MONO,Calibrated,Epoch,I0,I1,MPF_top,MPF_bot,FF1,FF2,FF3,DTC_FF1,DTC_FF2,DTC_FF3,EMISSION,RAMAN,pd1,tempC,Seconds,Seconds.1,SHIFT
11552.75,11552.85,10639,7448,227,12499,12649,65,0,0,65,0,0,11554.098,1858.0415,-1,22.02438,0.6,0.6,0.1000000000003638
11553.0,11553.1,10640,7454,227,12545,12663,162,0,0,162,0,0,11554.098,1858.2915,-1,22.02438,0.6,0.6,0.1000000000003638
11553.25,11553.35,10641,7458,228,12543,12667,340,0,0,340,0,0,11554.098,1858.5415,-1,22.02438,0.6,0.6,0.1000000000003638
11553.5,11553.6,10641,7454,228,12545,12657,531,0,0,531,0,0,11554.098,1858.7915,-1,22.02438,0.6,0.6,0.1000000000003638
11553.75,11553.85,10642,7455,228,12550,12644,802,0,0,802,0,0,11554.098,1859.041,-1,22.02438,0.6,0.6,0.1000000000003638
11554.0,11554.1,10643,7449,228,12524,12599,1103,0,0,1103,0,0,11554.098,1859.291,-1,22.02438,0.6,0.6,0.1000000000003638
11554.25,11554.35,10644,7448,227,12535,12619,1193,0,0,1193,0,0,11554.098,1859.541,-1,22.02438,0.6,0.6,0.1000000000003638
11554.5,11554.6,10645,7449,228,12553,12608,1121,0,0,1121,0,0,11554.098,1859.791,-1,22.02438,0.6,0.6,0.1000000000003638
11554.75,11554.85,10646,7452,228,12573,12618,868,0,0,868,0,0,11554.098,1860.041,-1,22.02438,0.6,0.6,0.1000000000003638
11555.0,11555.1,10647,7451,228,12555,12617,533,0,0,533,0,0,11554.098,1860.291,-1,22.02438,0.6,0.6,0.1000000000003638
11555.25,11555.35,10648,7449,227,12553,12609,274,0,0,274,0,0,11554.098,1860.541,-1,22.02438,0.6,0.6,0.1000000000003638
11555.5,11555.6,10649,7452,228,12581,12640,133,0,0,133,0,0,11554.098,1860.791,-1,22.02438,0.6,0.6,0.1000000000003638
11555.75,11555.85,10650,7451,227,12567,12619,45,0,0,45,0,0,11554.098,1861.041,-1,22.02438,0.6,0.6,0.1000000000003638
11556.0,11556.1,10651,7439,228,12483,12542,20,0,0,20,0,0,11554.098,1861.2915,-1,22.02438,0.6,0.6,0.1000000000003638
11556.25,11556.35,10652,7452,228,12580,12623,17,0,0,17,0,0,11554.098,1861.5415,-1,22.02438,0.6,0.6,0.1000000000003638
11556.5,11556.6,10653,7452,227,12557,12602,9,0,0,9,0,0,11554.098,1861.7915,-1,22.02438,0.6,0.6,0.1000000000003638
11556.75,11556.85,10654,7451,227,12564,12602,9,0,0,9,0,0,11554.098,1862.0415,-1,22.02438,0.6,0.6,0.1000000000003638
11557.0,11557.1,10654,7456,228,12593,12630,4,0,0,4,0,0,11554.098,1862.2915,-1,22.02438,0.6,0.6,0.1000000000003638
11557.25,11557.35,10655,7458,228,12596,12618,18,0,0,18,0,0,11554.098,1862.5415,-1,22.02438,0.6,0.6,0.1000000000003638
11557.5,11557.6,10656,7450,228,12536,12557,14,0,0,14,0,0,11554.098,1862.792,-1,22.02438,0.6,0.6,0.1000000000003638
11557.75,11557.85,10657,7452,227,12580,12593,32,0,0,32,0,0,11554.098,1863.042,-1,22.02438,0.6,0.6,0.1000000000003638
11558.0,11558.1,10658,7441,227,12510,12518,33,0,0,33,0,0,11554.098,1863.292,-1,22.02438,0.6,0.6,0.1000000000003638
11558.25,11558.35,10659,7447,227,12543,12562,31,0,0,31,0,0,11554.098,1863.5425,-1,22.02438,0.6,0.6,0.1000000000003638
11558.5,11558.6,10660,7447,227,12536,12549,22,0,0,22,0,0,11554.098,1863.7925,-1,22.02438,0.6,0.6,0.1000000000003638
11558.75,11558.85,10661,7452,228,12582,12586,25,0,0,25,0,0,11554.098,1864.0425,-1,22.02438,0.6,0.6,0.1000000000003638
