MONO,Calibrated,Epoch,I0,I1,MPF_top,MPF_bot,FF1,FF2,FF3,DTC_FF1,DTC_FF2,DTC_FF3,EMISSION,RAMAN,pd1,tempC,Seconds,Seconds.1,SHIFT
11559.25,11691.15,5958,7415,224,12541,12651,51,0,0,51,0,0,11560.571000000002,1864.537,-1,22.02438,0.6,0.6,131.89999999999964
11559.5,11691.4,5959,7415,224,12511,12636,162,0,0,162,0,0,11560.571000000002,1864.7875,-1,22.02438,0.6,0.6,131.89999999999964
11559.75,11691.65,5960,7421,224,12558,12661,340,0,0,340,0,0,11560.571000000002,1865.0375,-1,22.02438,0.6,0.6,131.89999999999964
11560.0,11691.9,5961,7415,224,12505,12624,607,0,0,607,0,0,11560.571000000002,1865.288,-1,22.02438,0.6,0.6,131.89999999999964
11560.25,11692.15,5962,7426,225,12555,12633,914,0,0,914,0,0,11560.571000000002,1865.538,-1,22.02438,0.6,0.6,131.89999999999964
11560.5,11692.4,5963,7417,225,12530,12609,1276,0,0,1276,0,0,11560.571000000002,1865.7885,-1,22.02438,0.6,0.6,131.89999999999964
11560.75,11692.65,5963,7418,224,12548,12617,1368,0,0,1368,0,0,11560.571000000002,1866.0385,-1,22.02438,0.6,0.6,131.89999999999964
11561.0,11692.9,5964,7417,224,12546,12604,1246,0,0,1246,0,0,11560.571000000002,1866.289,-1,22.02438,0.6,0.6,131.89999999999964
11561.25,11693.15,5965,7415,224,12529,12589,877,0,0,877,0,0,11560.571000000002,1866.539,-1,22.02438,0.6,0.6,131.89999999999964
11561.5,11693.4,5966,7420,224,12536,12607,530,0,0,530,0,0,11560.571000000002,1866.7895,-1,22.02438,0.6,0.6,131.89999999999964
11561.75,11693.65,5967,7418,225,12549,12620,271,0,0,271,0,0,11560.571000000002,1867.04,-1,22.02438,0.6,0.6,131.89999999999964
11562.0,11693.9,5968,7407,225,12488,12548,120,0,0,120,0,0,11560.571000000002,1867.29,-1,22.02438,0.6,0.6,131.89999999999964
11562.25,11694.15,5969,7423,224,12567,12616,44,0,0,44,0,0,11560.571000000002,1867.5405,-1,22.02438,0.6,0.6,131.89999999999964
11562.5,11694.4,5970,7421,225,12580,12624,26,0,0,26,0,0,11560.571000000002,1867.791,-1,22.02438,0.6,0.6,131.89999999999964
11562.75,11694.65,5971,7419,224,12552,12602,27,0,0,27,0,0,11560.571000000002,1868.041,-1,22.02438,0.6,0.6,131.89999999999964
11563.0,11694.9,5972,7416,224,12537,12600,28,0,0,28,0,0,11560.571000000002,1868.2915,-1,22.02438,0.6,0.6,131.89999999999964
11563.25,11695.15,5973,7415,224,12506,12565,22,0,0,22,0,0,11560.571000000002,1868.542,-1,22.02438,0.6,0.6,131.89999999999964
11563.5,11695.4,5974,7423,224,12569,12624,34,0,0,34,0,0,11560.571000000002,1868.7925,-1,22.02438,0.6,0.6,131.89999999999964
11563.75,11695.65,5975,7425,224,12577,12606,38,0,0,38,0,0,11560.571000000002,1869.043,-1,22.02438,0.6,0.6,131.89999999999964
11564.0,11695.9,5975,7413,224,12525,12555,40,0,0,40,0,0,11560.571000000002,1869.2875,-1,22.02438,0.6,0.6,131.89999999999964
11564.25,11696.15,5976,7420,224,12544,12580,68,0,0,68,0,0,11560.571000000002,1869.538,-1,22.02438,0.6,0.6,131.89999999999964
11564.5,11696.4,5977,7422,224,12531,12567,76,0,0,76,0,0,11560.571000000002,1869.7885,-1,22.02438,0.6,0.6,131.89999999999964
11564.75,11696.65,5978,7423,224,12534,12574,119,0,0,119,0,0,11560.571000000002,1870.0385,-1,22.02438,0.6,0.6,131.89999999999964
11565.0,11696.9,5979,7426,224,12583,12606,148,0,0,148,0,0,11560.571000000002,1870.289,-1,22.02438,0.6,0.6,131.89999999999964
11565.25,11697.15,5980,7423,224,12538,12567,120,0,0,120,0,0,11560.571000000002,1870.5395,-1,22.02438,0.6,0.6,131.89999999999964
11565.5,11697.4,5981,7427,224,12566,12592,119,0,0,119,0,0,11560.571000000002,1870.79,-1,22.02438,0.6,0.6,131.89999999999964
11565.75,11697.65,5982,7423,224,12558,12601,106,0,0,106,0,0,11560.571000000002,1871.0405,-1,22.02438,0.6,0.6,131.89999999999964
11566.0,11697.9,5983,7427,224,12581,12600,111,0,0,111,0,0,11560.571000000002,1871.291,-1,22.02438,0.6,0.6,131.89999999999964
11566.25,11698.15,5984,7418,224,12536,12564,97,0,0,97,0,0,11560.571000000002,1871.5415,-1,22.02438,0.6,0.6,131.89999999999964
11566.5,11698.4,5985,7425,224,12560,12589,95,0,0,95,0,0,11560.571000000002,1871.792,-1,22.02438,0.6,0.6,131.89999999999964
