MONO,Epoch,I0,I1,MPF_top,MPF_bot,FF1,FF2,FF3,DTC_FF1,DTC_FF2,DTC_FF3,EMISSION,RAMAN,pd1,tempC,Seconds,Seconds.1
11551.0,11995,7397,228,12543,12641,24,0,0,24,0,0,11552.351999999999,1856.2925,-1,22.024379999999997,0.6,0.6
11551.25,11996,7402,227,12564,12653,105,0,0,105,0,0,11552.351999999999,1856.5420000000001,-1,22.024379999999997,0.6,0.6
11551.5,11997,7409,228,12588,12660,208,0,0,208,0,0,11552.351999999999,1856.7920000000001,-1,22.024379999999997,0.6,0.6
11551.75,11998,7406,228,12540,12622,483,0,0,483,0,0,11552.351999999999,1857.0420000000001,-1,22.024379999999997,0.6,0.6
11552.0,11998,7406,228,12566,12633,899,0,0,899,0,0,11552.351999999999,1857.2920000000001,-1,22.024379999999997,0.6,0.6
11552.25,11999,7410,227,12568,12634,1431,0,0,1431,0,0,11552.351999999999,1857.5415,-1,22.024379999999997,0.6,0.6
11552.5,12000,7411,228,12587,12650,1794,0,0,1794,0,0,11552.351999999999,1857.7915,-1,22.024379999999997,0.6,0.6
11552.75,12001,7414,228,12619,12681,1685,0,0,1685,0,0,11552.351999999999,1858.0415,-1,22.024379999999997,0.6,0.6
11553.0,12002,7410,228,12553,12620,1160,0,0,1160,0,0,11552.351999999999,1858.2915,-1,22.024379999999997,0.6,0.6
11553.25,12003,7423,228,12579,12643,797,0,0,797,0,0,11552.351999999999,1858.5415,-1,22.024379999999997,0.6,0.6
11553.5,12004,7437,228,12592,12632,403,0,0,403,0,0,11552.351999999999,1858.7915,-1,22.024379999999997,0.6,0.6
11553.75,12005,7446,228,12571,12610,172,0,0,172,0,0,11552.351999999999,1859.0410000000002,-1,22.024379999999997,0.6,0.6
11554.0,12006,7449,228,12536,12571,54,0,0,54,0,0,11552.351999999999,1859.2910000000002,-1,22.024379999999997,0.6,0.6
11554.25,12007,7462,228,12561,12569,41,0,0,41,0,0,11552.351999999999,1859.5410000000002,-1,22.024379999999997,0.6,0.6
11554.5,12008,7480,228,12583,12603,18,0,0,18,0,0,11552.351999999999,1859.7910000000002,-1,22.024379999999997,0.6,0.6
11554.75,12009,7487,228,12570,12586,13,0,0,13,0,0,11552.351999999999,1860.0410000000002,-1,22.024379999999997,0.6,0.6
11555.0,12010,7498,228,12619,12631,11,0,0,11,0,0,11552.351999999999,1860.2910000000002,-1,22.024379999999997,0.6,0.6
11555.25,12011,7493,228,12599,12610,8,0,0,8,0,0,11552.351999999999,1860.5410000000002,-1,22.024379999999997,0.6,0.6
11555.5,12011,7489,228,12554,12573,6,0,0,6,0,0,11552.351999999999,1860.7910000000002,-1,22.024379999999997,0.6,0.6
11555.75,12012,7496,228,12601,12597,8,0,0,8,0,0,11552.351999999999,1861.0410000000002,-1,22.024379999999997,0.6,0.6
11556.0,12013,7486,228,12533,12544,12,0,0,12,0,0,11552.351999999999,1861.2915,-1,22.024379999999997,0.6,0.6
11556.25,12014,7492,228,12561,12565,14,0,0,14,0,0,11552.351999999999,1861.5415,-1,22.024379999999997,0.6,0.6
11556.5,12015,7495,228,12613,12599,11,0,0,11,0,0,11552.351999999999,1861.7915,-1,22.024379999999997,0.6,0.6
11556.75,12016,7491,228,12576,12577,17,0,0,17,0,0,11552.351999999999,1862.0415,-1,22.024379999999997,0.6,0.6
11557.0,12017,7494,229,12591,12584,26,0,0,26,0,0,11552.351999999999,1862.2915,-1,22.024379999999997,0.6,0.6
11557.25,12018,7483,228,12513,12516,24,0,0,24,0,0,11552.351999999999,1862.5415,-1,22.024379999999997,0.6,0.6
11557.5,12019,7495,229,12596,12568,25,0,0,25,0,0,11552.351999999999,1862.7920000000001,-1,22.024379999999997,0.6,0.6
11557.75,12020,7493,228,12594,12558,14,0,0,14,0,0,11552.351999999999,1863.0420000000001,-1,22.024379999999997,0.6,0.6
11558.0,12021,7484,228,12539,12531,23,0,0,23,0,0,11552.351999999999,1863.2920000000001,-1,22.024379999999997,0.6,0.6
11558.25,12022,7497,228,12596,12573,20,0,0,20,0,0,11552.351999999999,1863.5425,-1,22.024379999999997,0.6,0.6
11558.5,12023,7497,228,12606,12575,24,0,0,24,0,0,11552.351999999999,1863.7925,-1,22.024379999999997,0.6,0.6
