MONO,Epoch,I0,I1,MPF_top,MPF_bot,FF1,FF2,FF3,DTC_FF1,DTC_FF2,DTC_FF3,EMISSION,RAMAN,pd1,tempC,Seconds,Seconds.1
11564.0,2638,7438,224,12502,12613,81,0,0,81,0,0,11565.286,1869.2875,-1,22.024379999999997,0.6,0.6
11564.25,2639,7440,224,12521,12621,198,0,0,198,0,0,11565.286,1869.5379999999998,-1,22.024379999999997,0.6,0.6
11564.5,2640,7446,225,12536,12626,333,0,0,333,0,0,11565.286,1869.7885,-1,22.024379999999997,0.6,0.6
11564.75,2641,7444,224,12544,12628,468,0,0,468,0,0,11565.286,1870.0385,-1,22.024379999999997,0.6,0.6
11565.0,2642,7447,224,12536,12623,623,0,0,623,0,0,11565.286,1870.289,-1,22.024379999999997,0.6,0.6
11565.25,2643,7450,224,12547,12615,728,0,0,728,0,0,11565.286,1870.5395,-1,22.024379999999997,0.6,0.6
11565.5,2644,7451,224,12568,12625,739,0,0,739,0,0,11565.286,1870.79,-1,22.024379999999997,0.6,0.6
11565.75,2645,7444,225,12550,12599,528,0,0,528,0,0,11565.286,1871.0405,-1,22.024379999999997,0.6,0.6
11566.0,2645,7441,224,12545,12587,339,0,0,339,0,0,11565.286,1871.2910000000002,-1,22.024379999999997,0.6,0.6
11566.25,2646,7447,224,12561,12591,203,0,0,203,0,0,11565.286,1871.5415,-1,22.024379999999997,0.6,0.6
11566.5,2647,7439,224,12538,12562,92,0,0,92,0,0,11565.286,1871.7920000000001,-1,22.024379999999997,0.6,0.6
11566.75,2648,7445,224,12553,12593,50,0,0,50,0,0,11565.286,1872.043,-1,22.024379999999997,0.6,0.6
11567.0,2649,7444,225,12584,12604,21,0,0,21,0,0,11565.286,1872.2875,-1,22.024379999999997,0.6,0.6
11567.25,2650,7445,224,12559,12587,32,0,0,32,0,0,11565.286,1872.5379999999998,-1,22.024379999999997,0.6,0.6
11567.5,2651,7443,224,12585,12586,39,0,0,39,0,0,11565.286,1872.7885,-1,22.024379999999997,0.6,0.6
11567.75,2652,7445,224,12586,12581,31,0,0,31,0,0,11565.286,1873.0395,-1,22.024379999999997,0.6,0.6
11568.0,2653,7445,225,12578,12580,50,0,0,50,0,0,11565.286,1873.29,-1,22.024379999999997,0.6,0.6
11568.25,2654,7449,224,12600,12591,64,0,0,64,0,0,11565.286,1873.5405,-1,22.024379999999997,0.6,0.6
11568.5,2655,7438,225,12553,12543,63,0,0,63,0,0,11565.286,1873.7910000000002,-1,22.024379999999997,0.6,0.6
11568.75,2656,7441,224,12556,12552,78,0,0,78,0,0,11565.286,1874.0415,-1,22.024379999999997,0.6,0.6
11569.0,2657,7437,225,12549,12535,79,0,0,79,0,0,11565.286,1874.2925,-1,22.024379999999997,0.6,0.6
11569.25,2657,7443,225,12587,12593,81,0,0,81,0,0,11565.286,1874.537,-1,22.024379999999997,0.6,0.6
11569.5,2658,7439,225,12553,12548,89,0,0,89,0,0,11565.286,1874.7879999999998,-1,22.024379999999997,0.6,0.6
11569.75,2659,7439,224,12565,12539,82,0,0,82,0,0,11565.286,1875.0385,-1,22.024379999999997,0.6,0.6
11570.0,2660,7432,224,12526,12502,115,0,0,115,0,0,11565.286,1875.2895,-1,22.024379999999997,0.6,0.6
11570.25,2661,7441,224,12589,12561,88,0,0,88,0,0,11565.286,1875.54,-1,22.024379999999997,0.6,0.6
11570.5,2662,7436,224,12569,12537,67,0,0,67,0,0,11565.286,1875.7905,-1,22.024379999999997,0.6,0.6
11570.75,2663,7431,224,12551,12506,70,0,0,70,0,0,11565.286,1876.0415,-1,22.024379999999997,0.6,0.6
11571.0,2664,7446,224,12609,12564,53,0,0,53,0,0,11565.286,1876.2920000000001,-1,22.024379999999997,0.6,0.6
11571.25,2665,7437,224,12574,12513,44,0,0,44,0,0,11565.286,1876.537,-1,22.024379999999997,0.6,0.6
11571.5,2666,7438,225,12582,12540,34,0,0,34,0,0,11565.286,1876.7879999999998,-1,22.024379999999997,0.6,0.6
11571.75,2667,7425,224,12511,12468,24,0,0,24,0,0,11565.286,1877.0385,-1,22.024379999999997,0.6,0.6
11572.0,2668,7440,225,12585,12542,28,0,0,28,0,0,11565.286,1877.2895,-1,22.024379999999997,0.6,0.6
11572.25,2669,7434,225,12580,12536,26,0,0,26,0,0,11565.286,1877.54,-1,22.024379999999997,0.6,0.6
11572.5,2670,7441,224,12588,12551,29,0,0,29,0,0,11565.286,1877.7910000000002,-1,22.024379999999997,0.6,0.6
