MONO,Calibrated,Epoch,I0,I1,MPF_top,MPF_bot,FF1,FF2,FF3,DTC_FF1,DTC_FF2,DTC_FF3,EMISSION,RAMAN,pd1,tempC,Seconds,Seconds.1,SHIFT
11553.5,11553.6,10108,7425,228,12538,12668,74,0,0,74.0,0,0,11554.845,1858.7915,-1,22.02438,0.6,0.6,0.1000000000003638
11553.75,11553.85,10109,7419,227,12527,12627,229,0,0,229.0,0,0,11554.845,1859.041,-1,22.02438,0.6,0.6,0.1000000000003638
11554.0,11554.1,10110,7423,228,12532,12626,453,0,0,453.0,0,0,11554.845,1859.291,-1,22.02438,0.6,0.6,0.1000000000003638
11554.25,11554.35,10111,7432,228,12581,12650,810,0,0,810.0,0,0,11554.845,1859.541,-1,22.02438,0.6,0.6,0.1000000000003638
11554.5,11554.6,10112,7437,228,12614,12660,1297,0,0,1297.0,0,0,11554.845,1859.791,-1,22.02438,0.6,0.6,0.1000000000003638
11554.75,11554.85,10113,7425,228,12559,12614,1921,0,0,1878.8786,0,0,11554.845,1860.041,-1,22.02438,0.6,0.6,0.1000000000003638
11555.0,11555.1,10114,7431,227,12605,12621,2262,0,0,2233.6744,0,0,11554.845,1860.291,-1,22.02438,0.6,0.6,0.1000000000003638
11555.25,11555.35,10115,7430,228,12609,12630,2074,0,0,2038.0142,0,0,11554.845,1860.541,-1,22.02438,0.6,0.6,0.1000000000003638
11555.5,11555.6,10116,7423,228,12593,12590,1418,0,0,1418.0,0,0,11554.845,1860.791,-1,22.02438,0.6,0.6,0.1000000000003638
11555.75,11555.85,10116,7417,228,12553,12547,871,0,0,871.0,0,0,11554.845,1861.041,-1,22.02438,0.6,0.6,0.1000000000003638
11556.0,11556.1,10117,7432,227,12640,12625,437,0,0,437.0,0,0,11554.845,1861.2915,-1,22.02438,0.6,0.6,0.1000000000003638
11556.25,11556.35,10118,7426,227,12600,12580,164,0,0,164.0,0,0,11554.845,1861.5415,-1,22.02438,0.6,0.6,0.1000000000003638
11556.5,11556.6,10119,7428,228,12617,12590,73,0,0,73.0,0,0,11554.845,1861.7915,-1,22.02438,0.6,0.6,0.1000000000003638
11556.75,11556.85,10120,7427,228,12597,12561,38,0,0,38.0,0,0,11554.845,1862.0415,-1,22.02438,0.6,0.6,0.1000000000003638
11557.0,11557.1,10121,7434,227,12657,12615,25,0,0,25.0,0,0,11554.845,1862.2915,-1,22.02438,0.6,0.6,0.1000000000003638
11557.25,11557.35,10122,7434,228,12649,12608,15,0,0,15.0,0,0,11554.845,1862.5415,-1,22.02438,0.6,0.6,0.1000000000003638
11557.5,11557.6,10123,7429,227,12630,12594,13,0,0,13.0,0,0,11554.845,1862.792,-1,22.02438,0.6,0.6,0.1000000000003638
11557.75,11557.85,10124,7430,228,12629,12597,17,0,0,17.0,0,0,11554.845,1863.042,-1,22.02438,0.6,0.6,0.1000000000003638
11558.0,11558.1,10125,7426,228,12610,12566,13,0,0,13.0,0,0,11554.845,1863.292,-1,22.02438,0.6,0.6,0.1000000000003638
11558.25,11558.35,10126,7434,227,12641,12593,14,0,0,14.0,0,0,11554.845,1863.5425,-1,22.02438,0.6,0.6,0.1000000000003638
11558.5,11558.6,10127,7425,227,12598,12551,32,0,0,32.0,0,0,11554.845,1863.7925,-1,22.02438,0.6,0.6,0.1000000000003638
11558.75,11558.85,10128,7424,227,12608,12553,40,0,0,40.0,0,0,11554.845,1864.0425,-1,22.02438,0.6,0.6,0.1000000000003638
11559.0,11559.1,10128,7435,228,12642,12597,43,0,0,43.0,0,0,11554.845,1864.293,-1,22.02438,0.6,0.6,0.1000000000003638
11559.25,11559.35,10129,7423,228,12606,12557,57,0,0,57.0,0,0,11554.845,1864.537,-1,22.02438,0.6,0.6,0.1000000000003638
11559.5,11559.6,10130,7432,228,12641,12569,51,0,0,51.0,0,0,11554.845,1864.7875,-1,22.02438,0.6,0.6,0.1000000000003638
11559.75,11559.85,10131,7434,228,12647,12575,50,0,0,50.0,0,0,11554.845,1865.0375,-1,22.02438,0.6,0.6,0.1000000000003638
11560.0,11560.1,10132,7425,227,12616,12544,49,0,0,49.0,0,0,11554.845,1865.288,-1,22.02438,0.6,0.6,0.1000000000003638
11560.25,11560.35,10133,7430,227,12625,12556,55,0,0,55.0,0,0,11554.845,1865.538,-1,22.02438,0.6,0.6,0.1000000000003638
11560.5,11560.6,10134,7426,228,12610,12530,43,0,0,43.0,0,0,11554.845,1865.7885,-1,22.02438,0.6,0.6,0.1000000000003638
11560.75,11560.85,10135,7428,228,12617,12556,42,0,0,42.0,0,0,11554.845,1866.0385,-1,22.02438,0.6,0.6,0.1000000000003638
11561.0,11561.1,10136,7435,227,12646,12591,29,0,0,29.0,0,0,11554.845,1866.289,-1,22.02438,0.6,0.6,0.1000000000003638
11561.25,11561.35,10137,7436,228,12626,12577,21,0,0,21.0,0,0,11554.845,1866.539,-1,22.02438,0.6,0.6,0.1000000000003638
11561.5,11561.6,10138,7433,228,12617,12575,28,0,0,28.0,0,0,11554.845,1866.7895,-1,22.02438,0.6,0.6,0.1000000000003638
11561.75,11561.85,10139,7427,227,12587,12554,17,0,0,17.0,0,0,11554.845,1867.04,-1,22.02438,0.6,0.6,0.1000000000003638
11562.0,11562.1,10140,7437,227,12609,12579,16,0,0,16.0,0,0,11554.845,1867.29,-1,22.02438,0.6,0.6,0.1000000000003638
11562.25,11562.35,10141,7428,228,12561,12547,16,0,0,16.0,0,0,11554.845,1867.5405,-1,22.02438,0.6,0.6,0.1000000000003638
11562.5,11562.6,10141,7431,228,12595,12574,18,0,0,18.0,0,0,11554.845,1867.791,-1,22.02438,0.6,0.6,0.1000000000003638
11562.75,11562.85,10142,7425,228,12532,12531,22,0,0,22.0,0,0,11554.845,1868.041,-1,22.02438,0.6,0.6,0.1000000000003638
11563.0,11563.1,10143,7425,228,12508,12528,25,0,0,25.0,0,0,11554.845,1868.2915,-1,22.02438,0.6,0.6,0.1000000000003638
11563.25,11563.35,10144,7427,228,12522,12528,30,0,0,30.0,0,0,11554.845,1868.542,-1,22.02438,0.6,0.6,0.1000000000003638
11563.5,11563.6,10145,7438,228,12580,12576,32,0,0,32.0,0,0,11554.845,1868.7925,-1,22.02438,0.6,0.6,0.1000000000003638
11563.75,11563.85,10146,7431,227,12573,12572,21,0,0,21.0,0,0,11554.845,1869.043,-1,22.02438,0.6,0.6,0.1000000000003638
11564.0,11564.1,10147,7435,228,12580,12568,37,0,0,37.0,0,0,11554.845,1869.2875,-1,22.02438,0.6,0.6,0.1000000000003638
11564.25,11564.35,10148,7439,228,12599,12576,37,0,0,37.0,0,0,11554.845,1869.538,-1,22.02438,0.6,0.6,0.1000000000003638
11564.5,11564.6,10149,7434,227,12591,12562,42,0,0,42.0,0,0,11554.845,1869.7885,-1,22.02438,0.6,0.6,0.1000000000003638
11564.75,11564.85,10150,7437,228,12587,12568,39,0,0,39.0,0,0,11554.845,1870.0385,-1,22.02438,0.6,0.6,0.1000000000003638
11565.0,11565.1,10151,7437,227,12593,12560,41,0,0,41.0,0,0,11554.845,1870.289,-1,22.02438,0.6,0.6,0.1000000000003638
11565.25,11565.35,10152,7438,228,12570,12543,37,0,0,37.0,0,0,11554.845,1870.5395,-1,22.02438,0.6,0.6,0.1000000000003638
11565.5,11565.6,10153,7437,227,12572,12555,37,0,0,37.0,0,0,11554.845,1870.79,-1,22.02438,0.6,0.6,0.1000000000003638
11565.75,11565.85,10154,7437,228,12571,12541,54,0,0,54.0,0,0,11554.845,1871.0405,-1,22.02438,0.6,0.6,0.1000000000003638
11566.0,11566.1,10154,7438,227,12578,12579,38,0,0,38.0,0,0,11554.845,1871.291,-1,22.02438,0.6,0.6,0.1000000000003638
11566.25,11566.35,10155,7432,228,12546,12544,36,0,0,36.0,0,0,11554.845,1871.5415,-1,22.02438,0.6,0.6,0.1000000000003638
11566.5,11566.6,10156,7442,228,12585,12578,32,0,0,32.0,0,0,11554.845,1871.792,-1,22.02438,0.6,0.6,0.1000000000003638
11566.75,11566.85,10157,7440,228,12588,12590,44,0,0,44.0,0,0,11554.845,1872.043,-1,22.02438,0.6,0.6,0.1000000000003638
11567.0,11567.1,10158,7438,228,12574,12559,48,0,0,48.0,0,0,11554.845,1872.2875,-1,22.02438,0.6,0.6,0.1000000000003638
11567.25,11567.35,10159,7440,228,12594,12561,29,0,0,29.0,0,0,11554.845,1872.538,-1,22.02438,0.6,0.6,0.1000000000003638
