MONO,Calibrated,Epoch,I0,I1,MPF_top,MPF_bot,FF1,FF2,FF3,DTC_FF1,DTC_FF2,DTC_FF3,EMISSION,RAMAN,pd1,tempC,Seconds,Seconds.1,SHIFT
11565.0,11565.3,1831,7494,225,12381,12526,87,0,0,87,0,0,11566.277,1870.289,-1,22.02438,0.6,0.6,0.2999999999992724
11565.25,11565.55,1832,7506,225,12438,12549,167,0,0,167,0,0,11566.277,1870.5395,-1,22.02438,0.6,0.6,0.2999999999992724
11565.5,11565.8,1833,7504,225,12454,12542,298,0,0,298,0,0,11566.277,1870.79,-1,22.02438,0.6,0.6,0.2999999999992724
11565.75,11566.05,1834,7504,224,12433,12531,368,0,0,368,0,0,11566.277,1871.0405,-1,22.02438,0.6,0.6,0.2999999999992724
11566.0,11566.3,1835,7504,225,12446,12528,494,0,0,494,0,0,11566.277,1871.291,-1,22.02438,0.6,0.6,0.2999999999992724
11566.25,11566.55,1836,7507,224,12453,12527,562,0,0,562,0,0,11566.277,1871.5415,-1,22.02438,0.6,0.6,0.2999999999992724
11566.5,11566.8,1837,7500,224,12405,12472,431,0,0,431,0,0,11566.277,1871.792,-1,22.02438,0.6,0.6,0.2999999999992724
11566.75,11567.05,1837,7505,224,12432,12506,371,0,0,371,0,0,11566.277,1872.043,-1,22.02438,0.6,0.6,0.2999999999992724
11567.0,11567.3,1838,7499,225,12417,12499,228,0,0,228,0,0,11566.277,1872.2875,-1,22.02438,0.6,0.6,0.2999999999992724
11567.25,11567.55,1839,7494,224,12400,12463,113,0,0,113,0,0,11566.277,1872.538,-1,22.02438,0.6,0.6,0.2999999999992724
11567.5,11567.8,1840,7501,224,12449,12513,60,0,0,60,0,0,11566.277,1872.7885,-1,22.02438,0.6,0.6,0.2999999999992724
11567.75,11568.05,1841,7495,224,12406,12498,38,0,0,38,0,0,11566.277,1873.0395,-1,22.02438,0.6,0.6,0.2999999999992724
