MONO,Calibrated,Epoch,I0,I1,MPF_top,MPF_bot,FF1,FF2,FF3,DTC_FF1,DTC_FF2,DTC_FF3,EMISSION,RAMAN,pd1,tempC,Seconds,Seconds.1,SHIFT
11551.5,11551.6,11543,7446,228,12500,12602,10,0,0,10,0,0,11552.848,1856.792,-1,22.02438,0.6,0.6,0.1000000000003638
11551.75,11551.85,11544,7456,228,12575,12667,59,0,0,59,0,0,11552.848,1857.042,-1,22.02438,0.6,0.6,0.1000000000003638
11552.0,11552.1,11545,7455,228,12565,12619,151,0,0,151,0,0,11552.848,1857.292,-1,22.02438,0.6,0.6,0.1000000000003638
11552.25,11552.35,11546,7451,228,12532,12598,306,0,0,306,0,0,11552.848,1857.5415,-1,22.02438,0.6,0.6,0.1000000000003638
11552.5,11552.6,11547,7452,228,12528,12590,632,0,0,632,0,0,11552.848,1857.7915,-1,22.02438,0.6,0.6,0.1000000000003638
11552.75,11552.85,11548,7464,228,12593,12639,1125,0,0,1125,0,0,11552.848,1858.0415,-1,22.02438,0.6,0.6,0.1000000000003638
11553.0,11553.1,11549,7457,228,12568,12637,1629,0,0,1629,0,0,11552.848,1858.2915,-1,22.02438,0.6,0.6,0.1000000000003638
11553.25,11553.35,11550,7457,228,12600,12650,1463,0,0,1463,0,0,11552.848,1858.5415,-1,22.02438,0.6,0.6,0.1000000000003638
11553.5,11553.6,11551,7455,228,12565,12604,1139,0,0,1139,0,0,11552.848,1858.7915,-1,22.02438,0.6,0.6,0.1000000000003638
11553.75,11553.85,11552,7458,227,12599,12621,692,0,0,692,0,0,11552.848,1859.041,-1,22.02438,0.6,0.6,0.1000000000003638
11554.0,11554.1,11553,7454,228,12623,12614,351,0,0,351,0,0,11552.848,1859.291,-1,22.02438,0.6,0.6,0.1000000000003638
11554.25,11554.35,11554,7450,228,12570,12563,154,0,0,154,0,0,11552.848,1859.541,-1,22.02438,0.6,0.6,0.1000000000003638
11554.5,11554.6,11555,7458,228,12616,12591,59,0,0,59,0,0,11552.848,1859.791,-1,22.02438,0.6,0.6,0.1000000000003638
11554.75,11554.85,11556,7453,229,12571,12566,30,0,0,30,0,0,11552.848,1860.041,-1,22.02438,0.6,0.6,0.1000000000003638
11555.0,11555.1,11556,7456,228,12613,12607,9,0,0,9,0,0,11552.848,1860.291,-1,22.02438,0.6,0.6,0.1000000000003638
11555.25,11555.35,11557,7450,228,12574,12589,6,0,0,6,0,0,11552.848,1860.541,-1,22.02438,0.6,0.6,0.1000000000003638
11555.5,11555.6,11558,7460,228,12603,12612,6,0,0,6,0,0,11552.848,1860.791,-1,22.02438,0.6,0.6,0.1000000000003638
