MONO,Calibrated,Epoch,I0,I1,MPF_top,MPF_bot,FF1,FF2,FF3,DTC_FF1,DTC_FF2,DTC_FF3,EMISSION,RAMAN,pd1,tempC,Seconds,Seconds.1,SHIFT
11560.25,11558.949999999999,5240,7455,223,12550,12661,53,0,0,53,0,0,11561.565,1865.538,-1,22.02438,0.6,0.6,-1.3000000000010914
11560.5,11559.199999999999,5241,7456,224,12567,12661,179,0,0,179,0,0,11561.565,1865.7885,-1,22.02438,0.6,0.6,-1.3000000000010914
11560.75,11559.449999999999,5242,7460,224,12568,12653,372,0,0,372,0,0,11561.565,1866.0385,-1,22.02438,0.6,0.6,-1.3000000000010914
11561.0,11559.699999999999,5243,7455,223,12550,12623,700,0,0,700,0,0,11561.565,1866.289,-1,22.02438,0.6,0.6,-1.3000000000010914
11561.25,11559.949999999999,5244,7465,224,12591,12663,1215,0,0,1215,0,0,11561.565,1866.539,-1,22.02438,0.6,0.6,-1.3000000000010914
11561.5,11560.199999999999,5245,7452,225,12517,12576,1789,0,0,1789,0,0,11561.565,1866.7895,-1,22.02438,0.6,0.6,-1.3000000000010914
11561.75,11560.449999999999,5245,7450,224,12539,12581,1876,0,0,1876,0,0,11561.565,1867.04,-1,22.02438,0.6,0.6,-1.3000000000010914
11562.0,11560.699999999999,5246,7454,224,12567,12608,1561,0,0,1561,0,0,11561.565,1867.29,-1,22.02438,0.6,0.6,-1.3000000000010914
11562.25,11560.949999999999,5247,7459,223,12575,12604,1045,0,0,1045,0,0,11561.565,1867.5405,-1,22.02438,0.6,0.6,-1.3000000000010914
11562.5,11561.199999999999,5248,7454,224,12568,12602,614,0,0,614,0,0,11561.565,1867.791,-1,22.02438,0.6,0.6,-1.3000000000010914
11562.75,11561.449999999999,5249,7463,224,12590,12625,284,0,0,284,0,0,11561.565,1868.041,-1,22.02438,0.6,0.6,-1.3000000000010914
11563.0,11561.699999999999,5250,7449,224,12522,12560,119,0,0,119,0,0,11561.565,1868.2915,-1,22.02438,0.6,0.6,-1.3000000000010914
11563.25,11561.949999999999,5251,7457,224,12559,12589,61,0,0,61,0,0,11561.565,1868.542,-1,22.02438,0.6,0.6,-1.3000000000010914
11563.5,11562.199999999999,5252,7444,224,12471,12519,31,0,0,31,0,0,11561.565,1868.7925,-1,22.02438,0.6,0.6,-1.3000000000010914
11563.75,11562.449999999999,5253,7462,224,12587,12614,26,0,0,26,0,0,11561.565,1869.043,-1,22.02438,0.6,0.6,-1.3000000000010914
11564.0,11562.699999999999,5254,7468,224,12617,12634,28,0,0,28,0,0,11561.565,1869.2875,-1,22.02438,0.6,0.6,-1.3000000000010914
11564.25,11562.949999999999,5255,7448,224,12483,12519,23,0,0,23,0,0,11561.565,1869.538,-1,22.02438,0.6,0.6,-1.3000000000010914
11564.5,11563.199999999999,5256,7462,224,12576,12600,35,0,0,35,0,0,11561.565,1869.7885,-1,22.02438,0.6,0.6,-1.3000000000010914
11564.75,11563.449999999999,5257,7463,224,12583,12589,47,0,0,47,0,0,11561.565,1870.0385,-1,22.02438,0.6,0.6,-1.3000000000010914
11565.0,11563.699999999999,5258,7456,224,12565,12564,56,0,0,56,0,0,11561.565,1870.289,-1,22.02438,0.6,0.6,-1.3000000000010914
11565.25,11563.949999999999,5258,7454,223,12536,12537,114,0,0,114,0,0,11561.565,1870.5395,-1,22.02438,0.6,0.6,-1.3000000000010914
11565.5,11564.199999999999,5259,7450,224,12542,12537,138,0,0,138,0,0,11561.565,1870.79,-1,22.02438,0.6,0.6,-1.3000000000010914
11565.75,11564.449999999999,5260,7465,224,12603,12594,144,0,0,144,0,0,11561.565,1871.0405,-1,22.02438,0.6,0.6,-1.3000000000010914
11566.0,11564.699999999999,5261,7461,224,12583,12576,184,0,0,184,0,0,11561.565,1871.291,-1,22.02438,0.6,0.6,-1.3000000000010914
11566.25,11564.949999999999,5262,7465,224,12608,12591,196,0,0,196,0,0,11561.565,1871.5415,-1,22.02438,0.6,0.6,-1.3000000000010914
11566.5,11565.199999999999,5263,7465,224,12594,12582,197,0,0,197,0,0,11561.565,1871.792,-1,22.02438,0.6,0.6,-1.3000000000010914
11566.75,11565.449999999999,5264,7465,224,12596,12563,190,0,0,190,0,0,11561.565,1872.043,-1,22.02438,0.6,0.6,-1.3000000000010914
11567.0,11565.699999999999,5265,7470,224,12625,12613,195,0,0,195,0,0,11561.565,1872.2875,-1,22.02438,0.6,0.6,-1.3000000000010914
11567.25,11565.949999999999,5266,7460,224,12584,12564,184,0,0,184,0,0,11561.565,1872.538,-1,22.02438,0.6,0.6,-1.3000000000010914
11567.5,11566.199999999999,5267,7457,224,12567,12556,158,0,0,158,0,0,11561.565,1872.7885,-1,22.02438,0.6,0.6,-1.3000000000010914
11567.75,11566.449999999999,5268,7455,223,12572,12550,118,0,0,118,0,0,11561.565,1873.0395,-1,22.02438,0.6,0.6,-1.3000000000010914
11568.0,11566.699999999999,5269,7460,223,12566,12550,108,0,0,108,0,0,11561.565,1873.29,-1,22.02438,0.6,0.6,-1.3000000000010914
11568.25,11566.949999999999,5270,7459,224,12590,12575,97,0,0,97,0,0,11561.565,1873.5405,-1,22.02438,0.6,0.6,-1.3000000000010914
11568.5,11567.199999999999,5270,7458,224,12566,12546,72,0,0,72,0,0,11561.565,1873.791,-1,22.02438,0.6,0.6,-1.3000000000010914
11568.75,11567.449999999999,5271,7466,224,12607,12593,69,0,0,69,0,0,11561.565,1874.0415,-1,22.02438,0.6,0.6,-1.3000000000010914
