MONO,Calibrated,Epoch,I0,I1,MPF_top,MPF_bot,FF1,FF2,FF3,DTC_FF1,DTC_FF2,DTC_FF3,EMISSION,RAMAN,pd1,tempC,Seconds,Seconds.1,SHIFT
11562.5,11562.6,3626,7512,224,12553,12693,59,0,0,59,0,0,11563.792,1867.791,-1,22.02438,0.6,0.6,0.1000000000003638
11562.75,11562.85,3627,7505,224,12537,12648,208,0,0,208,0,0,11563.792,1868.041,-1,22.02438,0.6,0.6,0.1000000000003638
11563.0,11563.1,3628,7503,224,12501,12623,345,0,0,345,0,0,11563.792,1868.2915,-1,22.02438,0.6,0.6,0.1000000000003638
11563.25,11563.35,3629,7508,224,12544,12643,611,0,0,611,0,0,11563.792,1868.542,-1,22.02438,0.6,0.6,0.1000000000003638
11563.5,11563.6,3629,7509,224,12523,12634,853,0,0,853,0,0,11563.792,1868.7925,-1,22.02438,0.6,0.6,0.1000000000003638
11563.75,11563.85,3630,7506,225,12531,12633,1087,0,0,1087,0,0,11563.792,1869.043,-1,22.02438,0.6,0.6,0.1000000000003638
11564.0,11564.1,3631,7504,224,12514,12609,1136,0,0,1136,0,0,11563.792,1869.2875,-1,22.02438,0.6,0.6,0.1000000000003638
11564.25,11564.35,3632,7508,225,12553,12645,985,0,0,985,0,0,11563.792,1869.538,-1,22.02438,0.6,0.6,0.1000000000003638
11564.5,11564.6,3633,7505,225,12535,12618,645,0,0,645,0,0,11563.792,1869.7885,-1,22.02438,0.6,0.6,0.1000000000003638
11564.75,11564.85,3634,7508,224,12539,12618,394,0,0,394,0,0,11563.792,1870.0385,-1,22.02438,0.6,0.6,0.1000000000003638
11565.0,11565.1,3635,7505,224,12552,12608,219,0,0,219,0,0,11563.792,1870.289,-1,22.02438,0.6,0.6,0.1000000000003638
11565.25,11565.35,3636,7509,224,12546,12610,102,0,0,102,0,0,11563.792,1870.5395,-1,22.02438,0.6,0.6,0.1000000000003638
11565.5,11565.6,3637,7503,224,12505,12588,48,0,0,48,0,0,11563.792,1870.79,-1,22.02438,0.6,0.6,0.1000000000003638
11565.75,11565.85,3638,7508,225,12550,12616,31,0,0,31,0,0,11563.792,1871.0405,-1,22.02438,0.6,0.6,0.1000000000003638
11566.0,11566.1,3639,7512,224,12572,12644,41,0,0,41,0,0,11563.792,1871.291,-1,22.02438,0.6,0.6,0.1000000000003638
11566.25,11566.35,3640,7504,225,12531,12599,54,0,0,54,0,0,11563.792,1871.5415,-1,22.02438,0.6,0.6,0.1000000000003638
11566.5,11566.6,3641,7513,224,12574,12636,63,0,0,63,0,0,11563.792,1871.792,-1,22.02438,0.6,0.6,0.1000000000003638
11566.75,11566.85,3641,7508,224,12550,12597,64,0,0,64,0,0,11563.792,1872.043,-1,22.02438,0.6,0.6,0.1000000000003638
11567.0,11567.1,3642,7504,224,12548,12601,98,0,0,98,0,0,11563.792,1872.2875,-1,22.02438,0.6,0.6,0.1000000000003638
11567.25,11567.35,3643,7507,224,12545,12601,119,0,0,119,0,0,11563.792,1872.538,-1,22.02438,0.6,0.6,0.1000000000003638
11567.5,11567.6,3644,7508,225,12552,12610,134,0,0,134,0,0,11563.792,1872.7885,-1,22.02438,0.6,0.6,0.1000000000003638
11567.75,11567.85,3645,7508,225,12562,12607,165,0,0,165,0,0,11563.792,1873.0395,-1,22.02438,0.6,0.6,0.1000000000003638
11568.0,11568.1,3646,7494,225,12488,12546,158,0,0,158,0,0,11563.792,1873.29,-1,22.02438,0.6,0.6,0.1000000000003638
11568.25,11568.35,3647,7504,224,12546,12600,214,0,0,214,0,0,11563.792,1873.5405,-1,22.02438,0.6,0.6,0.1000000000003638
11568.5,11568.6,3648,7503,224,12539,12575,183,0,0,183,0,0,11563.792,1873.791,-1,22.02438,0.6,0.6,0.1000000000003638
11568.75,11568.85,3649,7495,224,12491,12539,165,0,0,165,0,0,11563.792,1874.0415,-1,22.02438,0.6,0.6,0.1000000000003638
11569.0,11569.1,3650,7508,225,12556,12597,165,0,0,165,0,0,11563.792,1874.2925,-1,22.02438,0.6,0.6,0.1000000000003638
11569.25,11569.35,3651,7494,224,12509,12553,138,0,0,138,0,0,11563.792,1874.537,-1,22.02438,0.6,0.6,0.1000000000003638
11569.5,11569.6,3652,7512,224,12572,12620,114,0,0,114,0,0,11563.792,1874.788,-1,22.02438,0.6,0.6,0.1000000000003638
11569.75,11569.85,3653,7514,224,12592,12635,74,0,0,74,0,0,11563.792,1875.0385,-1,22.02438,0.6,0.6,0.1000000000003638
11570.0,11570.1,3654,7507,224,12546,12591,60,0,0,60,0,0,11563.792,1875.2895,-1,22.02438,0.6,0.6,0.1000000000003638
11570.25,11570.35,3654,7506,224,12566,12598,55,0,0,55,0,0,11563.792,1875.54,-1,22.02438,0.6,0.6,0.1000000000003638
11570.5,11570.6,3655,7507,224,12576,12593,53,0,0,53,0,0,11563.792,1875.7905,-1,22.02438,0.6,0.6,0.1000000000003638
11570.75,11570.85,3656,7510,225,12586,12606,42,0,0,42,0,0,11563.792,1876.0415,-1,22.02438,0.6,0.6,0.1000000000003638
11571.0,11571.1,3657,7509,224,12572,12584,51,0,0,51,0,0,11563.792,1876.292,-1,22.02438,0.6,0.6,0.1000000000003638
11571.25,11571.35,3658,7505,224,12556,12580,55,0,0,55,0,0,11563.792,1876.537,-1,22.02438,0.6,0.6,0.1000000000003638
11571.5,11571.6,3659,7501,224,12549,12571,49,0,0,49,0,0,11563.792,1876.788,-1,22.02438,0.6,0.6,0.1000000000003638
11571.75,11571.85,3660,7494,224,12503,12529,50,0,0,50,0,0,11563.792,1877.0385,-1,22.02438,0.6,0.6,0.1000000000003638
11572.0,11572.1,3661,7503,223,12576,12592,58,0,0,58,0,0,11563.792,1877.2895,-1,22.02438,0.6,0.6,0.1000000000003638
11572.25,11572.35,3662,7510,224,12601,12610,79,0,0,79,0,0,11563.792,1877.54,-1,22.02438,0.6,0.6,0.1000000000003638
11572.5,11572.6,3663,7508,224,12590,12595,75,0,0,75,0,0,11563.792,1877.791,-1,22.02438,0.6,0.6,0.1000000000003638
11572.75,11572.85,3664,7506,224,12585,12589,93,0,0,93,0,0,11563.792,1878.042,-1,22.02438,0.6,0.6,0.1000000000003638
11573.0,11573.1,3665,7505,224,12572,12563,74,0,0,74,0,0,11563.792,1878.2925,-1,22.02438,0.6,0.6,0.1000000000003638
11573.25,11573.35,3666,7501,224,12551,12556,93,0,0,93,0,0,11563.792,1878.5375,-1,22.02438,0.6,0.6,0.1000000000003638
11573.5,11573.6,3667,7504,224,12562,12551,110,0,0,110,0,0,11563.792,1878.7885,-1,22.02438,0.6,0.6,0.1000000000003638
11573.75,11573.85,3667,7499,224,12536,12518,106,0,0,106,0,0,11563.792,1879.0395,-1,22.02438,0.6,0.6,0.1000000000003638
11574.0,11574.1,3668,7507,224,12600,12574,102,0,0,102,0,0,11563.792,1879.2905,-1,22.02438,0.6,0.6,0.1000000000003638
11574.25,11574.35,3669,7505,224,12593,12550,106,0,0,106,0,0,11563.792,1879.541,-1,22.02438,0.6,0.6,0.1000000000003638
11574.5,11574.6,3670,7503,224,12585,12540,107,0,0,107,0,0,11563.792,1879.792,-1,22.02438,0.6,0.6,0.1000000000003638
11574.75,11574.85,3671,7511,224,12603,12577,106,0,0,106,0,0,11563.792,1880.037,-1,22.02438,0.6,0.6,0.1000000000003638
11575.0,11575.1,3672,7505,224,12598,12572,97,0,0,97,0,0,11563.792,1880.288,-1,22.02438,0.6,0.6,0.1000000000003638
11575.25,11575.35,3673,7508,224,12605,12573,87,0,0,87,0,0,11563.792,1880.539,-1,22.02438,0.6,0.6,0.1000000000003638
11575.5,11575.6,3674,7499,224,12552,12514,109,0,0,109,0,0,11563.792,1880.79,-1,22.02438,0.6,0.6,0.1000000000003638
11575.75,11575.85,3675,7503,224,12566,12536,92,0,0,92,0,0,11563.792,1881.041,-1,22.02438,0.6,0.6,0.1000000000003638
