MONO,Epoch,I0,I1,MPF_top,MPF_bot,FF1,FF2,FF3,DTC_FF1,DTC_FF2,DTC_FF3,EMISSION,RAMAN,pd1,tempC,Seconds,Seconds.1
11554.25,9655,7465,228,12546,12621,93,0,0,93.0,0,0,11555.591,1859.5410000000002,-1,22.024379999999997,0.6,0.6
11554.5,9656,7477,228,12572,12643,283,0,0,283.0,0,0,11555.591,1859.7910000000002,-1,22.024379999999997,0.6,0.6
11554.75,9657,7478,228,12582,12648,668,0,0,668.0,0,0,11555.591,1860.0410000000002,-1,22.024379999999997,0.6,0.6
11555.0,9658,7473,228,12568,12640,1395,0,0,1395.0,0,0,11555.591,1860.2910000000002,-1,22.024379999999997,0.6,0.6
11555.25,9659,7477,228,12582,12642,2216,0,0,2185.7877,0,0,11555.591,1860.5410000000002,-1,22.024379999999997,0.6,0.6
11555.5,9660,7483,228,12611,12659,3076,0,0,3082.4236,0,0,11555.591,1860.7910000000002,-1,22.024379999999997,0.6,0.6
11555.75,9661,7479,228,12591,12633,3410,0,0,3431.4497,0,0,11555.591,1861.0410000000002,-1,22.024379999999997,0.6,0.6
11556.0,9662,7472,228,12569,12608,2927,0,0,2926.8667,0,0,11555.591,1861.2915,-1,22.024379999999997,0.6,0.6
11556.25,9663,7466,228,12548,12580,1936,0,0,1894.4763,0,0,11555.591,1861.5415,-1,22.024379999999997,0.6,0.6
11556.5,9664,7477,228,12589,12607,1074,0,0,1074.0,0,0,11555.591,1861.7915,-1,22.024379999999997,0.6,0.6
11556.75,9665,7463,228,12531,12568,486,0,0,486.0,0,0,11555.591,1862.0415,-1,22.024379999999997,0.6,0.6
11557.0,9665,7472,227,12594,12613,168,0,0,168.0,0,0,11555.591,1862.2915,-1,22.024379999999997,0.6,0.6
11557.25,9666,7464,227,12556,12571,67,0,0,67.0,0,0,11555.591,1862.5415,-1,22.024379999999997,0.6,0.6
11557.5,9667,7463,228,12553,12552,32,0,0,32.0,0,0,11555.591,1862.7920000000001,-1,22.024379999999997,0.6,0.6
11557.75,9668,7462,228,12540,12543,16,0,0,16.0,0,0,11555.591,1863.0420000000001,-1,22.024379999999997,0.6,0.6
11558.0,9669,7467,227,12586,12578,15,0,0,15.0,0,0,11555.591,1863.2920000000001,-1,22.024379999999997,0.6,0.6
11558.25,9670,7478,228,12627,12609,18,0,0,18.0,0,0,11555.591,1863.5425,-1,22.024379999999997,0.6,0.6
11558.5,9671,7470,227,12614,12578,14,0,0,14.0,0,0,11555.591,1863.7925,-1,22.024379999999997,0.6,0.6
11558.75,9672,7475,228,12616,12579,8,0,0,8.0,0,0,11555.591,1864.0425,-1,22.024379999999997,0.6,0.6
11559.0,9673,7470,228,12592,12563,24,0,0,24.0,0,0,11555.591,1864.293,-1,22.024379999999997,0.6,0.6
11559.25,9674,7480,227,12636,12623,37,0,0,37.0,0,0,11555.591,1864.537,-1,22.024379999999997,0.6,0.6
11559.5,9675,7477,228,12616,12589,28,0,0,28.0,0,0,11555.591,1864.7875,-1,22.024379999999997,0.6,0.6
11559.75,9676,7479,228,12614,12599,38,0,0,38.0,0,0,11555.591,1865.0375,-1,22.024379999999997,0.6,0.6
11560.0,9677,7473,228,12585,12582,48,0,0,48.0,0,0,11555.591,1865.2879999999998,-1,22.024379999999997,0.6,0.6
11560.25,9678,7479,228,12631,12611,43,0,0,43.0,0,0,11555.591,1865.5379999999998,-1,22.024379999999997,0.6,0.6
11560.5,9678,7478,228,12631,12598,52,0,0,52.0,0,0,11555.591,1865.7885,-1,22.024379999999997,0.6,0.6
11560.75,9679,7466,228,12559,12540,63,0,0,63.0,0,0,11555.591,1866.0385,-1,22.024379999999997,0.6,0.6
11561.0,9680,7476,228,12592,12593,46,0,0,46.0,0,0,11555.591,1866.289,-1,22.024379999999997,0.6,0.6
11561.25,9681,7473,228,12570,12577,56,0,0,56.0,0,0,11555.591,1866.539,-1,22.024379999999997,0.6,0.6
11561.5,9682,7470,228,12558,12567,47,0,0,47.0,0,0,11555.591,1866.7895,-1,22.024379999999997,0.6,0.6
11561.75,9683,7476,228,12584,12596,36,0,0,36.0,0,0,11555.591,1867.04,-1,22.024379999999997,0.6,0.6
11562.0,9684,7477,228,12580,12600,42,0,0,42.0,0,0,11555.591,1867.29,-1,22.024379999999997,0.6,0.6
11562.25,9685,7474,228,12566,12589,35,0,0,35.0,0,0,11555.591,1867.5405,-1,22.024379999999997,0.6,0.6
11562.5,9686,7475,228,12549,12578,22,0,0,22.0,0,0,11555.591,1867.7910000000002,-1,22.024379999999997,0.6,0.6
11562.75,9687,7475,228,12550,12574,34,0,0,34.0,0,0,11555.591,1868.0410000000002,-1,22.024379999999997,0.6,0.6
11563.0,9688,7481,228,12619,12606,36,0,0,36.0,0,0,11555.591,1868.2915,-1,22.024379999999997,0.6,0.6
11563.25,9689,7477,228,12579,12556,26,0,0,26.0,0,0,11555.591,1868.5420000000001,-1,22.024379999999997,0.6,0.6
11563.5,9690,7481,228,12621,12579,40,0,0,40.0,0,0,11555.591,1868.7925,-1,22.024379999999997,0.6,0.6
11563.75,9691,7474,228,12557,12517,34,0,0,34.0,0,0,11555.591,1869.043,-1,22.024379999999997,0.6,0.6
11564.0,9691,7479,228,12591,12555,34,0,0,34.0,0,0,11555.591,1869.2875,-1,22.024379999999997,0.6,0.6
