MONO,Calibrated,Epoch,I0,I1,MPF_top,MPF_bot,FF1,FF2,FF3,DTC_FF1,DTC_FF2,DTC_FF3,EMISSION,RAMAN,pd1,tempC,Seconds,Seconds.1,SHIFT
11556.5,11556.6,7939,7430,224,12519,12625,48,0,0,48,0,0,11557.836,1861.7915,-1,22.02438,0.6,0.6,0.1000000000003638
11556.75,11556.85,7940,7430,224,12528,12618,147,0,0,147,0,0,11557.836,1862.0415,-1,22.02438,0.6,0.6,0.1000000000003638
11557.0,11557.1,7941,7433,224,12519,12597,309,0,0,309,0,0,11557.836,1862.2915,-1,22.02438,0.6,0.6,0.1000000000003638
11557.25,11557.35,7942,7434,224,12536,12597,552,0,0,552,0,0,11557.836,1862.5415,-1,22.02438,0.6,0.6,0.1000000000003638
11557.5,11557.6,7943,7432,224,12514,12567,1001,0,0,1001,0,0,11557.836,1862.792,-1,22.02438,0.6,0.6,0.1000000000003638
11557.75,11557.85,7944,7430,225,12524,12563,1417,0,0,1417,0,0,11557.836,1863.042,-1,22.02438,0.6,0.6,0.1000000000003638
11558.0,11558.1,7945,7427,224,12499,12535,1632,0,0,1632,0,0,11557.836,1863.292,-1,22.02438,0.6,0.6,0.1000000000003638
11558.25,11558.35,7946,7428,224,12524,12554,1341,0,0,1341,0,0,11557.836,1863.5425,-1,22.02438,0.6,0.6,0.1000000000003638
11558.5,11558.6,7947,7426,225,12509,12545,940,0,0,940,0,0,11557.836,1863.7925,-1,22.02438,0.6,0.6,0.1000000000003638
11558.75,11558.85,7947,7432,224,12561,12586,587,0,0,587,0,0,11557.836,1864.0425,-1,22.02438,0.6,0.6,0.1000000000003638
11559.0,11559.1,7948,7433,224,12562,12601,275,0,0,275,0,0,11557.836,1864.293,-1,22.02438,0.6,0.6,0.1000000000003638
11559.25,11559.35,7949,7430,224,12557,12560,89,0,0,89,0,0,11557.836,1864.537,-1,22.02438,0.6,0.6,0.1000000000003638
11559.5,11559.6,7950,7426,224,12528,12560,43,0,0,43,0,0,11557.836,1864.7875,-1,22.02438,0.6,0.6,0.1000000000003638
11559.75,11559.85,7951,7436,224,12573,12586,21,0,0,21,0,0,11557.836,1865.0375,-1,22.02438,0.6,0.6,0.1000000000003638
11560.0,11560.1,7952,7440,224,12588,12602,22,0,0,22,0,0,11557.836,1865.288,-1,22.02438,0.6,0.6,0.1000000000003638
11560.25,11560.35,7953,7432,225,12570,12564,11,0,0,11,0,0,11557.836,1865.538,-1,22.02438,0.6,0.6,0.1000000000003638
11560.5,11560.6,7954,7436,224,12566,12547,15,0,0,15,0,0,11557.836,1865.7885,-1,22.02438,0.6,0.6,0.1000000000003638
11560.75,11560.85,7955,7429,224,12553,12534,9,0,0,9,0,0,11557.836,1866.0385,-1,22.02438,0.6,0.6,0.1000000000003638
11561.0,11561.1,7956,7431,224,12566,12537,18,0,0,18,0,0,11557.836,1866.289,-1,22.02438,0.6,0.6,0.1000000000003638
11561.25,11561.35,7957,7438,224,12594,12575,21,0,0,21,0,0,11557.836,1866.539,-1,22.02438,0.6,0.6,0.1000000000003638
11561.5,11561.6,7958,7435,224,12566,12536,42,0,0,42,0,0,11557.836,1866.7895,-1,22.02438,0.6,0.6,0.1000000000003638
11561.75,11561.85,7959,7432,224,12578,12540,43,0,0,43,0,0,11557.836,1867.04,-1,22.02438,0.6,0.6,0.1000000000003638
11562.0,11562.1,7960,7420,224,12503,12478,47,0,0,47,0,0,11557.836,1867.29,-1,22.02438,0.6,0.6,0.1000000000003638
11562.25,11562.35,7960,7425,224,12518,12489,60,0,0,60,0,0,11557.836,1867.5405,-1,22.02438,0.6,0.6,0.1000000000003638
11562.5,11562.6,7961,7427,224,12538,12519,57,0,0,57,0,0,11557.836,1867.791,-1,22.02438,0.6,0.6,0.1000000000003638
11562.75,11562.85,7962,7440,224,12584,12549,62,0,0,62,0,0,11557.836,1868.041,-1,22.02438,0.6,0.6,0.1000000000003638
11563.0,11563.1,7963,7434,224,12579,12541,68,0,0,68,0,0,11557.836,1868.2915,-1,22.02438,0.6,0.6,0.1000000000003638
11563.25,11563.35,7964,7436,224,12577,12537,59,0,0,59,0,0,11557.836,1868.542,-1,22.02438,0.6,0.6,0.1000000000003638
11563.5,11563.6,7965,7434,224,12536,12522,53,0,0,53,0,0,11557.836,1868.7925,-1,22.02438,0.6,0.6,0.1000000000003638
11563.75,11563.85,7966,7440,224,12560,12548,47,0,0,47,0,0,11557.836,1869.043,-1,22.02438,0.6,0.6,0.1000000000003638
11564.0,11564.1,7967,7439,224,12561,12555,31,0,0,31,0,0,11557.836,1869.2875,-1,22.02438,0.6,0.6,0.1000000000003638
11564.25,11564.35,7968,7435,224,12524,12521,36,0,0,36,0,0,11557.836,1869.538,-1,22.02438,0.6,0.6,0.1000000000003638
11564.5,11564.6,7969,7434,225,12528,12503,21,0,0,21,0,0,11557.836,1869.7885,-1,22.02438,0.6,0.6,0.1000000000003638
11564.75,11564.85,7970,7439,224,12551,12544,32,0,0,32,0,0,11557.836,1870.0385,-1,22.02438,0.6,0.6,0.1000000000003638
11565.0,11565.1,7971,7443,224,12561,12556,24,0,0,24,0,0,11557.836,1870.289,-1,22.02438,0.6,0.6,0.1000000000003638
11565.25,11565.35,7972,7440,224,12543,12549,23,0,0,23,0,0,11557.836,1870.5395,-1,22.02438,0.6,0.6,0.1000000000003638
11565.5,11565.6,7972,7443,224,12541,12557,36,0,0,36,0,0,11557.836,1870.79,-1,22.02438,0.6,0.6,0.1000000000003638
11565.75,11565.85,7973,7435,224,12497,12507,40,0,0,40,0,0,11557.836,1871.0405,-1,22.02438,0.6,0.6,0.1000000000003638
11566.0,11566.1,7974,7443,224,12541,12562,45,0,0,45,0,0,11557.836,1871.291,-1,22.02438,0.6,0.6,0.1000000000003638
11566.25,11566.35,7975,7443,224,12549,12563,36,0,0,36,0,0,11557.836,1871.5415,-1,22.02438,0.6,0.6,0.1000000000003638
11566.5,11566.6,7976,7441,224,12551,12557,58,0,0,58,0,0,11557.836,1871.792,-1,22.02438,0.6,0.6,0.1000000000003638
11566.75,11566.85,7977,7445,224,12564,12579,52,0,0,52,0,0,11557.836,1872.043,-1,22.02438,0.6,0.6,0.1000000000003638
11567.0,11567.1,7978,7443,224,12551,12575,49,0,0,49,0,0,11557.836,1872.2875,-1,22.02438,0.6,0.6,0.1000000000003638
11567.25,11567.35,7979,7440,225,12532,12551,53,0,0,53,0,0,11557.836,1872.538,-1,22.02438,0.6,0.6,0.1000000000003638
11567.5,11567.6,7980,7438,223,12527,12538,54,0,0,54,0,0,11557.836,1872.7885,-1,22.02438,0.6,0.6,0.1000000000003638
11567.75,11567.85,7981,7430,224,12456,12494,57,0,0,57,0,0,11557.836,1873.0395,-1,22.02438,0.6,0.6,0.1000000000003638
11568.0,11568.1,7982,7439,224,12531,12547,41,0,0,41,0,0,11557.836,1873.29,-1,22.02438,0.6,0.6,0.1000000000003638
11568.25,11568.35,7983,7440,224,12531,12549,74,0,0,74,0,0,11557.836,1873.5405,-1,22.02438,0.6,0.6,0.1000000000003638
11568.5,11568.6,7984,7439,224,12534,12570,65,0,0,65,0,0,11557.836,1873.791,-1,22.02438,0.6,0.6,0.1000000000003638
11568.75,11568.85,7985,7438,225,12485,12521,44,0,0,44,0,0,11557.836,1874.0415,-1,22.02438,0.6,0.6,0.1000000000003638
11569.0,11569.1,7985,7435,224,12504,12532,46,0,0,46,0,0,11557.836,1874.2925,-1,22.02438,0.6,0.6,0.1000000000003638
11569.25,11569.35,7986,7444,225,12581,12587,43,0,0,43,0,0,11557.836,1874.537,-1,22.02438,0.6,0.6,0.1000000000003638
11569.5,11569.6,7987,7444,224,12576,12583,40,0,0,40,0,0,11557.836,1874.788,-1,22.02438,0.6,0.6,0.1000000000003638
11569.75,11569.85,7988,7438,225,12502,12539,43,0,0,43,0,0,11557.836,1875.0385,-1,22.02438,0.6,0.6,0.1000000000003638
11570.0,11570.1,7989,7447,224,12569,12587,44,0,0,44,0,0,11557.836,1875.2895,-1,22.02438,0.6,0.6,0.1000000000003638
11570.25,11570.35,7990,7437,224,12501,12552,37,0,0,37,0,0,11557.836,1875.54,-1,22.02438,0.6,0.6,0.1000000000003638
11570.5,11570.6,7991,7441,225,12502,12549,41,0,0,41,0,0,11557.836,1875.7905,-1,22.02438,0.6,0.6,0.1000000000003638
11570.75,11570.85,7992,7446,224,12558,12589,31,0,0,31,0,0,11557.836,1876.0415,-1,22.02438,0.6,0.6,0.1000000000003638
11571.0,11571.1,7993,7442,224,12516,12567,33,0,0,33,0,0,11557.836,1876.292,-1,22.02438,0.6,0.6,0.1000000000003638
11700.0,11700.1,7996,7463,224,12186,11937,27,0,0,27,0,0,11557.836,2005.289,-1,22.02438,0.6,0.6,0.1000000000003638
