MONO,Calibrated,Epoch,I0,I1,MPF_top,MPF_bot,FF1,FF2,FF3,DTC_FF1,DTC_FF2,DTC_FF3,EMISSION,RAMAN,pd1,tempC,Seconds,Seconds.1,SHIFT
11567.5,11568.0,34,7501,225,12431,12546,161,0,0,161,0,0,11568.752,1872.7885,-1,22.02438,0.6,0.6,0.5
11567.75,11568.25,35,7512,225,12487,12542,341,0,0,341,0,0,11568.752,1873.0395,-1,22.02438,0.6,0.6,0.5
11568.0,11568.5,36,7507,224,12533,12455,509,0,0,509,0,0,11568.752,1873.29,-1,22.02438,0.6,0.6,0.5
11568.25,11568.75,37,7509,225,12640,12382,827,0,0,827,0,0,11568.752,1873.5405,-1,22.02438,0.6,0.6,0.5
11568.5,11569.0,38,7504,225,12620,12375,928,0,0,928,0,0,11568.752,1873.791,-1,22.02438,0.6,0.6,0.5
11568.75,11569.25,38,7510,224,12634,12405,970,0,0,970,0,0,11568.752,1874.0415,-1,22.02438,0.6,0.6,0.5
11569.0,11569.5,39,7502,225,12594,12375,807,0,0,807,0,0,11568.752,1874.2925,-1,22.02438,0.6,0.6,0.5
11569.25,11569.75,40,7494,225,12545,12354,510,0,0,510,0,0,11568.752,1874.537,-1,22.02438,0.6,0.6,0.5
11569.5,11570.0,41,7490,225,12504,12338,284,0,0,284,0,0,11568.752,1874.788,-1,22.02438,0.6,0.6,0.5
11569.75,11570.25,42,7503,225,12591,12426,161,0,0,161,0,0,11568.752,1875.0385,-1,22.02438,0.6,0.6,0.5
11570.0,11570.5,43,7495,225,12537,12382,68,0,0,68,0,0,11568.752,1875.2895,-1,22.02438,0.6,0.6,0.5
11570.25,11570.75,44,7501,225,12560,12409,36,0,0,36,0,0,11568.752,1875.54,-1,22.02438,0.6,0.6,0.5
11570.5,11571.0,45,7499,224,12545,12416,29,0,0,29,0,0,11568.752,1875.7905,-1,22.02438,0.6,0.6,0.5
11570.75,11571.25,46,7504,224,12557,12448,18,0,0,18,0,0,11568.752,1876.0415,-1,22.02438,0.6,0.6,0.5
11571.0,11571.5,47,7499,225,12539,12428,18,0,0,18,0,0,11568.752,1876.292,-1,22.02438,0.6,0.6,0.5
11571.25,11571.75,48,7500,225,12536,12448,20,0,0,20,0,0,11568.752,1876.537,-1,22.02438,0.6,0.6,0.5
11571.5,11572.0,49,7493,224,12514,12423,26,0,0,26,0,0,11568.752,1876.788,-1,22.02438,0.6,0.6,0.5
11571.75,11572.25,50,7496,224,12513,12443,20,0,0,20,0,0,11568.752,1877.0385,-1,22.02438,0.6,0.6,0.5
11572.0,11572.5,51,7500,225,12539,12473,16,0,0,16,0,0,11568.752,1877.2895,-1,22.02438,0.6,0.6,0.5
11572.25,11572.75,51,7487,224,12456,12391,19,0,0,19,0,0,11568.752,1877.54,-1,22.02438,0.6,0.6,0.5
11572.5,11573.0,52,7503,225,12554,12493,26,0,0,26,0,0,11568.752,1877.791,-1,22.02438,0.6,0.6,0.5
11572.75,11573.25,53,7502,225,12525,12476,40,0,0,40,0,0,11568.752,1878.042,-1,22.02438,0.6,0.6,0.5
11573.0,11573.5,54,7496,225,12489,12460,41,0,0,41,0,0,11568.752,1878.2925,-1,22.02438,0.6,0.6,0.5
11573.25,11573.75,55,7491,225,12450,12426,30,0,0,30,0,0,11568.752,1878.5375,-1,22.02438,0.6,0.6,0.5
