MONO,Calibrated,Epoch,I0,I1,MPF_top,MPF_bot,FF1,FF2,FF3,DTC_FF1,DTC_FF2,DTC_FF3,EMISSION,RAMAN,pd1,tempC,Seconds,Seconds.1,SHIFT
11557.0,11557.1,7578,7449,225,12499,12645,41,0,0,41,0,0,11558.327,1862.2915,-1,22.02438,0.6,0.6,0.1000000000003638
11557.25,11557.35,7579,7440,225,12459,12588,76,0,0,76,0,0,11558.327,1862.5415,-1,22.02438,0.6,0.6,0.1000000000003638
11557.5,11557.6,7580,7456,224,12572,12674,170,0,0,170,0,0,11558.327,1862.792,-1,22.02438,0.6,0.6,0.1000000000003638
11557.75,11557.85,7581,7453,224,12524,12622,349,0,0,349,0,0,11558.327,1863.042,-1,22.02438,0.6,0.6,0.1000000000003638
11558.0,11558.1,7582,7454,224,12518,12613,643,0,0,643,0,0,11558.327,1863.292,-1,22.02438,0.6,0.6,0.1000000000003638
11558.25,11558.35,7583,7457,225,12552,12635,1060,0,0,1060,0,0,11558.327,1863.5425,-1,22.02438,0.6,0.6,0.1000000000003638
11558.5,11558.6,7583,7454,224,12554,12633,1248,0,0,1248,0,0,11558.327,1863.7925,-1,22.02438,0.6,0.6,0.1000000000003638
11558.75,11558.85,7584,7458,224,12567,12643,1239,0,0,1239,0,0,11558.327,1864.0425,-1,22.02438,0.6,0.6,0.1000000000003638
11559.0,11559.1,7585,7452,224,12547,12629,854,0,0,854,0,0,11558.327,1864.293,-1,22.02438,0.6,0.6,0.1000000000003638
11559.25,11559.35,7586,7445,224,12524,12588,585,0,0,585,0,0,11558.327,1864.537,-1,22.02438,0.6,0.6,0.1000000000003638
11559.5,11559.6,7587,7452,224,12564,12617,272,0,0,272,0,0,11558.327,1864.7875,-1,22.02438,0.6,0.6,0.1000000000003638
11559.75,11559.85,7588,7453,224,12586,12633,128,0,0,128,0,0,11558.327,1865.0375,-1,22.02438,0.6,0.6,0.1000000000003638
11560.0,11560.1,7589,7439,224,12499,12564,50,0,0,50,0,0,11558.327,1865.288,-1,22.02438,0.6,0.6,0.1000000000003638
11560.25,11560.35,7590,7452,225,12541,12605,30,0,0,30,0,0,11558.327,1865.538,-1,22.02438,0.6,0.6,0.1000000000003638
11560.5,11560.6,7591,7450,225,12571,12612,10,0,0,10,0,0,11558.327,1865.7885,-1,22.02438,0.6,0.6,0.1000000000003638
11560.75,11560.85,7592,7454,224,12588,12637,8,0,0,8,0,0,11558.327,1866.0385,-1,22.02438,0.6,0.6,0.1000000000003638
11561.0,11561.1,7593,7452,224,12557,12623,11,0,0,11,0,0,11558.327,1866.289,-1,22.02438,0.6,0.6,0.1000000000003638
11561.25,11561.35,7594,7457,224,12564,12629,9,0,0,9,0,0,11558.327,1866.539,-1,22.02438,0.6,0.6,0.1000000000003638
11561.5,11561.6,7595,7452,224,12535,12605,14,0,0,14,0,0,11558.327,1866.7895,-1,22.02438,0.6,0.6,0.1000000000003638
11561.75,11561.85,7596,7452,224,12541,12611,18,0,0,18,0,0,11558.327,1867.04,-1,22.02438,0.6,0.6,0.1000000000003638
11562.0,11562.1,7596,7457,225,12563,12624,17,0,0,17,0,0,11558.327,1867.29,-1,22.02438,0.6,0.6,0.1000000000003638
11562.25,11562.35,7597,7461,225,12601,12644,24,0,0,24,0,0,11558.327,1867.5405,-1,22.02438,0.6,0.6,0.1000000000003638
11562.5,11562.6,7598,7460,225,12608,12649,49,0,0,49,0,0,11558.327,1867.791,-1,22.02438,0.6,0.6,0.1000000000003638
11562.75,11562.85,7599,7459,224,12555,12601,58,0,0,58,0,0,11558.327,1868.041,-1,22.02438,0.6,0.6,0.1000000000003638
11563.0,11563.1,7600,7452,224,12558,12592,54,0,0,54,0,0,11558.327,1868.2915,-1,22.02438,0.6,0.6,0.1000000000003638
11563.25,11563.35,7601,7456,224,12548,12572,70,0,0,70,0,0,11558.327,1868.542,-1,22.02438,0.6,0.6,0.1000000000003638
11563.5,11563.6,7602,7454,224,12557,12577,63,0,0,63,0,0,11558.327,1868.7925,-1,22.02438,0.6,0.6,0.1000000000003638
11563.75,11563.85,7603,7456,224,12554,12566,51,0,0,51,0,0,11558.327,1869.043,-1,22.02438,0.6,0.6,0.1000000000003638
11564.0,11564.1,7604,7459,224,12582,12580,77,0,0,77,0,0,11558.327,1869.2875,-1,22.02438,0.6,0.6,0.1000000000003638
11564.25,11564.35,7605,7460,224,12590,12600,61,0,0,61,0,0,11558.327,1869.538,-1,22.02438,0.6,0.6,0.1000000000003638
11564.5,11564.6,7606,7465,224,12615,12616,59,0,0,59,0,0,11558.327,1869.7885,-1,22.02438,0.6,0.6,0.1000000000003638
11564.75,11564.85,7607,7454,224,12558,12552,46,0,0,46,0,0,11558.327,1870.0385,-1,22.02438,0.6,0.6,0.1000000000003638
11565.0,11565.1,7608,7455,224,12555,12553,43,0,0,43,0,0,11558.327,1870.289,-1,22.02438,0.6,0.6,0.1000000000003638
11565.25,11565.35,7609,7460,224,12582,12577,48,0,0,48,0,0,11558.327,1870.5395,-1,22.02438,0.6,0.6,0.1000000000003638
11565.5,11565.6,7609,7454,225,12556,12570,41,0,0,41,0,0,11558.327,1870.79,-1,22.02438,0.6,0.6,0.1000000000003638
11565.75,11565.85,7610,7463,224,12584,12589,39,0,0,39,0,0,11558.327,1871.0405,-1,22.02438,0.6,0.6,0.1000000000003638
11566.0,11566.1,7611,7460,224,12582,12591,39,0,0,39,0,0,11558.327,1871.291,-1,22.02438,0.6,0.6,0.1000000000003638
11566.25,11566.35,7612,7461,224,12564,12577,36,0,0,36,0,0,11558.327,1871.5415,-1,22.02438,0.6,0.6,0.1000000000003638
