MONO,Calibrated,Epoch,I0,I1,MPF_top,MPF_bot,FF1,FF2,FF3,DTC_FF1,DTC_FF2,DTC_FF3,EMISSION,RAMAN,pd1,tempC,Seconds,Seconds.1,SHIFT
11550.75,11550.85,12088,7460,228,12499,12653,50,0,0,50,0,0,11552.104,1856.0425,-1,22.02438,0.6,0.6,0.1000000000003638
11551.0,11551.1,12089,7465,228,12534,12657,109,0,0,109,0,0,11552.104,1856.2925,-1,22.02438,0.6,0.6,0.1000000000003638
11551.25,11551.35,12089,7470,228,12554,12680,250,0,0,250,0,0,11552.104,1856.542,-1,22.02438,0.6,0.6,0.1000000000003638
11551.5,11551.6,12090,7461,228,12503,12613,511,0,0,511,0,0,11552.104,1856.792,-1,22.02438,0.6,0.6,0.1000000000003638
11551.75,11551.85,12091,7463,228,12515,12614,851,0,0,851,0,0,11552.104,1857.042,-1,22.02438,0.6,0.6,0.1000000000003638
11552.0,11552.1,12092,7461,228,12505,12603,1325,0,0,1325,0,0,11552.104,1857.292,-1,22.02438,0.6,0.6,0.1000000000003638
11552.25,11552.35,12093,7464,228,12542,12643,1695,0,0,1695,0,0,11552.104,1857.5415,-1,22.02438,0.6,0.6,0.1000000000003638
11552.5,11552.6,12094,7464,228,12553,12609,1535,0,0,1535,0,0,11552.104,1857.7915,-1,22.02438,0.6,0.6,0.1000000000003638
11552.75,11552.85,12095,7463,227,12560,12609,1243,0,0,1243,0,0,11552.104,1858.0415,-1,22.02438,0.6,0.6,0.1000000000003638
11553.0,11553.1,12096,7461,227,12558,12611,741,0,0,741,0,0,11552.104,1858.2915,-1,22.02438,0.6,0.6,0.1000000000003638
11553.25,11553.35,12097,7460,227,12565,12593,423,0,0,423,0,0,11552.104,1858.5415,-1,22.02438,0.6,0.6,0.1000000000003638
11553.5,11553.6,12098,7455,228,12529,12557,196,0,0,196,0,0,11552.104,1858.7915,-1,22.02438,0.6,0.6,0.1000000000003638
11553.75,11553.85,12099,7455,228,12526,12548,65,0,0,65,0,0,11552.104,1859.041,-1,22.02438,0.6,0.6,0.1000000000003638
11554.0,11554.1,12100,7466,227,12609,12598,36,0,0,36,0,0,11552.104,1859.291,-1,22.02438,0.6,0.6,0.1000000000003638
11554.25,11554.35,12101,7458,227,12568,12555,22,0,0,22,0,0,11552.104,1859.541,-1,22.02438,0.6,0.6,0.1000000000003638
11554.5,11554.6,12101,7457,228,12545,12532,28,0,0,28,0,0,11552.104,1859.791,-1,22.02438,0.6,0.6,0.1000000000003638
11554.75,11554.85,12102,7462,228,12602,12549,10,0,0,10,0,0,11552.104,1860.041,-1,22.02438,0.6,0.6,0.1000000000003638
11555.0,11555.1,12103,7459,228,12610,12537,11,0,0,11,0,0,11552.104,1860.291,-1,22.02438,0.6,0.6,0.1000000000003638
11555.25,11555.35,12104,7461,228,12609,12524,11,0,0,11,0,0,11552.104,1860.541,-1,22.02438,0.6,0.6,0.1000000000003638
11555.5,11555.6,12105,7458,228,12587,12511,11,0,0,11,0,0,11552.104,1860.791,-1,22.02438,0.6,0.6,0.1000000000003638
11555.75,11555.85,12106,7453,228,12588,12504,16,0,0,16,0,0,11552.104,1861.041,-1,22.02438,0.6,0.6,0.1000000000003638
11556.0,11556.1,12107,7470,228,12644,12560,15,0,0,15,0,0,11552.104,1861.2915,-1,22.02438,0.6,0.6,0.1000000000003638
11556.25,11556.35,12108,7461,228,12603,12511,28,0,0,28,0,0,11552.104,1861.5415,-1,22.02438,0.6,0.6,0.1000000000003638
11556.5,11556.6,12109,7457,228,12597,12494,19,0,0,19,0,0,11552.104,1861.7915,-1,22.02438,0.6,0.6,0.1000000000003638
11556.75,11556.85,12110,7454,228,12591,12484,24,0,0,24,0,0,11552.104,1862.0415,-1,22.02438,0.6,0.6,0.1000000000003638
11557.0,11557.1,12111,7458,228,12575,12494,23,0,0,23,0,0,11552.104,1862.2915,-1,22.02438,0.6,0.6,0.1000000000003638
11557.25,11557.35,12112,7457,228,12600,12512,16,0,0,16,0,0,11552.104,1862.5415,-1,22.02438,0.6,0.6,0.1000000000003638
11557.5,11557.6,12113,7459,228,12577,12498,28,0,0,28,0,0,11552.104,1862.792,-1,22.02438,0.6,0.6,0.1000000000003638
11557.75,11557.85,12114,7462,228,12613,12542,15,0,0,15,0,0,11552.104,1863.042,-1,22.02438,0.6,0.6,0.1000000000003638
11558.0,11558.1,12114,7455,227,12564,12500,26,0,0,26,0,0,11552.104,1863.292,-1,22.02438,0.6,0.6,0.1000000000003638
11558.25,11558.35,12115,7460,228,12592,12551,10,0,0,10,0,0,11552.104,1863.5425,-1,22.02438,0.6,0.6,0.1000000000003638
11558.5,11558.6,12116,7459,228,12554,12524,16,0,0,16,0,0,11552.104,1863.7925,-1,22.02438,0.6,0.6,0.1000000000003638
11558.75,11558.85,12117,7467,228,12607,12568,9,0,0,9,0,0,11552.104,1864.0425,-1,22.02438,0.6,0.6,0.1000000000003638
11559.0,11559.1,12118,7453,228,12545,12506,10,0,0,10,0,0,11552.104,1864.293,-1,22.02438,0.6,0.6,0.1000000000003638
11559.25,11559.35,12119,7446,228,12511,12474,13,0,0,13,0,0,11552.104,1864.537,-1,22.02438,0.6,0.6,0.1000000000003638
11559.5,11559.6,12120,7458,229,12562,12514,8,0,0,8,0,0,11552.104,1864.7875,-1,22.02438,0.6,0.6,0.1000000000003638
11559.75,11559.85,12121,7454,228,12534,12506,15,0,0,15,0,0,11552.104,1865.0375,-1,22.02438,0.6,0.6,0.1000000000003638
11560.0,11560.1,12122,7457,228,12533,12512,6,0,0,6,0,0,11552.104,1865.288,-1,22.02438,0.6,0.6,0.1000000000003638
11560.25,11560.35,12123,7460,228,12548,12519,11,0,0,11,0,0,11552.104,1865.538,-1,22.02438,0.6,0.6,0.1000000000003638
11560.5,11560.6,12124,7459,227,12560,12532,10,0,0,10,0,0,11552.104,1865.7885,-1,22.02438,0.6,0.6,0.1000000000003638
11560.75,11560.85,12125,7465,228,12581,12557,12,0,0,12,0,0,11552.104,1866.0385,-1,22.02438,0.6,0.6,0.1000000000003638
11561.0,11561.1,12126,7469,228,12574,12558,10,0,0,10,0,0,11552.104,1866.289,-1,22.02438,0.6,0.6,0.1000000000003638
11561.25,11561.35,12127,7465,228,12568,12558,16,0,0,16,0,0,11552.104,1866.539,-1,22.02438,0.6,0.6,0.1000000000003638
11561.5,11561.6,12127,7471,228,12576,12585,11,0,0,11,0,0,11552.104,1866.7895,-1,22.02438,0.6,0.6,0.1000000000003638
11561.75,11561.85,12128,7455,228,12496,12503,21,0,0,21,0,0,11552.104,1867.04,-1,22.02438,0.6,0.6,0.1000000000003638
11562.0,11562.1,12129,7462,228,12518,12536,16,0,0,16,0,0,11552.104,1867.29,-1,22.02438,0.6,0.6,0.1000000000003638
11562.25,11562.35,12130,7467,228,12542,12542,13,0,0,13,0,0,11552.104,1867.5405,-1,22.02438,0.6,0.6,0.1000000000003638
11562.5,11562.6,12131,7463,228,12542,12542,28,0,0,28,0,0,11552.104,1867.791,-1,22.02438,0.6,0.6,0.1000000000003638
11562.75,11562.85,12132,7477,228,12612,12590,22,0,0,22,0,0,11552.104,1868.041,-1,22.02438,0.6,0.6,0.1000000000003638
11563.0,11563.1,12133,7473,227,12558,12545,16,0,0,16,0,0,11552.104,1868.2915,-1,22.02438,0.6,0.6,0.1000000000003638
11563.25,11563.35,12134,7469,227,12575,12557,15,0,0,15,0,0,11552.104,1868.542,-1,22.02438,0.6,0.6,0.1000000000003638
11563.5,11563.6,12135,7468,228,12573,12535,9,0,0,9,0,0,11552.104,1868.7925,-1,22.02438,0.6,0.6,0.1000000000003638
11563.75,11563.85,12136,7474,228,12581,12547,16,0,0,16,0,0,11552.104,1869.043,-1,22.02438,0.6,0.6,0.1000000000003638
11564.0,11564.1,12137,7470,228,12534,12528,18,0,0,18,0,0,11552.104,1869.2875,-1,22.02438,0.6,0.6,0.1000000000003638
11564.25,11564.35,12138,7461,228,12498,12497,19,0,0,19,0,0,11552.104,1869.538,-1,22.02438,0.6,0.6,0.1000000000003638
11564.5,11564.6,12139,7476,228,12564,12559,18,0,0,18,0,0,11552.104,1869.7885,-1,22.02438,0.6,0.6,0.1000000000003638
11564.75,11564.85,12140,7473,228,12524,12533,19,0,0,19,0,0,11552.104,1870.0385,-1,22.02438,0.6,0.6,0.1000000000003638
11565.0,11565.1,12140,7472,228,12547,12546,15,0,0,15,0,0,11552.104,1870.289,-1,22.02438,0.6,0.6,0.1000000000003638
11565.25,11565.35,12141,7472,228,12541,12557,11,0,0,11,0,0,11552.104,1870.5395,-1,22.02438,0.6,0.6,0.1000000000003638
11700.0,11700.1,12145,7498,228,12169,11916,11,0,0,11,0,0,11552.104,2005.289,-1,22.02438,0.6,0.6,0.1000000000003638
11700.2,11700.300000000001,12146,7493,228,12137,11909,12,0,0,12,0,0,11552.104,2005.492,-1,22.02438,0.6,0.6,0.1000000000003638
11700.4,11700.5,12146,7502,228,12192,11983,20,0,0,20,0,0,11552.104,2005.689,-1,22.02438,0.6,0.6,0.1000000000003638
11700.6,11700.7,12147,7502,228,12151,11970,16,0,0,16,0,0,11552.104,2005.892,-1,22.02438,0.6,0.6,0.1000000000003638
11700.8,11700.9,12148,7494,228,12107,11948,10,0,0,10,0,0,11552.104,2006.089,-1,22.02438,0.6,0.6,0.1000000000003638
11701.0,11701.1,12149,7490,227,12096,11968,16,0,0,16,0,0,11552.104,2006.292,-1,22.02438,0.6,0.6,0.1000000000003638
11701.2,11701.300000000001,12150,7478,228,12115,11995,18,0,0,18,0,0,11552.104,2006.489,-1,22.02438,0.6,0.6,0.1000000000003638
