MONO,Epoch,I0,I1,MPF_top,MPF_bot,FF1,FF2,FF3,DTC_FF1,DTC_FF2,DTC_FF3,EMISSION,RAMAN,pd1,tempC,Seconds,Seconds.1
11561.75,4252,7476,225,12529,12608,116,0,0,116.0,0,0,11563.055,1867.04,-1,22.024379999999997,0.6,0.6
11562.0,4253,7489,225,12583,12662,433,0,0,433.0,0,0,11563.055,1867.29,-1,22.024379999999997,0.6,0.6
11562.25,4254,7488,225,12572,12654,989,0,0,989.0,0,0,11563.055,1867.5405,-1,22.024379999999997,0.6,0.6
11562.5,4255,7498,225,12619,12682,1705,0,0,1705.0,0,0,11563.055,1867.7910000000002,-1,22.024379999999997,0.6,0.6
11562.75,4256,7499,224,12611,12643,2756,0,0,2748.4513,0,0,11563.055,1868.0410000000002,-1,22.024379999999997,0.6,0.6
11563.0,4257,7485,225,12579,12614,3319,0,0,3336.3104,0,0,11563.055,1868.2915,-1,22.024379999999997,0.6,0.6
11563.25,4258,7499,224,12622,12654,3573,0,0,3601.9499,0,0,11563.055,1868.5420000000001,-1,22.024379999999997,0.6,0.6
11563.5,4259,7491,224,12593,12626,2831,0,0,2826.6893,0,0,11563.055,1868.7925,-1,22.024379999999997,0.6,0.6
11563.75,4260,7492,224,12619,12634,1810,0,0,1810.0,0,0,11563.055,1869.043,-1,22.024379999999997,0.6,0.6
11564.0,4261,7488,224,12584,12603,958,0,0,958.0,0,0,11563.055,1869.2875,-1,22.024379999999997,0.6,0.6
11564.25,4262,7497,224,12636,12655,440,0,0,440.0,0,0,11563.055,1869.5379999999998,-1,22.024379999999997,0.6,0.6
11564.5,4262,7501,225,12656,12679,153,0,0,153.0,0,0,11563.055,1869.7885,-1,22.024379999999997,0.6,0.6
11564.75,4263,7496,224,12642,12657,46,0,0,46.0,0,0,11563.055,1870.0385,-1,22.024379999999997,0.6,0.6
11565.0,4264,7489,225,12583,12616,37,0,0,37.0,0,0,11563.055,1870.289,-1,22.024379999999997,0.6,0.6
11565.25,4265,7500,224,12626,12653,36,0,0,36.0,0,0,11563.055,1870.5395,-1,22.024379999999997,0.6,0.6
11565.5,4266,7493,224,12631,12634,32,0,0,32.0,0,0,11563.055,1870.79,-1,22.024379999999997,0.6,0.6
11565.75,4267,7494,225,12601,12615,40,0,0,40.0,0,0,11563.055,1871.0405,-1,22.024379999999997,0.6,0.6
11566.0,4268,7497,224,12625,12626,69,0,0,69.0,0,0,11563.055,1871.2910000000002,-1,22.024379999999997,0.6,0.6
11566.25,4269,7484,225,12571,12566,82,0,0,82.0,0,0,11563.055,1871.5415,-1,22.024379999999997,0.6,0.6
11566.5,4270,7495,224,12610,12613,135,0,0,135.0,0,0,11563.055,1871.7920000000001,-1,22.024379999999997,0.6,0.6
11566.75,4271,7499,224,12655,12647,142,0,0,142.0,0,0,11563.055,1872.043,-1,22.024379999999997,0.6,0.6
11567.0,4272,7486,224,12569,12578,187,0,0,187.0,0,0,11563.055,1872.2875,-1,22.024379999999997,0.6,0.6
11567.25,4273,7502,225,12649,12641,224,0,0,224.0,0,0,11563.055,1872.5379999999998,-1,22.024379999999997,0.6,0.6
11567.5,4274,7494,224,12616,12608,257,0,0,257.0,0,0,11563.055,1872.7885,-1,22.024379999999997,0.6,0.6
11567.75,4275,7498,224,12616,12622,277,0,0,277.0,0,0,11563.055,1873.0395,-1,22.024379999999997,0.6,0.6
11568.0,4275,7488,224,12599,12590,301,0,0,301.0,0,0,11563.055,1873.29,-1,22.024379999999997,0.6,0.6
11568.25,4276,7485,224,12573,12568,251,0,0,251.0,0,0,11563.055,1873.5405,-1,22.024379999999997,0.6,0.6
11568.5,4277,7500,225,12641,12641,281,0,0,281.0,0,0,11563.055,1873.7910000000002,-1,22.024379999999997,0.6,0.6
11568.75,4278,7489,225,12585,12611,242,0,0,242.0,0,0,11563.055,1874.0415,-1,22.024379999999997,0.6,0.6
11569.0,4279,7501,224,12655,12662,227,0,0,227.0,0,0,11563.055,1874.2925,-1,22.024379999999997,0.6,0.6
11569.25,4280,7492,224,12592,12614,163,0,0,163.0,0,0,11563.055,1874.537,-1,22.024379999999997,0.6,0.6
11569.5,4281,7498,225,12628,12633,121,0,0,121.0,0,0,11563.055,1874.7879999999998,-1,22.024379999999997,0.6,0.6
11569.75,4282,7494,224,12631,12618,111,0,0,111.0,0,0,11563.055,1875.0385,-1,22.024379999999997,0.6,0.6
11570.0,4283,7498,225,12633,12636,103,0,0,103.0,0,0,11563.055,1875.2895,-1,22.024379999999997,0.6,0.6
11570.25,4284,7501,224,12637,12634,93,0,0,93.0,0,0,11563.055,1875.54,-1,22.024379999999997,0.6,0.6
11570.5,4285,7497,225,12619,12607,87,0,0,87.0,0,0,11563.055,1875.7905,-1,22.024379999999997,0.6,0.6
11570.75,4286,7498,225,12655,12642,103,0,0,103.0,0,0,11563.055,1876.0415,-1,22.024379999999997,0.6,0.6
11571.0,4287,7492,225,12626,12601,76,0,0,76.0,0,0,11563.055,1876.2920000000001,-1,22.024379999999997,0.6,0.6
