MONO,Epoch,I0,I1,MPF_top,MPF_bot,FF1,FF2,FF3,DTC_FF1,DTC_FF2,DTC_FF3,EMISSION,RAMAN,pd1,tempC,Seconds,Seconds.1
11555.5,8752,7453,225,12494,12601,27,0,0,27,0,0,11556.838,1860.7910000000002,-1,22.024379999999997,0.6,0.6
11555.75,8753,7460,224,12550,12644,69,0,0,69,0,0,11556.838,1861.0410000000002,-1,22.024379999999997,0.6,0.6
11556.0,8754,7463,225,12559,12645,173,0,0,173,0,0,11556.838,1861.2915,-1,22.024379999999997,0.6,0.6
11556.25,8754,7460,224,12528,12621,375,0,0,375,0,0,11556.838,1861.5415,-1,22.024379999999997,0.6,0.6
11556.5,8755,7467,224,12539,12620,795,0,0,795,0,0,11556.838,1861.7915,-1,22.024379999999997,0.6,0.6
11556.75,8756,7470,225,12580,12653,1252,0,0,1252,0,0,11556.838,1862.0415,-1,22.024379999999997,0.6,0.6
11557.0,8757,7464,225,12548,12636,1446,0,0,1446,0,0,11556.838,1862.2915,-1,22.024379999999997,0.6,0.6
11557.25,8758,7458,224,12523,12594,1342,0,0,1342,0,0,11556.838,1862.5415,-1,22.024379999999997,0.6,0.6
11557.5,8759,7460,225,12548,12611,1011,0,0,1011,0,0,11556.838,1862.7920000000001,-1,22.024379999999997,0.6,0.6
11557.75,8760,7458,225,12535,12586,536,0,0,536,0,0,11556.838,1863.0420000000001,-1,22.024379999999997,0.6,0.6
11558.0,8761,7465,225,12572,12625,309,0,0,309,0,0,11556.838,1863.2920000000001,-1,22.024379999999997,0.6,0.6
11558.25,8762,7466,225,12578,12633,117,0,0,117,0,0,11556.838,1863.5425,-1,22.024379999999997,0.6,0.6
11558.5,8763,7460,225,12541,12591,64,0,0,64,0,0,11556.838,1863.7925,-1,22.024379999999997,0.6,0.6
11558.75,8764,7458,225,12536,12579,25,0,0,25,0,0,11556.838,1864.0425,-1,22.024379999999997,0.6,0.6
11559.0,8765,7466,225,12579,12613,5,0,0,5,0,0,11556.838,1864.293,-1,22.024379999999997,0.6,0.6
