MONO,Calibrated,Epoch,I0,I1,MPF_top,MPF_bot,FF1,FF2,FF3,DTC_FF1,DTC_FF2,DTC_FF3,EMISSION,RAMAN,pd1,tempC,Seconds,Seconds.1,SHIFT
11556.0,11555.9,8301,7410,224,12520,12576,72,0,0,72,0,0,11557.336,1861.2915,-1,22.02438,0.6,0.6,-0.1000000000003638
11556.25,11556.15,8302,7415,224,12599,12608,176,0,0,176,0,0,11557.336,1861.5415,-1,22.02438,0.6,0.6,-0.1000000000003638
11556.5,11556.4,8302,7413,224,12575,12568,379,0,0,379,0,0,11557.336,1861.7915,-1,22.02438,0.6,0.6,-0.1000000000003638
11556.75,11556.65,8303,7416,225,12563,12572,734,0,0,734,0,0,11557.336,1862.0415,-1,22.02438,0.6,0.6,-0.1000000000003638
11557.0,11556.9,8304,7417,225,12570,12565,1048,0,0,1048,0,0,11557.336,1862.2915,-1,22.02438,0.6,0.6,-0.1000000000003638
11557.25,11557.15,8305,7421,224,12579,12575,1531,0,0,1531,0,0,11557.336,1862.5415,-1,22.02438,0.6,0.6,-0.1000000000003638
11557.5,11557.4,8306,7423,224,12616,12600,1705,0,0,1705,0,0,11557.336,1862.792,-1,22.02438,0.6,0.6,-0.1000000000003638
11557.75,11557.65,8307,7415,224,12590,12566,1456,0,0,1456,0,0,11557.336,1863.042,-1,22.02438,0.6,0.6,-0.1000000000003638
11558.0,11557.9,8308,7414,224,12563,12550,1043,0,0,1043,0,0,11557.336,1863.292,-1,22.02438,0.6,0.6,-0.1000000000003638
11558.25,11558.15,8309,7412,224,12555,12548,622,0,0,622,0,0,11557.336,1863.5425,-1,22.02438,0.6,0.6,-0.1000000000003638
11558.5,11558.4,8310,7408,224,12547,12542,304,0,0,304,0,0,11557.336,1863.7925,-1,22.02438,0.6,0.6,-0.1000000000003638
11558.75,11558.65,8311,7402,225,12497,12499,111,0,0,111,0,0,11557.336,1864.0425,-1,22.02438,0.6,0.6,-0.1000000000003638
11559.0,11558.9,8312,7407,225,12516,12506,51,0,0,51,0,0,11557.336,1864.293,-1,22.02438,0.6,0.6,-0.1000000000003638
11559.25,11559.15,8313,7403,225,12517,12502,15,0,0,15,0,0,11557.336,1864.537,-1,22.02438,0.6,0.6,-0.1000000000003638
11559.5,11559.4,8314,7417,225,12574,12557,15,0,0,15,0,0,11557.336,1864.7875,-1,22.02438,0.6,0.6,-0.1000000000003638
11559.75,11559.65,8314,7408,224,12533,12522,11,0,0,11,0,0,11557.336,1865.0375,-1,22.02438,0.6,0.6,-0.1000000000003638
11560.0,11559.9,8315,7410,224,12542,12537,17,0,0,17,0,0,11557.336,1865.288,-1,22.02438,0.6,0.6,-0.1000000000003638
11560.25,11560.15,8316,7406,225,12521,12508,17,0,0,17,0,0,11557.336,1865.538,-1,22.02438,0.6,0.6,-0.1000000000003638
11560.5,11560.4,8317,7420,225,12615,12583,29,0,0,29,0,0,11557.336,1865.7885,-1,22.02438,0.6,0.6,-0.1000000000003638
11560.75,11560.65,8318,7411,224,12563,12525,27,0,0,27,0,0,11557.336,1866.0385,-1,22.02438,0.6,0.6,-0.1000000000003638
11561.0,11560.9,8319,7419,224,12600,12559,37,0,0,37,0,0,11557.336,1866.289,-1,22.02438,0.6,0.6,-0.1000000000003638
11561.25,11561.15,8320,7422,224,12614,12570,42,0,0,42,0,0,11557.336,1866.539,-1,22.02438,0.6,0.6,-0.1000000000003638
11561.5,11561.4,8321,7428,224,12624,12584,56,0,0,56,0,0,11557.336,1866.7895,-1,22.02438,0.6,0.6,-0.1000000000003638
11561.75,11561.65,8322,7427,224,12629,12572,74,0,0,74,0,0,11557.336,1867.04,-1,22.02438,0.6,0.6,-0.1000000000003638
11562.0,11561.9,8323,7415,225,12568,12529,67,0,0,67,0,0,11557.336,1867.29,-1,22.02438,0.6,0.6,-0.1000000000003638
11562.25,11562.15,8324,7419,224,12601,12555,75,0,0,75,0,0,11557.336,1867.5405,-1,22.02438,0.6,0.6,-0.1000000000003638
11562.5,11562.4,8325,7415,224,12536,12518,74,0,0,74,0,0,11557.336,1867.791,-1,22.02438,0.6,0.6,-0.1000000000003638
11562.75,11562.65,8326,7415,224,12553,12519,75,0,0,75,0,0,11557.336,1868.041,-1,22.02438,0.6,0.6,-0.1000000000003638
11563.0,11562.9,8327,7412,224,12528,12497,51,0,0,51,0,0,11557.336,1868.2915,-1,22.02438,0.6,0.6,-0.1000000000003638
11563.25,11563.15,8327,7405,225,12465,12454,50,0,0,50,0,0,11557.336,1868.542,-1,22.02438,0.6,0.6,-0.1000000000003638
11563.5,11563.4,8328,7423,225,12553,12544,41,0,0,41,0,0,11557.336,1868.7925,-1,22.02438,0.6,0.6,-0.1000000000003638
11563.75,11563.65,8329,7412,224,12530,12503,35,0,0,35,0,0,11557.336,1869.043,-1,22.02438,0.6,0.6,-0.1000000000003638
11564.0,11563.9,8330,7420,224,12547,12546,31,0,0,31,0,0,11557.336,1869.2875,-1,22.02438,0.6,0.6,-0.1000000000003638
11564.25,11564.15,8331,7423,224,12554,12556,25,0,0,25,0,0,11557.336,1869.538,-1,22.02438,0.6,0.6,-0.1000000000003638
11564.5,11564.4,8332,7417,225,12520,12542,30,0,0,30,0,0,11557.336,1869.7885,-1,22.02438,0.6,0.6,-0.1000000000003638
11564.75,11564.65,8333,7428,224,12590,12580,35,0,0,35,0,0,11557.336,1870.0385,-1,22.02438,0.6,0.6,-0.1000000000003638
11565.0,11564.9,8334,7428,225,12600,12603,32,0,0,32,0,0,11557.336,1870.289,-1,22.02438,0.6,0.6,-0.1000000000003638
11565.25,11565.15,8335,7429,224,12573,12582,37,0,0,37,0,0,11557.336,1870.5395,-1,22.02438,0.6,0.6,-0.1000000000003638
11565.5,11565.4,8336,7421,224,12515,12535,44,0,0,44,0,0,11557.336,1870.79,-1,22.02438,0.6,0.6,-0.1000000000003638
11565.75,11565.65,8337,7425,224,12528,12557,35,0,0,35,0,0,11557.336,1871.0405,-1,22.02438,0.6,0.6,-0.1000000000003638
11566.0,11565.9,8338,7427,225,12561,12572,43,0,0,43,0,0,11557.336,1871.291,-1,22.02438,0.6,0.6,-0.1000000000003638
11566.25,11566.15,8339,7435,225,12594,12582,49,0,0,49,0,0,11557.336,1871.5415,-1,22.02438,0.6,0.6,-0.1000000000003638
11566.5,11566.4,8340,7431,225,12575,12586,47,0,0,47,0,0,11557.336,1871.792,-1,22.02438,0.6,0.6,-0.1000000000003638
11566.75,11566.65,8340,7422,224,12549,12550,50,0,0,50,0,0,11557.336,1872.043,-1,22.02438,0.6,0.6,-0.1000000000003638
11567.0,11566.9,8341,7429,225,12576,12564,50,0,0,50,0,0,11557.336,1872.2875,-1,22.02438,0.6,0.6,-0.1000000000003638
11567.25,11567.15,8342,7420,224,12529,12524,62,0,0,62,0,0,11557.336,1872.538,-1,22.02438,0.6,0.6,-0.1000000000003638
11567.5,11567.4,8343,7426,225,12591,12580,60,0,0,60,0,0,11557.336,1872.7885,-1,22.02438,0.6,0.6,-0.1000000000003638
11567.75,11567.65,8344,7425,225,12570,12559,57,0,0,57,0,0,11557.336,1873.0395,-1,22.02438,0.6,0.6,-0.1000000000003638
11568.0,11567.9,8345,7418,224,12534,12506,53,0,0,53,0,0,11557.336,1873.29,-1,22.02438,0.6,0.6,-0.1000000000003638
11568.25,11568.15,8346,7418,224,12530,12507,57,0,0,57,0,0,11557.336,1873.5405,-1,22.02438,0.6,0.6,-0.1000000000003638
11568.5,11568.4,8347,7425,224,12585,12560,58,0,0,58,0,0,11557.336,1873.791,-1,22.02438,0.6,0.6,-0.1000000000003638
11568.75,11568.65,8348,7422,225,12548,12536,48,0,0,48,0,0,11557.336,1874.0415,-1,22.02438,0.6,0.6,-0.1000000000003638
11569.0,11568.9,8349,7417,225,12523,12507,47,0,0,47,0,0,11557.336,1874.2925,-1,22.02438,0.6,0.6,-0.1000000000003638
11569.25,11569.15,8350,7416,224,12529,12513,48,0,0,48,0,0,11557.336,1874.537,-1,22.02438,0.6,0.6,-0.1000000000003638
11569.5,11569.4,8351,7427,224,12585,12556,48,0,0,48,0,0,11557.336,1874.788,-1,22.02438,0.6,0.6,-0.1000000000003638
11569.75,11569.65,8352,7421,224,12588,12537,40,0,0,40,0,0,11557.336,1875.0385,-1,22.02438,0.6,0.6,-0.1000000000003638
11570.0,11569.9,8353,7427,224,12599,12564,38,0,0,38,0,0,11557.336,1875.2895,-1,22.02438,0.6,0.6,-0.1000000000003638
11570.25,11570.15,8353,7421,224,12557,12527,35,0,0,35,0,0,11557.336,1875.54,-1,22.02438,0.6,0.6,-0.1000000000003638
11570.5,11570.4,8354,7425,224,12587,12546,37,0,0,37,0,0,11557.336,1875.7905,-1,22.02438,0.6,0.6,-0.1000000000003638
11700.0,11699.9,8358,7456,224,12280,11957,35,0,0,35,0,0,11557.336,2005.289,-1,22.02438,0.6,0.6,-0.1000000000003638
11700.2,11700.1,8358,7446,225,12225,11924,41,0,0,41,0,0,11557.336,2005.492,-1,22.02438,0.6,0.6,-0.1000000000003638
11700.4,11700.3,8359,7442,225,12208,11942,44,0,0,44,0,0,11557.336,2005.689,-1,22.02438,0.6,0.6,-0.1000000000003638
11700.6,11700.5,8360,7434,224,12148,11903,33,0,0,33,0,0,11557.336,2005.892,-1,22.02438,0.6,0.6,-0.1000000000003638
11700.8,11700.699999999999,8361,7441,224,12191,11962,40,0,0,40,0,0,11557.336,2006.089,-1,22.02438,0.6,0.6,-0.1000000000003638
11701.0,11700.9,8362,7436,225,12180,11999,36,0,0,36,0,0,11557.336,2006.292,-1,22.02438,0.6,0.6,-0.1000000000003638
11701.2,11701.1,8363,7412,224,12123,11941,35,0,0,35,0,0,11557.336,2006.489,-1,22.02438,0.6,0.6,-0.1000000000003638
11701.4,11701.3,8364,7378,224,12072,11893,47,0,0,47,0,0,11557.336,2006.692,-1,22.02438,0.6,0.6,-0.1000000000003638
11701.6,11701.5,8365,7351,224,12043,11875,26,0,0,26,0,0,11557.336,2006.8895,-1,22.02438,0.6,0.6,-0.1000000000003638
11701.8,11701.699999999999,8366,7333,224,12039,11872,28,0,0,28,0,0,11557.336,2007.0925,-1,22.02438,0.6,0.6,-0.1000000000003638
11702.0,11701.9,8367,7329,225,11942,11854,44,0,0,44,0,0,11557.336,2007.2895,-1,22.02438,0.6,0.6,-0.1000000000003638
11702.2,11702.1,8368,7398,225,12029,11968,31,0,0,31,0,0,11557.336,2007.4925,-1,22.02438,0.6,0.6,-0.1000000000003638
11702.4,11702.3,8369,7429,225,12073,12018,35,0,0,35,0,0,11557.336,2007.6895,-1,22.02438,0.6,0.6,-0.1000000000003638
11702.6,11702.5,8370,7424,224,12052,11976,30,0,0,30,0,0,11557.336,2007.8925,-1,22.02438,0.6,0.6,-0.1000000000003638
11702.8,11702.699999999999,8371,7404,224,12065,11978,34,0,0,34,0,0,11557.336,2008.0895,-1,22.02438,0.6,0.6,-0.1000000000003638
11703.0,11702.9,8371,7374,224,12030,11944,37,0,0,37,0,0,11557.336,2008.293,-1,22.02438,0.6,0.6,-0.1000000000003638
11703.2,11703.1,8372,7330,224,11937,11853,37,0,0,37,0,0,11557.336,2008.49,-1,22.02438,0.6,0.6,-0.1000000000003638
11703.4,11703.3,8373,7345,225,11964,11888,38,0,0,38,0,0,11557.336,2008.687,-1,22.02438,0.6,0.6,-0.1000000000003638
11703.6,11703.5,8374,7390,225,12038,11979,30,0,0,30,0,0,11557.336,2008.89,-1,22.02438,0.6,0.6,-0.1000000000003638
11703.8,11703.699999999999,8375,7436,224,12052,12018,29,0,0,29,0,0,11557.336,2009.0875,-1,22.02438,0.6,0.6,-0.1000000000003638
11704.0,11703.9,8376,7469,224,12140,12111,31,0,0,31,0,0,11557.336,2009.2905,-1,22.02438,0.6,0.6,-0.1000000000003638
11704.2,11704.1,8377,7474,225,12134,12105,38,0,0,38,0,0,11557.336,2009.4875,-1,22.02438,0.6,0.6,-0.1000000000003638
11704.4,11704.3,8378,7475,224,12163,12132,32,0,0,32,0,0,11557.336,2009.6905,-1,22.02438,0.6,0.6,-0.1000000000003638
11704.6,11704.5,8379,7463,224,12080,12071,42,0,0,42,0,0,11557.336,2009.888,-1,22.02438,0.6,0.6,-0.1000000000003638
11704.8,11704.699999999999,8380,7471,224,12131,12115,40,0,0,40,0,0,11557.336,2010.091,-1,22.02438,0.6,0.6,-0.1000000000003638
11705.0,11704.9,8381,7474,224,12149,12127,40,0,0,40,0,0,11557.336,2010.288,-1,22.02438,0.6,0.6,-0.1000000000003638
