MONO,Calibrated,Epoch,I0,I1,MPF_top,MPF_bot,FF1,FF2,FF3,DTC_FF1,DTC_FF2,DTC_FF3,EMISSION,RAMAN,pd1,tempC,Seconds,Seconds.1,SHIFT
11565.5,11698.15,1472,7428,224,12455,12588,120,0,0,120,0,0,11566.764,1870.79,-1,22.02438,0.6,0.6,132.64999999999964
11565.75,11698.4,1473,7430,225,12476,12600,238,0,0,238,0,0,11566.764,1871.0405,-1,22.02438,0.6,0.6,132.64999999999964
11566.0,11698.65,1474,7431,224,12472,12586,369,0,0,369,0,0,11566.764,1871.291,-1,22.02438,0.6,0.6,132.64999999999964
11566.25,11698.9,1475,7435,224,12489,12600,522,0,0,522,0,0,11566.764,1871.5415,-1,22.02438,0.6,0.6,132.64999999999964
11566.5,11699.15,1476,7437,224,12510,12615,765,0,0,765,0,0,11566.764,1871.792,-1,22.02438,0.6,0.6,132.64999999999964
11566.75,11699.4,1477,7442,224,12526,12608,976,0,0,976,0,0,11566.764,1872.043,-1,22.02438,0.6,0.6,132.64999999999964
11567.0,11699.65,1477,7435,225,12522,12609,920,0,0,920,0,0,11566.764,1872.2875,-1,22.02438,0.6,0.6,132.64999999999964
11567.25,11699.9,1478,7428,224,12469,12543,727,0,0,727,0,0,11566.764,1872.538,-1,22.02438,0.6,0.6,132.64999999999964
11567.5,11700.15,1479,7427,224,12494,12545,487,0,0,487,0,0,11566.764,1872.7885,-1,22.02438,0.6,0.6,132.64999999999964
11567.75,11700.4,1480,7434,225,12520,12574,295,0,0,295,0,0,11566.764,1873.0395,-1,22.02438,0.6,0.6,132.64999999999964
11568.0,11700.65,1481,7437,224,12552,12576,157,0,0,157,0,0,11566.764,1873.29,-1,22.02438,0.6,0.6,132.64999999999964
11568.25,11700.9,1482,7434,224,12529,12563,63,0,0,63,0,0,11566.764,1873.5405,-1,22.02438,0.6,0.6,132.64999999999964
11568.5,11701.15,1483,7434,225,12534,12561,36,0,0,36,0,0,11566.764,1873.791,-1,22.02438,0.6,0.6,132.64999999999964
11568.75,11701.4,1484,7432,224,12536,12567,42,0,0,42,0,0,11566.764,1874.0415,-1,22.02438,0.6,0.6,132.64999999999964
11569.0,11701.65,1485,7428,224,12533,12557,33,0,0,33,0,0,11566.764,1874.2925,-1,22.02438,0.6,0.6,132.64999999999964
11569.25,11701.9,1486,7413,224,12442,12472,32,0,0,32,0,0,11566.764,1874.537,-1,22.02438,0.6,0.6,132.64999999999964
11569.5,11702.15,1487,7429,224,12524,12542,39,0,0,39,0,0,11566.764,1874.788,-1,22.02438,0.6,0.6,132.64999999999964
11569.75,11702.4,1488,7432,224,12517,12551,47,0,0,47,0,0,11566.764,1875.0385,-1,22.02438,0.6,0.6,132.64999999999964
11570.0,11702.65,1489,7440,225,12568,12595,57,0,0,57,0,0,11566.764,1875.2895,-1,22.02438,0.6,0.6,132.64999999999964
11570.25,11702.9,1490,7434,225,12533,12559,33,0,0,33,0,0,11566.764,1875.54,-1,22.02438,0.6,0.6,132.64999999999964
11570.5,11703.15,1490,7428,224,12530,12551,58,0,0,58,0,0,11566.764,1875.7905,-1,22.02438,0.6,0.6,132.64999999999964
11570.75,11703.4,1491,7431,224,12545,12553,47,0,0,47,0,0,11566.764,1876.0415,-1,22.02438,0.6,0.6,132.64999999999964
11571.0,11703.65,1492,7435,224,12566,12581,57,0,0,57,0,0,11566.764,1876.292,-1,22.02438,0.6,0.6,132.64999999999964
11571.25,11703.9,1493,7436,224,12560,12571,56,0,0,56,0,0,11566.764,1876.537,-1,22.02438,0.6,0.6,132.64999999999964
11571.5,11704.15,1494,7423,224,12506,12523,65,0,0,65,0,0,11566.764,1876.788,-1,22.02438,0.6,0.6,132.64999999999964
11571.75,11704.4,1495,7431,224,12563,12562,50,0,0,50,0,0,11566.764,1877.0385,-1,22.02438,0.6,0.6,132.64999999999964
11572.0,11704.65,1496,7433,224,12574,12561,44,0,0,44,0,0,11566.764,1877.2895,-1,22.02438,0.6,0.6,132.64999999999964
11572.25,11704.9,1497,7418,224,12484,12467,47,0,0,47,0,0,11566.764,1877.54,-1,22.02438,0.6,0.6,132.64999999999964
11572.5,11705.15,1498,7431,224,12557,12528,30,0,0,30,0,0,11566.764,1877.791,-1,22.02438,0.6,0.6,132.64999999999964
11572.75,11705.4,1499,7424,224,12525,12487,34,0,0,34,0,0,11566.764,1878.042,-1,22.02438,0.6,0.6,132.64999999999964
11573.0,11705.65,1500,7426,224,12539,12501,13,0,0,13,0,0,11566.764,1878.2925,-1,22.02438,0.6,0.6,132.64999999999964
11573.25,11705.9,1501,7426,224,12553,12505,11,0,0,11,0,0,11566.764,1878.5375,-1,22.02438,0.6,0.6,132.64999999999964
11573.5,11706.15,1502,7424,225,12508,12479,23,0,0,23,0,0,11566.764,1878.7885,-1,22.02438,0.6,0.6,132.64999999999964
11573.75,11706.4,1502,7434,224,12530,12496,14,0,0,14,0,0,11566.764,1879.0395,-1,22.02438,0.6,0.6,132.64999999999964
11574.0,11706.65,1503,7445,224,12528,12485,19,0,0,19,0,0,11566.764,1879.2905,-1,22.02438,0.6,0.6,132.64999999999964
11574.25,11706.9,1504,7450,224,12505,12466,19,0,0,19,0,0,11566.764,1879.541,-1,22.02438,0.6,0.6,132.64999999999964
11574.5,11707.15,1505,7468,224,12546,12493,30,0,0,30,0,0,11566.764,1879.792,-1,22.02438,0.6,0.6,132.64999999999964
11574.75,11707.4,1506,7473,224,12516,12472,23,0,0,23,0,0,11566.764,1880.037,-1,22.02438,0.6,0.6,132.64999999999964
11575.0,11707.65,1507,7486,224,12521,12475,33,0,0,33,0,0,11566.764,1880.288,-1,22.02438,0.6,0.6,132.64999999999964
11575.25,11707.9,1508,7497,224,12536,12481,17,0,0,17,0,0,11566.764,1880.539,-1,22.02438,0.6,0.6,132.64999999999964
11575.5,11708.15,1509,7511,225,12551,12501,32,0,0,32,0,0,11566.764,1880.79,-1,22.02438,0.6,0.6,132.64999999999964
11575.75,11708.4,1510,7519,224,12502,12450,45,0,0,45,0,0,11566.764,1881.041,-1,22.02438,0.6,0.6,132.64999999999964
