MONO,Calibrated,Epoch,I0,I1,MPF_top,MPF_bot,FF1,FF2,FF3,DTC_FF1,DTC_FF2,DTC_FF3,EMISSION,RAMAN,pd1,tempC,Seconds,Seconds.1,SHIFT
11566.25,11566.75,933,7503,225,12471,12521,150,0,0,150,0,0,11567.514,1871.5415,-1,22.02438,0.6,0.6,0.5
11566.5,11567.0,933,7503,225,12471,12516,337,0,0,337,0,0,11567.514,1871.792,-1,22.02438,0.6,0.6,0.5
11566.75,11567.25,934,7508,225,12498,12533,680,0,0,680,0,0,11567.514,1872.043,-1,22.02438,0.6,0.6,0.5
11567.0,11567.5,935,7513,225,12519,12555,1107,0,0,1107,0,0,11567.514,1872.2875,-1,22.02438,0.6,0.6,0.5
11567.25,11567.75,936,7510,225,12487,12523,1626,0,0,1626,0,0,11567.514,1872.538,-1,22.02438,0.6,0.6,0.5
11567.5,11568.0,937,7499,224,12448,12475,1857,0,0,1857,0,0,11567.514,1872.7885,-1,22.02438,0.6,0.6,0.5
11567.75,11568.25,938,7506,225,12490,12516,1596,0,0,1596,0,0,11567.514,1873.0395,-1,22.02438,0.6,0.6,0.5
11568.0,11568.5,939,7499,225,12476,12498,1151,0,0,1151,0,0,11567.514,1873.29,-1,22.02438,0.6,0.6,0.5
11568.25,11568.75,940,7505,224,12517,12528,700,0,0,700,0,0,11567.514,1873.5405,-1,22.02438,0.6,0.6,0.5
11568.5,11569.0,941,7502,225,12503,12521,332,0,0,332,0,0,11567.514,1873.791,-1,22.02438,0.6,0.6,0.5
11568.75,11569.25,942,7511,224,12549,12560,128,0,0,128,0,0,11567.514,1874.0415,-1,22.02438,0.6,0.6,0.5
11569.0,11569.5,943,7494,225,12463,12457,53,0,0,53,0,0,11567.514,1874.2925,-1,22.02438,0.6,0.6,0.5
11569.25,11569.75,944,7503,225,12495,12497,22,0,0,22,0,0,11567.514,1874.537,-1,22.02438,0.6,0.6,0.5
11569.5,11570.0,945,7500,225,12487,12482,18,0,0,18,0,0,11567.514,1874.788,-1,22.02438,0.6,0.6,0.5
11569.75,11570.25,946,7504,225,12517,12527,14,0,0,14,0,0,11567.514,1875.0385,-1,22.02438,0.6,0.6,0.5
11570.0,11570.5,946,7503,224,12525,12528,23,0,0,23,0,0,11567.514,1875.2895,-1,22.02438,0.6,0.6,0.5
11570.25,11570.75,947,7500,225,12488,12475,33,0,0,33,0,0,11567.514,1875.54,-1,22.02438,0.6,0.6,0.5
11570.5,11571.0,948,7500,225,12500,12493,22,0,0,22,0,0,11567.514,1875.7905,-1,22.02438,0.6,0.6,0.5
11570.75,11571.25,949,7499,225,12495,12490,18,0,0,18,0,0,11567.514,1876.0415,-1,22.02438,0.6,0.6,0.5
11571.0,11571.5,950,7500,225,12496,12474,36,0,0,36,0,0,11567.514,1876.292,-1,22.02438,0.6,0.6,0.5
11571.25,11571.75,951,7498,224,12501,12478,35,0,0,35,0,0,11567.514,1876.537,-1,22.02438,0.6,0.6,0.5
11571.5,11572.0,952,7499,225,12483,12476,40,0,0,40,0,0,11567.514,1876.788,-1,22.02438,0.6,0.6,0.5
11571.75,11572.25,953,7502,225,12512,12507,35,0,0,35,0,0,11567.514,1877.0385,-1,22.02438,0.6,0.6,0.5
11572.0,11572.5,954,7501,225,12531,12510,38,0,0,38,0,0,11567.514,1877.2895,-1,22.02438,0.6,0.6,0.5
11572.25,11572.75,955,7501,225,12523,12493,37,0,0,37,0,0,11567.514,1877.54,-1,22.02438,0.6,0.6,0.5
11572.5,11573.0,956,7502,225,12509,12490,35,0,0,35,0,0,11567.514,1877.791,-1,22.02438,0.6,0.6,0.5
