MONO,Calibrated,Epoch,I0,I1,MPF_top,MPF_bot,FF1,FF2,FF3,DTC_FF1,DTC_FF2,DTC_FF3,EMISSION,RAMAN,pd1,tempC,Seconds,Seconds.1,SHIFT
11562.0,11560.699999999999,3984,7486,224,12603,12684,164,0,0,164,0,0,11563.297,1867.29,-1,22.02438,0.6,0.6,-1.3000000000010914
11562.25,11560.949999999999,3985,7482,224,12616,12648,397,0,0,397,0,0,11563.297,1867.5405,-1,22.02438,0.6,0.6,-1.3000000000010914
11562.5,11561.199999999999,3986,7486,224,12624,12622,737,0,0,737,0,0,11563.297,1867.791,-1,22.02438,0.6,0.6,-1.3000000000010914
11562.75,11561.449999999999,3987,7490,224,12633,12622,917,0,0,917,0,0,11563.297,1868.041,-1,22.02438,0.6,0.6,-1.3000000000010914
11563.0,11561.699999999999,3988,7482,224,12627,12599,1158,0,0,1158,0,0,11563.297,1868.2915,-1,22.02438,0.6,0.6,-1.3000000000010914
11563.25,11561.949999999999,3989,7494,224,12677,12652,1357,0,0,1357,0,0,11563.297,1868.542,-1,22.02438,0.6,0.6,-1.3000000000010914
11563.5,11562.199999999999,3990,7490,224,12675,12629,1372,0,0,1372,0,0,11563.297,1868.7925,-1,22.02438,0.6,0.6,-1.3000000000010914
11563.75,11562.449999999999,3991,7496,224,12679,12649,1186,0,0,1186,0,0,11563.297,1869.043,-1,22.02438,0.6,0.6,-1.3000000000010914
11564.0,11562.699999999999,3992,7487,224,12641,12606,800,0,0,800,0,0,11563.297,1869.2875,-1,22.02438,0.6,0.6,-1.3000000000010914
11564.25,11562.949999999999,3993,7492,224,12680,12641,489,0,0,489,0,0,11563.297,1869.538,-1,22.02438,0.6,0.6,-1.3000000000010914
11564.5,11563.199999999999,3994,7495,224,12682,12636,273,0,0,273,0,0,11563.297,1869.7885,-1,22.02438,0.6,0.6,-1.3000000000010914
11564.75,11563.449999999999,3995,7486,224,12632,12586,107,0,0,107,0,0,11563.297,1870.0385,-1,22.02438,0.6,0.6,-1.3000000000010914
11565.0,11563.699999999999,3995,7489,224,12652,12617,57,0,0,57,0,0,11563.297,1870.289,-1,22.02438,0.6,0.6,-1.3000000000010914
