MONO,Epoch,I0,I1,MPF_top,MPF_bot,FF1,FF2,FF3,DTC_FF1,DTC_FF2,DTC_FF3,RAMAN,pd1,tempC,Seconds,Seconds.1,emission,SHIFT,Calibrated,Concentration Sum,Energy Transfer,RIXS
11551.0,11906,7430,227,12573,12657,34,0,0,34,0,0,1856.2925,-1,22.02438,0.6,0.6,11552.25,0.1000000000003638,11551.1,8075,-1.15,5.66692640079337e-07
11551.25,11907,7430,227,12569,12647,96,0,0,96,0,0,1856.542,-1,22.02438,0.6,0.6,11552.25,0.1000000000003638,11551.35,8075,-0.9,1.6000733366945986e-06
11551.5,11908,7435,228,12563,12642,222,0,0,222,0,0,1856.792,-1,22.02438,0.6,0.6,11552.25,0.1000000000003638,11551.6,8075,-0.65,3.6976812457188305e-06
11551.75,11909,7426,228,12536,12602,451,0,0,451,0,0,1857.042,-1,22.02438,0.6,0.6,11552.25,0.1000000000003638,11551.85,8075,-0.4,7.521060219344801e-06
11552.0,11910,7430,228,12549,12615,825,0,0,825,0,0,1857.292,-1,22.02438,0.6,0.6,11552.25,0.1000000000003638,11552.1,8075,-0.15,1.3750630237219206e-05
11552.25,11911,7435,228,12571,12630,1433,0,0,1433,0,0,1857.5415,-1,22.02438,0.6,0.6,11552.25,0.1000000000003638,11552.35,8075,0.1,2.3868365878896776e-05
11552.5,11911,7433,227,12574,12635,1635,0,0,1635,0,0,1857.7915,-1,22.02438,0.6,0.6,11552.25,0.1000000000003638,11552.6,8075,0.35,2.7240250260427622e-05
11552.75,11912,7431,227,12578,12610,1641,0,0,1641,0,0,1858.0415,-1,22.02438,0.6,0.6,11552.25,0.1000000000003638,11552.85,8075,0.6,2.7347572902904866e-05
11553.0,11913,7434,228,12587,12627,1118,0,0,1118,0,0,1858.2915,-1,22.02438,0.6,0.6,11552.25,0.1000000000003638,11553.1,8075,0.85,1.86241609340733e-05
11553.25,11914,7423,228,12525,12564,718,0,0,718,0,0,1858.5415,-1,22.02438,0.6,0.6,11552.25,0.1000000000003638,11553.35,8075,1.1,1.1978500426880056e-05
11553.5,11915,7431,228,12585,12596,392,0,0,392,0,0,1858.7915,-1,22.02438,0.6,0.6,11552.25,0.1000000000003638,11553.6,8075,1.35,6.532753551455642e-06
11553.75,11916,7433,227,12610,12613,149,0,0,149,0,0,1859.041,-1,22.02438,0.6,0.6,11552.25,0.1000000000003638,11553.85,8075,1.6,2.4824448249564007e-06
11554.0,11917,7432,228,12597,12596,65,0,0,65,0,0,1859.291,-1,22.02438,0.6,0.6,11552.25,0.1000000000003638,11554.1,8075,1.85,1.0830914429110832e-06
11554.25,11918,7431,228,12593,12600,30,0,0,30,0,0,1859.541,-1,22.02438,0.6,0.6,11552.25,0.1000000000003638,11554.35,8075,2.1,4.999556289379318e-07
11554.5,11919,7432,228,12605,12603,14,0,0,14,0,0,1859.791,-1,22.02438,0.6,0.6,11552.25,0.1000000000003638,11554.6,8075,2.35,2.3328123385777177e-07
11554.75,11920,7436,228,12633,12623,12,0,0,12,0,0,1860.041,-1,22.02438,0.6,0.6,11552.25,0.1000000000003638,11554.85,8075,2.6,1.9984778260558208e-07
11555.0,11921,7436,228,12621,12610,9,0,0,9,0,0,1860.291,-1,22.02438,0.6,0.6,11552.25,0.1000000000003638,11555.1,8075,2.85,1.4988583695418654e-07
11555.25,11922,7432,228,12595,12597,4,0,0,4,0,0,1860.541,-1,22.02438,0.6,0.6,11552.25,0.1000000000003638,11555.35,8075,3.1,6.66517811022205e-08
11555.5,11923,7432,228,12561,12584,6,0,0,6,0,0,1860.791,-1,22.02438,0.6,0.6,11552.25,0.1000000000003638,11555.6,8075,3.35,9.997767165333076e-08
