MONO,Epoch,I0,I1,MPF_top,MPF_bot,FF1,FF2,FF3,DTC_FF1,DTC_FF2,DTC_FF3,RAMAN,pd1,tempC,Seconds,Seconds.1,emission,SHIFT,Calibrated,Concentration Sum,Energy Transfer,RIXS
11564.75,2010,7447,225,12493,12533,100,0,0,100,0,0,1870.0385,-1,22.02438,0.6,0.6,11566.0,0.2999999999992724,11565.05,7876,-0.95,1.7049550700010224e-06
11565.0,2011,7445,224,12482,12524,260,0,0,260,0,0,1870.289,-1,22.02438,0.6,0.6,11566.0,0.2999999999992724,11565.3,7876,-0.7,4.434074016974318e-06
11565.25,2012,7448,225,12479,12514,496,0,0,496,0,0,1870.5395,-1,22.02438,0.6,0.6,11566.0,0.2999999999992724,11565.55,7876,-0.45,8.45544173136898e-06
11565.5,2013,7447,225,12499,12533,687,0,0,687,0,0,1870.79,-1,22.02438,0.6,0.6,11566.0,0.2999999999992724,11565.8,7876,-0.2,1.1713041330907022e-05
11565.75,2014,7455,224,12514,12541,1032,0,0,1032,0,0,1871.0405,-1,22.02438,0.6,0.6,11566.0,0.2999999999992724,11566.05,7876,0.05,1.757625488839589e-05
11566.0,2015,7451,225,12518,12521,1133,0,0,1133,0,0,1871.291,-1,22.02438,0.6,0.6,11566.0,0.2999999999992724,11566.3,7876,0.3,1.930677071579009e-05
11566.25,2016,7449,224,12487,12499,978,0,0,978,0,0,1871.5415,-1,22.02438,0.6,0.6,11566.0,0.2999999999992724,11566.55,7876,0.55,1.6669983618417323e-05
11566.5,2017,7436,224,12456,12451,705,0,0,705,0,0,1871.792,-1,22.02438,0.6,0.6,11566.0,0.2999999999992724,11566.8,7876,0.8,1.2037714209843758e-05
11566.75,2017,7445,225,12501,12490,377,0,0,377,0,0,1872.043,-1,22.02438,0.6,0.6,11566.0,0.2999999999992724,11567.05,7876,1.05,6.42940732461276e-06
11567.0,2018,7447,225,12523,12517,184,0,0,184,0,0,1872.2875,-1,22.02438,0.6,0.6,11566.0,0.2999999999992724,11567.3,7876,1.3,3.137117328801881e-06
11567.25,2019,7448,224,12542,12528,78,0,0,78,0,0,1872.538,-1,22.02438,0.6,0.6,11566.0,0.2999999999992724,11567.55,7876,1.55,1.3296864013039928e-06
11567.5,2020,7435,224,12471,12462,35,0,0,35,0,0,1872.7885,-1,22.02438,0.6,0.6,11566.0,0.2999999999992724,11567.8,7876,1.8,5.976973963959872e-07
11567.75,2021,7441,224,12499,12499,22,0,0,22,0,0,1873.0395,-1,22.02438,0.6,0.6,11566.0,0.2999999999992724,11568.05,7876,2.05,3.7539256677670673e-07
11568.0,2022,7438,224,12465,12480,17,0,0,17,0,0,1873.29,-1,22.02438,0.6,0.6,11566.0,0.2999999999992724,11568.3,7876,2.3,2.901930719374287e-07
11568.25,2023,7448,224,12530,12522,26,0,0,26,0,0,1873.5405,-1,22.02438,0.6,0.6,11566.0,0.2999999999992724,11568.55,7876,2.55,4.432288004346643e-07
11568.5,2024,7451,225,12538,12528,24,0,0,24,0,0,1873.791,-1,22.02438,0.6,0.6,11566.0,0.2999999999992724,11568.8,7876,2.8,4.0896954737772475e-07
11568.75,2025,7447,224,12524,12528,30,0,0,30,0,0,1874.0415,-1,22.02438,0.6,0.6,11566.0,0.2999999999992724,11569.05,7876,3.05,5.114865210003066e-07
11569.0,2026,7441,225,12500,12491,30,0,0,30,0,0,1874.2925,-1,22.02438,0.6,0.6,11566.0,0.2999999999992724,11569.3,7876,3.3,5.118989546955092e-07
11569.25,2027,7444,224,12500,12509,31,0,0,31,0,0,1874.537,-1,22.02438,0.6,0.6,11566.0,0.2999999999992724,11569.55,7876,3.55,5.287490765653223e-07
11569.5,2028,7448,224,12510,12528,45,0,0,45,0,0,1874.788,-1,22.02438,0.6,0.6,11566.0,0.2999999999992724,11569.8,7876,3.8,7.671267699830728e-07
11569.75,2029,7442,225,12494,12496,46,0,0,46,0,0,1875.0385,-1,22.02438,0.6,0.6,11566.0,0.2999999999992724,11570.05,7876,4.05,7.848062599968963e-07
11570.0,2030,7437,224,12453,12483,50,0,0,50,0,0,1875.2895,-1,22.02438,0.6,0.6,11566.0,0.2999999999992724,11570.3,7876,4.3,8.536238003427197e-07
11570.25,2030,7445,224,12503,12528,62,0,0,62,0,0,1875.54,-1,22.02438,0.6,0.6,11566.0,0.2999999999992724,11570.55,7876,4.55,1.0573561117400296e-06
11570.5,2031,7437,225,12449,12487,52,0,0,52,0,0,1875.7905,-1,22.02438,0.6,0.6,11566.0,0.2999999999992724,11570.8,7876,4.8,8.877687523564285e-07
11570.75,2032,7446,225,12501,12553,54,0,0,54,0,0,1876.0415,-1,22.02438,0.6,0.6,11566.0,0.2999999999992724,11571.05,7876,5.05,9.207993848241621e-07
11571.0,2033,7436,224,12465,12495,39,0,0,39,0,0,1876.292,-1,22.02438,0.6,0.6,11566.0,0.2999999999992724,11571.3,7876,5.3,6.659161052253993e-07
11571.25,2034,7442,225,12495,12506,44,0,0,44,0,0,1876.537,-1,22.02438,0.6,0.6,11566.0,0.2999999999992724,11571.55,7876,5.55,7.506842486926834e-07
11571.5,2035,7447,224,12512,12545,44,0,0,44,0,0,1876.788,-1,22.02438,0.6,0.6,11566.0,0.2999999999992724,11571.8,7876,5.8,7.501802308004498e-07
11571.75,2036,7438,224,12466,12491,41,0,0,41,0,0,1877.0385,-1,22.02438,0.6,0.6,11566.0,0.2999999999992724,11572.05,7876,6.05,6.998774087902691e-07
11572.0,2037,7435,224,12467,12496,28,0,0,28,0,0,1877.2895,-1,22.02438,0.6,0.6,11566.0,0.2999999999992724,11572.3,7876,6.3,4.781579171167898e-07
11572.25,2038,7430,224,12414,12444,21,0,0,21,0,0,1877.54,-1,22.02438,0.6,0.6,11566.0,0.2999999999992724,11572.55,7876,6.55,3.5885976922240897e-07
11572.5,2039,7442,224,12480,12497,21,0,0,21,0,0,1877.791,-1,22.02438,0.6,0.6,11566.0,0.2999999999992724,11572.8,7876,6.8,3.582811186942352e-07
11572.75,2040,7443,225,12501,12522,17,0,0,17,0,0,1878.042,-1,22.02438,0.6,0.6,11566.0,0.2999999999992724,11573.05,7876,7.05,2.899981283179624e-07
