MONO,Epoch,I0,I1,MPF_top,MPF_bot,FF1,FF2,FF3,DTC_FF1,DTC_FF2,DTC_FF3,RAMAN,pd1,tempC,Seconds,Seconds.1,emission,SHIFT,Calibrated,Concentration Sum,Energy Transfer,RIXS
11564.0,2550,7468,224,12538,12640,68,0,0,68,0,0,1869.2875,-1,22.02438,0.6,0.6,11565.25,0.2999999999992724,11564.3,7652,-0.95,1.1899525446925177e-06
11564.25,2551,7471,224,12537,12644,193,0,0,193,0,0,1869.538,-1,22.02438,0.6,0.6,11565.25,0.2999999999992724,11564.55,7652,-0.7,3.3760091206122464e-06
11564.5,2551,7475,224,12567,12643,323,0,0,323,0,0,1869.7885,-1,22.02438,0.6,0.6,11565.25,0.2999999999992724,11564.8,7652,-0.45,5.6469814873414955e-06
11564.75,2552,7473,224,12554,12644,499,0,0,499,0,0,1870.0385,-1,22.02438,0.6,0.6,11565.25,0.2999999999992724,11565.05,7652,-0.2,8.726309294397276e-06
11565.0,2553,7475,224,12574,12632,616,0,0,616,0,0,1870.289,-1,22.02438,0.6,0.6,11565.25,0.2999999999992724,11565.3,7652,0.05,1.076947553003827e-05
11565.25,2554,7477,224,12577,12637,746,0,0,746,0,0,1870.5395,-1,22.02438,0.6,0.6,11565.25,0.2999999999992724,11565.55,7652,0.3,1.3038765823835717e-05
11565.5,2555,7478,224,12589,12639,684,0,0,684,0,0,1870.79,-1,22.02438,0.6,0.6,11565.25,0.2999999999992724,11565.8,7652,0.55,1.1953516340037415e-05
11565.75,2556,7474,225,12558,12596,529,0,0,529,0,0,1871.0405,-1,22.02438,0.6,0.6,11565.25,0.2999999999992724,11566.05,7652,0.8,9.249699358542968e-06
11566.0,2557,7484,224,12620,12672,295,0,0,295,0,0,1871.291,-1,22.02438,0.6,0.6,11565.25,0.2999999999992724,11566.3,7652,1.05,5.1512576891688495e-06
11566.25,2558,7474,225,12590,12630,213,0,0,213,0,0,1871.5415,-1,22.02438,0.6,0.6,11565.25,0.2999999999992724,11566.55,7652,1.3,3.7243590989974515e-06
11566.5,2559,7461,224,12528,12555,96,0,0,96,0,0,1871.792,-1,22.02438,0.6,0.6,11565.25,0.2999999999992724,11566.8,7652,1.55,1.6815091376359368e-06
11566.75,2560,7470,224,12576,12584,47,0,0,47,0,0,1872.043,-1,22.02438,0.6,0.6,11565.25,0.2999999999992724,11567.05,7652,1.8,8.222469945997616e-07
11567.0,2561,7468,224,12568,12577,29,0,0,29,0,0,1872.2875,-1,22.02438,0.6,0.6,11565.25,0.2999999999992724,11567.3,7652,2.05,5.074797617071031e-07
11567.25,2562,7469,224,12574,12581,35,0,0,35,0,0,1872.538,-1,22.02438,0.6,0.6,11565.25,0.2999999999992724,11567.55,7652,2.3,6.123935721211011e-07
11567.5,2563,7473,224,12600,12617,40,0,0,40,0,0,1872.7885,-1,22.02438,0.6,0.6,11565.25,0.2999999999992724,11567.8,7652,2.55,6.995037510538898e-07
11567.75,2564,7468,224,12555,12551,27,0,0,27,0,0,1873.0395,-1,22.02438,0.6,0.6,11565.25,0.2999999999992724,11568.05,7652,2.8,4.7248115745144084e-07
11568.0,2564,7464,224,12548,12542,54,0,0,54,0,0,1873.29,-1,22.02438,0.6,0.6,11565.25,0.2999999999992724,11568.3,7652,3.05,9.454687255753912e-07
11568.25,2565,7469,224,12583,12569,58,0,0,58,0,0,1873.5405,-1,22.02438,0.6,0.6,11565.25,0.2999999999992724,11568.55,7652,3.3,1.0148236338006817e-06
11568.5,2566,7465,224,12577,12549,59,0,0,59,0,0,1873.791,-1,22.02438,0.6,0.6,11565.25,0.2999999999992724,11568.8,7652,3.55,1.0328737453647602e-06
11568.75,2567,7472,224,12596,12586,90,0,0,90,0,0,1874.0415,-1,22.02438,0.6,0.6,11565.25,0.2999999999992724,11569.05,7652,3.8,1.5740940773765884e-06
11569.0,2568,7471,224,12595,12576,74,0,0,74,0,0,1874.2925,-1,22.02438,0.6,0.6,11565.25,0.2999999999992724,11569.3,7652,4.05,1.2944283674886335e-06
