MONO,Epoch,I0,I1,MPF_top,MPF_bot,FF1,FF2,FF3,DTC_FF1,DTC_FF2,DTC_FF3,RAMAN,pd1,tempC,Seconds,Seconds.1,emission,SHIFT,Calibrated,Concentration Sum,Energy Transfer,RIXS
11567.5,122,7479,225,12473,12580,183,0,0,183,0,0,1872.7885,-1,22.02438,0.6,0.6,11568.75,0.5,11568.0,8450,-0.75,2.8956818737435233e-06
11567.75,123,7482,225,12474,12560,313,0,0,313,0,0,1873.0395,-1,22.02438,0.6,0.6,11568.75,0.5,11568.25,8450,-0.5,4.950737786466612e-06
11568.0,124,7493,225,12512,12605,559,0,0,559,0,0,1873.29,-1,22.02438,0.6,0.6,11568.75,0.5,11568.5,8450,-0.25,8.828752989970126e-06
11568.25,125,7493,225,12529,12623,945,0,0,945,0,0,1873.5405,-1,22.02438,0.6,0.6,11568.75,0.5,11568.75,8450,0.0,1.492517276479744e-05
11568.5,126,7475,225,12454,12530,1205,0,0,1205,0,0,1873.791,-1,22.02438,0.6,0.6,11568.75,0.5,11569.0,8450,0.25,1.9077398032890702e-05
11568.75,127,7486,225,12509,12558,1081,0,0,1081,0,0,1874.0415,-1,22.02438,0.6,0.6,11568.75,0.5,11569.25,8450,0.5,1.708909886225491e-05
11569.0,128,7483,225,12503,12538,881,0,0,881,0,0,1874.2925,-1,22.02438,0.6,0.6,11568.75,0.5,11569.5,8450,0.75,1.3932962051260963e-05
11569.25,129,7480,225,12504,12550,608,0,0,608,0,0,1874.537,-1,22.02438,0.6,0.6,11568.75,0.5,11569.75,8450,1.0,9.619339936082017e-06
11569.5,130,7484,225,12525,12544,337,0,0,337,0,0,1874.788,-1,22.02438,0.6,0.6,11568.75,0.5,11570.0,8450,1.25,5.328922608863406e-06
11569.75,131,7485,225,12525,12554,149,0,0,149,0,0,1875.0385,-1,22.02438,0.6,0.6,11568.75,0.5,11570.25,8450,1.5,2.3557964054341424e-06
11570.0,132,7474,225,12481,12490,79,0,0,79,0,0,1875.2895,-1,22.02438,0.6,0.6,11568.75,0.5,11570.5,8450,1.75,1.2508847238474047e-06
11570.25,132,7477,225,12503,12522,33,0,0,33,0,0,1875.54,-1,22.02438,0.6,0.6,11568.75,0.5,11570.75,8450,2.0,5.223118154055079e-07
11570.5,133,7483,226,12537,12549,19,0,0,19,0,0,1875.7905,-1,22.02438,0.6,0.6,11568.75,0.5,11571.0,8450,2.25,3.004838580862183e-07
11570.75,134,7482,226,12527,12543,15,0,0,15,0,0,1876.0415,-1,22.02438,0.6,0.6,11568.75,0.5,11571.25,8450,2.5,2.3725580446325618e-07
11571.0,135,7485,225,12539,12532,13,0,0,13,0,0,1876.292,-1,22.02438,0.6,0.6,11568.75,0.5,11571.5,8450,2.75,2.0553928369559631e-07
11571.25,136,7486,225,12559,12551,16,0,0,16,0,0,1876.537,-1,22.02438,0.6,0.6,11568.75,0.5,11571.75,8450,3.0,2.5293763348388396e-07
11571.5,137,7474,225,12504,12505,19,0,0,19,0,0,1876.788,-1,22.02438,0.6,0.6,11568.75,0.5,11572.0,8450,3.25,3.008456930772239e-07
11571.75,138,7473,225,12505,12485,18,0,0,18,0,0,1877.0385,-1,22.02438,0.6,0.6,11568.75,0.5,11572.25,8450,3.5,2.8504984809218514e-07
11572.0,139,7477,225,12504,12504,31,0,0,31,0,0,1877.2895,-1,22.02438,0.6,0.6,11568.75,0.5,11572.5,8450,3.75,4.906565538657801e-07
11572.25,140,7467,225,12470,12473,34,0,0,34,0,0,1877.54,-1,22.02438,0.6,0.6,11568.75,0.5,11572.75,8450,4.0,5.38860136474254e-07
11572.5,141,7473,225,12500,12489,22,0,0,22,0,0,1877.791,-1,22.02438,0.6,0.6,11568.75,0.5,11573.0,8450,4.25,3.4839425877933733e-07
11572.75,142,7479,225,12545,12530,29,0,0,29,0,0,1878.042,-1,22.02438,0.6,0.6,11568.75,0.5,11573.25,8450,4.5,4.5887854829815397e-07
11573.0,143,7473,224,12517,12503,32,0,0,32,0,0,1878.2925,-1,22.02438,0.6,0.6,11568.75,0.5,11573.5,8450,4.75,5.067552854972179e-07
11573.25,144,7480,225,12535,12527,30,0,0,30,0,0,1878.5375,-1,22.02438,0.6,0.6,11568.75,0.5,11573.75,8450,5.0,4.746384836882575e-07
11573.5,144,7458,225,12426,12424,22,0,0,22,0,0,1878.7885,-1,22.02438,0.6,0.6,11568.75,0.5,11574.0,8450,5.25,3.490949712869386e-07
11573.75,145,7480,224,12540,12548,28,0,0,28,0,0,1879.0395,-1,22.02438,0.6,0.6,11568.75,0.5,11574.25,8450,5.5,4.4299591810904024e-07
11574.0,146,7482,225,12570,12538,27,0,0,27,0,0,1879.2905,-1,22.02438,0.6,0.6,11568.75,0.5,11574.5,8450,5.75,4.2706044803386115e-07
11574.25,147,7477,224,12520,12501,31,0,0,31,0,0,1879.541,-1,22.02438,0.6,0.6,11568.75,0.5,11574.75,8450,6.0,4.906565538657801e-07
11574.5,148,7475,224,12513,12510,13,0,0,13,0,0,1879.792,-1,22.02438,0.6,0.6,11568.75,0.5,11575.0,8450,6.25,2.0581425263699512e-07
11574.75,149,7476,224,12503,12488,16,0,0,16,0,0,1880.037,-1,22.02438,0.6,0.6,11568.75,0.5,11575.25,8450,6.5,2.5327596632696026e-07
11575.0,150,7480,224,12542,12510,12,0,0,12,0,0,1880.288,-1,22.02438,0.6,0.6,11568.75,0.5,11575.5,8450,6.75,1.8985539347530298e-07
11575.25,151,7479,225,12527,12504,6,0,0,6,0,0,1880.539,-1,22.02438,0.6,0.6,11568.75,0.5,11575.75,8450,7.0,9.494038930306633e-08
11575.5,152,7477,225,12516,12512,7,0,0,7,0,0,1880.79,-1,22.02438,0.6,0.6,11568.75,0.5,11576.0,8450,7.25,1.1079341538904712e-07
