MONO,Epoch,I0,I1,MPF_top,MPF_bot,FF1,FF2,FF3,DTC_FF1,DTC_FF2,DTC_FF3,RAMAN,pd1,tempC,Seconds,Seconds.1,emission,SHIFT,Calibrated,Concentration Sum,Energy Transfer,RIXS
11557.0,7578,7449,225,12499,12645,41,0,0,41,0,0,1862.2915,-1,22.02438,0.6,0.6,11558.25,0.1000000000003638,11557.1,5718,-1.15,9.625908550769695e-07
11557.25,7579,7440,225,12459,12588,76,0,0,76,0,0,1862.5415,-1,22.02438,0.6,0.6,11558.25,0.1000000000003638,11557.35,5718,-0.9,1.7864732010214867e-06
11557.5,7580,7456,224,12572,12674,170,0,0,170,0,0,1862.792,-1,22.02438,0.6,0.6,11558.25,0.1000000000003638,11557.6,5718,-0.65,3.987483243188065e-06
11557.75,7581,7453,224,12524,12622,349,0,0,349,0,0,1863.042,-1,22.02438,0.6,0.6,11558.25,0.1000000000003638,11557.85,5718,-0.4,8.189363616989894e-06
11558.0,7582,7454,224,12518,12613,643,0,0,643,0,0,1863.292,-1,22.02438,0.6,0.6,11558.25,0.1000000000003638,11558.1,5718,-0.15,1.5086115677613416e-05
11558.25,7583,7457,225,12552,12635,1060,0,0,1060,0,0,1863.5425,-1,22.02438,0.6,0.6,11558.25,0.1000000000003638,11558.35,5718,0.1,2.4859796610277614e-05
11558.5,7583,7454,224,12554,12633,1248,0,0,1248,0,0,1863.7925,-1,22.02438,0.6,0.6,11558.25,0.1000000000003638,11558.6,5718,0.35,2.9280672419380313e-05
11558.75,7584,7458,224,12567,12643,1239,0,0,1239,0,0,1864.0425,-1,22.02438,0.6,0.6,11558.25,0.1000000000003638,11558.85,5718,0.6,2.905392267351242e-05
11559.0,7585,7452,224,12547,12629,854,0,0,854,0,0,1864.293,-1,22.02438,0.6,0.6,11558.25,0.1000000000003638,11559.1,5718,0.85,2.0041991492432762e-05
11559.25,7586,7445,224,12524,12588,585,0,0,585,0,0,1864.537,-1,22.02438,0.6,0.6,11558.25,0.1000000000003638,11559.35,5718,1.1,1.3741907249877908e-05
11559.5,7587,7452,224,12564,12617,272,0,0,272,0,0,1864.7875,-1,22.02438,0.6,0.6,11558.25,0.1000000000003638,11559.6,5718,1.35,6.383397758713948e-06
11559.75,7588,7453,224,12586,12633,128,0,0,128,0,0,1865.0375,-1,22.02438,0.6,0.6,11558.25,0.1000000000003638,11559.85,5718,1.6,3.0035488337384134e-06
11560.0,7589,7439,224,12499,12564,50,0,0,50,0,0,1865.288,-1,22.02438,0.6,0.6,11558.25,0.1000000000003638,11560.1,5718,1.85,1.175469309648285e-06
11560.25,7590,7452,225,12541,12605,30,0,0,30,0,0,1865.538,-1,22.02438,0.6,0.6,11558.25,0.1000000000003638,11560.35,5718,2.1,7.040512233875677e-07
11560.5,7591,7450,225,12571,12612,10,0,0,10,0,0,1865.7885,-1,22.02438,0.6,0.6,11558.25,0.1000000000003638,11560.6,5718,2.35,2.3474674347580112e-07
11560.75,7592,7454,224,12588,12637,8,0,0,8,0,0,1866.0385,-1,22.02438,0.6,0.6,11558.25,0.1000000000003638,11560.85,5718,2.6,1.8769661807295072e-07
11561.0,7593,7452,224,12557,12623,11,0,0,11,0,0,1866.289,-1,22.02438,0.6,0.6,11558.25,0.1000000000003638,11561.1,5718,2.85,2.581521152421082e-07
11561.25,7594,7457,224,12564,12629,9,0,0,9,0,0,1866.539,-1,22.02438,0.6,0.6,11558.25,0.1000000000003638,11561.35,5718,3.1,2.1107374480424389e-07
11561.5,7595,7452,224,12535,12605,14,0,0,14,0,0,1866.7895,-1,22.02438,0.6,0.6,11558.25,0.1000000000003638,11561.6,5718,3.35,3.28557237580865e-07
11561.75,7596,7452,224,12541,12611,18,0,0,18,0,0,1867.04,-1,22.02438,0.6,0.6,11558.25,0.1000000000003638,11561.85,5718,3.6,4.2243073403254064e-07
11562.0,7596,7457,225,12563,12624,17,0,0,17,0,0,1867.29,-1,22.02438,0.6,0.6,11558.25,0.1000000000003638,11562.1,5718,3.85,3.986948512969051e-07
11562.25,7597,7461,225,12601,12644,24,0,0,24,0,0,1867.5405,-1,22.02438,0.6,0.6,11558.25,0.1000000000003638,11562.35,5718,4.1,5.625615565403196e-07
