MONO,Epoch,I0,I1,MPF_top,MPF_bot,FF1,FF2,FF3,DTC_FF1,DTC_FF2,DTC_FF3,RAMAN,pd1,tempC,Seconds,Seconds.1,emission,SHIFT,Calibrated,Concentration Sum,Energy Transfer,RIXS
11562.75,3446,7466,224,12502,12642,83,0,0,83,0,0,1868.041,-1,22.02438,0.6,0.6,11564.0,0.2999999999992724,11563.05,9484,-0.95,1.1721914828736327e-06
11563.0,3447,7469,225,12544,12664,239,0,0,239,0,0,1868.2915,-1,22.02438,0.6,0.6,11564.0,0.2999999999992724,11563.3,9484,-0.7,3.3739908167593205e-06
11563.25,3448,7470,224,12545,12666,369,0,0,369,0,0,1868.542,-1,22.02438,0.6,0.6,11564.0,0.2999999999992724,11563.55,9484,-0.45,5.2085185956817565e-06
11563.5,3449,7475,224,12564,12652,668,0,0,668,0,0,1868.7925,-1,22.02438,0.6,0.6,11564.0,0.2999999999992724,11563.8,9484,-0.2,9.422664328867913e-06
11563.75,3450,7477,224,12562,12665,1086,0,0,1086,0,0,1869.043,-1,22.02438,0.6,0.6,11564.0,0.2999999999992724,11564.05,9484,0.05,1.5314784825580958e-05
11564.0,3450,7471,224,12546,12637,1502,0,0,1502,0,0,1869.2875,-1,22.02438,0.6,0.6,11564.0,0.2999999999992724,11564.3,9484,0.3,2.1198232490810382e-05
11564.25,3451,7478,224,12594,12662,1478,0,0,1478,0,0,1869.538,-1,22.02438,0.6,0.6,11564.0,0.2999999999992724,11564.55,9484,0.55,2.0839986242789057e-05
11564.5,3452,7474,224,12568,12634,1198,0,0,1198,0,0,1869.7885,-1,22.02438,0.6,0.6,11564.0,0.2999999999992724,11564.8,9484,0.8,1.6900991340485058e-05
11564.75,3453,7476,224,12588,12641,757,0,0,757,0,0,1870.0385,-1,22.02438,0.6,0.6,11564.0,0.2999999999992724,11565.05,9484,1.05,1.0676650872557403e-05
11565.0,3454,7477,224,12582,12639,414,0,0,414,0,0,1870.289,-1,22.02438,0.6,0.6,11564.0,0.2999999999992724,11565.3,9484,1.3,5.838232889309868e-06
11565.25,3455,7471,224,12583,12638,203,0,0,203,0,0,1870.5395,-1,22.02438,0.6,0.6,11564.0,0.2999999999992724,11565.55,9484,1.55,2.8650074538179144e-06
11565.5,3456,7467,224,12591,12544,71,0,0,71,0,0,1870.79,-1,22.02438,0.6,0.6,11564.0,0.2999999999992724,11565.8,9484,1.8,1.0025837288737956e-06
11565.75,3457,7473,224,12720,12486,29,0,0,29,0,0,1871.0405,-1,22.02438,0.6,0.6,11564.0,0.2999999999992724,11566.05,9484,2.05,4.091772416408335e-07
11566.0,3458,7475,224,12731,12515,20,0,0,20,0,0,1871.291,-1,22.02438,0.6,0.6,11564.0,0.2999999999992724,11566.3,9484,2.3,2.8211569846909913e-07
11566.25,3459,7475,224,12718,12511,36,0,0,36,0,0,1871.5415,-1,22.02438,0.6,0.6,11564.0,0.2999999999992724,11566.55,9484,2.55,5.078082572443785e-07
11566.5,3460,7473,224,12701,12532,45,0,0,45,0,0,1871.792,-1,22.02438,0.6,0.6,11564.0,0.2999999999992724,11566.8,9484,2.8,6.349302025461209e-07
11566.75,3461,7475,224,12708,12545,57,0,0,57,0,0,1872.043,-1,22.02438,0.6,0.6,11564.0,0.2999999999992724,11567.05,9484,3.05,8.040297406369326e-07
11567.0,3462,7473,224,12692,12541,75,0,0,75,0,0,1872.2875,-1,22.02438,0.6,0.6,11564.0,0.2999999999992724,11567.3,9484,3.3,1.0582170042435348e-06
11567.25,3462,7469,224,12666,12523,80,0,0,80,0,0,1872.538,-1,22.02438,0.6,0.6,11564.0,0.2999999999992724,11567.55,9484,3.55,1.1293693110491452e-06
11567.5,3463,7474,224,12665,12537,88,0,0,88,0,0,1872.7885,-1,22.02438,0.6,0.6,11564.0,0.2999999999992724,11567.8,9484,3.8,1.241475156897066e-06
11567.75,3464,7479,224,12701,12580,126,0,0,126,0,0,1873.0395,-1,22.02438,0.6,0.6,11564.0,0.2999999999992724,11568.05,9484,4.05,1.7763783300115057e-06
