MONO,Epoch,I0,I1,MPF_top,MPF_bot,FF1,FF2,FF3,DTC_FF1,DTC_FF2,DTC_FF3,RAMAN,pd1,tempC,Seconds,Seconds.1,emission,SHIFT,Calibrated,Concentration Sum,Energy Transfer,RIXS
11557.25,7398,7417,224,12540,12649,26,0,0,26,0,0,1862.5415,-1,22.02438,0.6,0.6,11558.5,0.1000000000003638,11557.35,5956,-1.15,5.885595078483505e-07
11557.5,7399,7422,224,12554,12663,103,0,0,103,0,0,1862.792,-1,22.02438,0.6,0.6,11558.5,0.1000000000003638,11557.6,5956,-0.9,2.330030390835226e-06
11557.75,7400,7426,225,12592,12678,275,0,0,275,0,0,1863.042,-1,22.02438,0.6,0.6,11558.5,0.1000000000003638,11557.85,5956,-0.65,6.2176040220979525e-06
11558.0,7401,7423,224,12547,12634,471,0,0,471,0,0,1863.292,-1,22.02438,0.6,0.6,11558.5,0.1000000000003638,11558.1,5956,-0.4,1.0653363789438143e-05
11558.25,7402,7419,224,12525,12623,792,0,0,792,0,0,1863.5425,-1,22.02438,0.6,0.6,11558.5,0.1000000000003638,11558.35,5956,-0.15,1.7923594973463574e-05
11558.5,7402,7423,224,12542,12648,1079,0,0,1079,0,0,1863.7925,-1,22.02438,0.6,0.6,11558.5,0.1000000000003638,11558.6,5956,0.1,2.4405476706589714e-05
11558.75,7403,7423,224,12562,12654,1298,0,0,1298,0,0,1864.0425,-1,22.02438,0.6,0.6,11558.5,0.1000000000003638,11558.85,5956,0.35,2.9358951589576877e-05
11559.0,7404,7425,224,12571,12652,1199,0,0,1199,0,0,1864.293,-1,22.02438,0.6,0.6,11558.5,0.1000000000003638,11559.1,5956,0.6,2.711240454692436e-05
11559.25,7405,7423,224,12553,12641,810,0,0,810,0,0,1864.537,-1,22.02438,0.6,0.6,11558.5,0.1000000000003638,11559.35,5956,0.85,1.832107148502101e-05
11559.5,7406,7420,224,12530,12605,447,0,0,447,0,0,1864.7875,-1,22.02438,0.6,0.6,11558.5,0.1000000000003638,11559.6,5956,1.1,1.0114605037118564e-05
11559.75,7407,7425,225,12591,12667,221,0,0,221,0,0,1865.0375,-1,22.02438,0.6,0.6,11558.5,0.1000000000003638,11559.85,5956,1.35,4.997365642093647e-06
11560.0,7408,7415,225,12538,12609,96,0,0,96,0,0,1865.288,-1,22.02438,0.6,0.6,11558.5,0.1000000000003638,11560.1,5956,1.6,2.1737289459633627e-06
11560.25,7409,7414,224,12531,12597,42,0,0,42,0,0,1865.538,-1,22.02438,0.6,0.6,11558.5,0.1000000000003638,11560.35,5956,1.85,9.511346855630255e-07
11560.5,7410,7422,225,12589,12647,22,0,0,22,0,0,1865.7885,-1,22.02438,0.6,0.6,11558.5,0.1000000000003638,11560.6,5956,2.1,4.976763941589803e-07
11560.75,7411,7423,225,12572,12635,12,0,0,12,0,0,1866.0385,-1,22.02438,0.6,0.6,11558.5,0.1000000000003638,11560.85,5956,2.35,2.714232812595705e-07
11561.0,7412,7428,224,12616,12656,13,0,0,13,0,0,1866.289,-1,22.02438,0.6,0.6,11558.5,0.1000000000003638,11561.1,5956,2.6,2.9384395999671617e-07
11561.25,7413,7423,224,12591,12626,13,0,0,13,0,0,1866.539,-1,22.02438,0.6,0.6,11558.5,0.1000000000003638,11561.35,5956,2.85,2.940418880312014e-07
11561.5,7414,7424,224,12595,12617,14,0,0,14,0,0,1866.7895,-1,22.02438,0.6,0.6,11558.5,0.1000000000003638,11561.6,5956,3.1,3.166178411801487e-07
11561.75,7415,7426,224,12602,12627,28,0,0,28,0,0,1867.04,-1,22.02438,0.6,0.6,11558.5,0.1000000000003638,11561.85,5956,3.35,6.330651367954279e-07
11562.0,7415,7421,224,12596,12603,29,0,0,29,0,0,1867.29,-1,22.02438,0.6,0.6,11558.5,0.1000000000003638,11562.1,5956,3.6,6.561163756782999e-07
11562.25,7416,7430,224,12632,12634,32,0,0,32,0,0,1867.5405,-1,22.02438,0.6,0.6,11558.5,0.1000000000003638,11562.35,5956,3.85,7.231135098393151e-07
11562.5,7417,7420,225,12596,12594,55,0,0,55,0,0,1867.791,-1,22.02438,0.6,0.6,11558.5,0.1000000000003638,11562.6,5956,4.1,1.2445263468490404e-06
11562.75,7418,7417,225,12578,12569,61,0,0,61,0,0,1868.041,-1,22.02438,0.6,0.6,11558.5,0.1000000000003638,11562.85,5956,4.35,1.3808511530288223e-06
11563.0,7419,7424,224,12589,12591,51,0,0,51,0,0,1868.2915,-1,22.02438,0.6,0.6,11558.5,0.1000000000003638,11563.1,5956,4.6,1.153393564299113e-06
11563.25,7420,7425,224,12587,12583,83,0,0,83,0,0,1868.542,-1,22.02438,0.6,0.6,11558.5,0.1000000000003638,11563.35,5956,4.85,1.8768386800623201e-06
11563.5,7421,7425,224,12598,12571,68,0,0,68,0,0,1868.7925,-1,22.02438,0.6,0.6,11558.5,0.1000000000003638,11563.6,5956,5.1,1.5376509667980456e-06
11563.75,7422,7426,224,12614,12588,85,0,0,85,0,0,1869.043,-1,22.02438,0.6,0.6,11558.5,0.1000000000003638,11563.85,5956,5.35,1.921804879557549e-06
11564.0,7423,7425,224,12609,12578,85,0,0,85,0,0,1869.2875,-1,22.02438,0.6,0.6,11558.5,0.1000000000003638,11564.1,5956,5.6,1.9220637084975567e-06
11564.25,7424,7423,224,12588,12553,60,0,0,60,0,0,1869.538,-1,22.02438,0.6,0.6,11558.5,0.1000000000003638,11564.35,5956,5.85,1.3571164062978525e-06
11564.5,7425,7423,224,12586,12564,52,0,0,52,0,0,1869.7885,-1,22.02438,0.6,0.6,11558.5,0.1000000000003638,11564.6,5956,6.1,1.1761675521248055e-06
11564.75,7426,7433,224,12630,12602,52,0,0,52,0,0,1870.0385,-1,22.02438,0.6,0.6,11558.5,0.1000000000003638,11564.85,5956,6.35,1.1745851929802814e-06
11565.0,7427,7424,224,12588,12575,42,0,0,42,0,0,1870.289,-1,22.02438,0.6,0.6,11558.5,0.1000000000003638,11565.1,5956,6.6,9.498535235404461e-07
11565.25,7428,7431,224,12619,12603,41,0,0,41,0,0,1870.5395,-1,22.02438,0.6,0.6,11558.5,0.1000000000003638,11565.35,5956,6.85,9.263645055441335e-07
11565.5,7428,7424,224,12573,12557,41,0,0,41,0,0,1870.79,-1,22.02438,0.6,0.6,11558.5,0.1000000000003638,11565.6,5956,7.1,9.272379634561496e-07
11565.75,7429,7425,224,12587,12574,37,0,0,37,0,0,1871.0405,-1,22.02438,0.6,0.6,11558.5,0.1000000000003638,11565.85,5956,7.35,8.366630260518777e-07
11566.0,7430,7425,225,12609,12592,44,0,0,44,0,0,1871.291,-1,22.02438,0.6,0.6,11558.5,0.1000000000003638,11566.1,5956,7.6,9.949506255752058e-07
11566.25,7431,7434,225,12607,12628,29,0,0,29,0,0,1871.5415,-1,22.02438,0.6,0.6,11558.5,0.1000000000003638,11566.35,5956,7.85,6.549690104800462e-07
11566.5,7432,7428,225,12585,12593,33,0,0,33,0,0,1871.792,-1,22.02438,0.6,0.6,11558.5,0.1000000000003638,11566.6,5956,8.1,7.45911590760895e-07
11566.75,7433,7431,224,12587,12598,47,0,0,47,0,0,1872.043,-1,22.02438,0.6,0.6,11558.5,0.1000000000003638,11566.85,5956,8.35,1.0619300429408358e-06
11567.0,7434,7427,224,12567,12588,41,0,0,41,0,0,1872.2875,-1,22.02438,0.6,0.6,11558.5,0.1000000000003638,11567.1,5956,8.6,9.268634227411411e-07
