MONO,Epoch,I0,I1,MPF_top,MPF_bot,FF1,FF2,FF3,DTC_FF1,DTC_FF2,DTC_FF3,RAMAN,pd1,tempC,Seconds,Seconds.1,emission,SHIFT,Calibrated,Concentration Sum,Energy Transfer,RIXS
11563.0,3355,7488,224,12469,12594,76,0,0,76,0,0,1868.2915,-1,22.02438,0.6,0.6,11564.25,0.2999999999992724,11563.3,7015,-0.95,1.4468385815499145e-06
11563.25,3356,7498,224,12533,12634,224,0,0,224,0,0,1868.542,-1,22.02438,0.6,0.6,11564.25,0.2999999999992724,11563.55,7015,-0.7,4.258679007203061e-06
11563.5,3357,7500,224,12546,12640,379,0,0,379,0,0,1868.7925,-1,22.02438,0.6,0.6,11564.25,0.2999999999992724,11563.8,7015,-0.45,7.203611309099549e-06
11563.75,3358,7504,224,12551,12639,533,0,0,533,0,0,1869.043,-1,22.02438,0.6,0.6,11564.25,0.2999999999992724,11564.05,7015,-0.2,1.0125272223547775e-05
11564.0,3359,7506,224,12549,12630,692,0,0,692,0,0,1869.2875,-1,22.02438,0.6,0.6,11564.25,0.2999999999992724,11564.3,7015,0.05,1.3142254075095827e-05
11564.25,3360,7505,225,12553,12620,804,0,0,804,0,0,1869.538,-1,22.02438,0.6,0.6,11564.25,0.2999999999992724,11564.55,7015,0.3,1.5271358652321593e-05
11564.5,3361,7500,223,12538,12595,782,0,0,782,0,0,1869.7885,-1,22.02438,0.6,0.6,11564.25,0.2999999999992724,11564.8,7015,0.55,1.4863387978142075e-05
11564.75,3362,7496,224,12535,12592,687,0,0,687,0,0,1870.0385,-1,22.02438,0.6,0.6,11564.25,0.2999999999992724,11565.05,7015,0.8,1.3064701269044608e-05
11565.0,3363,7489,224,12498,12555,443,0,0,443,0,0,1870.289,-1,22.02438,0.6,0.6,11564.25,0.2999999999992724,11565.3,7015,1.05,8.432419818013915e-06
11565.25,3363,7494,224,12514,12572,266,0,0,266,0,0,1870.5395,-1,22.02438,0.6,0.6,11564.25,0.2999999999992724,11565.55,7015,1.3,5.059880643883127e-06
11565.5,3364,7502,225,12549,12604,119,0,0,119,0,0,1870.79,-1,22.02438,0.6,0.6,11564.25,0.2999999999992724,11565.8,7015,1.55,2.2612169185389957e-06
11565.75,3365,7501,224,12571,12605,66,0,0,66,0,0,1871.0405,-1,22.02438,0.6,0.6,11564.25,0.2999999999992724,11566.05,7015,1.8,1.2542875015096585e-06
11566.0,3366,7494,224,12510,12538,28,0,0,28,0,0,1871.291,-1,22.02438,0.6,0.6,11564.25,0.2999999999992724,11566.3,7015,2.05,5.326190151455923e-07
11566.25,3367,7506,224,12595,12618,26,0,0,26,0,0,1871.5415,-1,22.02438,0.6,0.6,11564.25,0.2999999999992724,11566.55,7015,2.3,4.937841126481091e-07
11566.5,3368,7504,224,12596,12617,41,0,0,41,0,0,1871.792,-1,22.02438,0.6,0.6,11564.25,0.2999999999992724,11566.8,7015,2.55,7.788670941190595e-07
11566.75,3369,7498,224,12579,12584,44,0,0,44,0,0,1872.043,-1,22.02438,0.6,0.6,11564.25,0.2999999999992724,11567.05,7015,2.8,8.365262335577441e-07
11567.0,3370,7501,224,12586,12580,40,0,0,40,0,0,1872.2875,-1,22.02438,0.6,0.6,11564.25,0.2999999999992724,11567.3,7015,3.05,7.60174243339187e-07
11567.25,3371,7504,225,12600,12586,67,0,0,67,0,0,1872.538,-1,22.02438,0.6,0.6,11564.25,0.2999999999992724,11567.55,7015,3.3,1.272782812340902e-06
11567.5,3372,7496,224,12572,12547,86,0,0,86,0,0,1872.7885,-1,22.02438,0.6,0.6,11564.25,0.2999999999992724,11567.8,7015,3.55,1.63546478768244e-06
11567.75,3373,7503,225,12620,12582,89,0,0,89,0,0,1873.0395,-1,22.02438,0.6,0.6,11564.25,0.2999999999992724,11568.05,7015,3.8,1.6909368350545266e-06
11568.0,3374,7500,224,12588,12553,130,0,0,130,0,0,1873.29,-1,22.02438,0.6,0.6,11564.25,0.2999999999992724,11568.3,7015,4.05,2.470895699691138e-06
11568.25,3375,7494,224,12588,12543,107,0,0,107,0,0,1873.5405,-1,22.02438,0.6,0.6,11564.25,0.2999999999992724,11568.55,7015,4.3,2.035365522163514e-06
11568.5,3376,7489,224,12540,12506,144,0,0,144,0,0,1873.791,-1,22.02438,0.6,0.6,11564.25,0.2999999999992724,11568.8,7015,4.55,2.7410123110474122e-06
11568.75,3376,7502,224,12612,12562,145,0,0,145,0,0,1874.0415,-1,22.02438,0.6,0.6,11564.25,0.2999999999992724,11569.05,7015,4.8,2.7552643125054985e-06
11569.0,3377,7500,225,12599,12552,135,0,0,135,0,0,1874.2925,-1,22.02438,0.6,0.6,11564.25,0.2999999999992724,11569.3,7015,5.05,2.5659301496792584e-06
11569.25,3378,7500,224,12610,12562,123,0,0,123,0,0,1874.537,-1,22.02438,0.6,0.6,11564.25,0.2999999999992724,11569.55,7015,5.3,2.3378474697077693e-06
11569.5,3379,7496,224,12576,12542,124,0,0,124,0,0,1874.788,-1,22.02438,0.6,0.6,11564.25,0.2999999999992724,11569.8,7015,5.55,2.3581120194490994e-06
11569.75,3380,7487,225,12513,12500,100,0,0,100,0,0,1875.0385,-1,22.02438,0.6,0.6,11564.25,0.2999999999992724,11570.05,7015,5.8,1.9039892477919199e-06
11570.0,3381,7498,225,12599,12576,83,0,0,83,0,0,1875.2895,-1,22.02438,0.6,0.6,11564.25,0.2999999999992724,11570.3,7015,6.05,1.577992667847563e-06
11570.25,3382,7493,224,12558,12523,68,0,0,68,0,0,1875.54,-1,22.02438,0.6,0.6,11564.25,0.2999999999992724,11570.55,7015,6.3,1.2936759507257855e-06
