MONO,Epoch,I0,I1,MPF_top,MPF_bot,FF1,FF2,FF3,DTC_FF1,DTC_FF2,DTC_FF3,RAMAN,pd1,tempC,Seconds,Seconds.1,emission,SHIFT,Calibrated,Concentration Sum,Energy Transfer,RIXS
11567.0,393,7490,224,12405,12551,186,0,0,186,0,0,1872.2875,-1,22.02438,0.6,0.6,11568.25,-0.8999999999996362,11566.1,6744,-2.15,3.6822524932412848e-06
11567.25,394,7498,225,12461,12604,414,0,0,414,0,0,1872.538,-1,22.02438,0.6,0.6,11568.25,-0.8999999999996362,11566.35,6744,-1.9,8.187236643887955e-06
11567.5,395,7495,224,12451,12578,629,0,0,629,0,0,1872.7885,-1,22.02438,0.6,0.6,11568.25,-0.8999999999996362,11566.6,6744,-1.65,1.2444041381482476e-05
11567.75,396,7487,224,12425,12525,878,0,0,878,0,0,1873.0395,-1,22.02438,0.6,0.6,11568.25,-0.8999999999996362,11566.85,6744,-1.4,1.7388780331142585e-05
11568.0,397,7495,224,12466,12554,1048,0,0,1048,0,0,1873.29,-1,22.02438,0.6,0.6,11568.25,-0.8999999999996362,11567.1,6744,-1.15,2.0733474352613093e-05
11568.25,398,7492,224,12466,12535,1049,0,0,1049,0,0,1873.5405,-1,22.02438,0.6,0.6,11568.25,-0.8999999999996362,11567.35,6744,-0.9,2.0761568369645694e-05
11568.5,399,7497,224,12478,12538,810,0,0,810,0,0,1873.791,-1,22.02438,0.6,0.6,11568.25,-0.8999999999996362,11567.6,6744,-0.65,1.6020643132697918e-05
11568.75,400,7494,224,12486,12538,542,0,0,542,0,0,1874.0415,-1,22.02438,0.6,0.6,11568.25,-0.8999999999996362,11567.85,6744,-0.4,1.0724277326170942e-05
11569.0,401,7488,225,12486,12545,283,0,0,283,0,0,1874.2925,-1,22.02438,0.6,0.6,11568.25,-0.8999999999996362,11568.1,6744,-0.15,5.60406337763989e-06
11569.25,402,7495,224,12519,12556,145,0,0,145,0,0,1874.537,-1,22.02438,0.6,0.6,11568.25,-0.8999999999996362,11568.35,6744,0.1,2.8686581881000936e-06
11569.5,402,7493,224,12518,12549,68,0,0,68,0,0,1874.788,-1,22.02438,0.6,0.6,11568.25,-0.8999999999996362,11568.6,6744,0.35,1.3456608532534675e-06
11569.75,403,7496,224,12511,12541,27,0,0,27,0,0,1875.0385,-1,22.02438,0.6,0.6,11568.25,-0.8999999999996362,11568.85,6744,0.6,5.340926786100867e-07
11570.0,404,7491,224,12516,12538,17,0,0,17,0,0,1875.2895,-1,22.02438,0.6,0.6,11568.25,-0.8999999999996362,11569.1,6744,0.85,3.3650503181912407e-07
11570.25,405,7488,224,12502,12508,7,0,0,7,0,0,1875.54,-1,22.02438,0.6,0.6,11568.25,-0.8999999999996362,11569.35,6744,1.1,1.3861640863420223e-07
11570.5,406,7498,224,12552,12549,13,0,0,13,0,0,1875.7905,-1,22.02438,0.6,0.6,11568.25,-0.8999999999996362,11569.6,6744,1.35,2.5708714099165073e-07
11570.75,407,7485,224,12489,12497,14,0,0,14,0,0,1876.0415,-1,22.02438,0.6,0.6,11568.25,-0.8999999999996362,11569.85,6744,1.6,2.7734393262602706e-07
11571.0,408,7493,225,12517,12537,15,0,0,15,0,0,1876.292,-1,22.02438,0.6,0.6,11568.25,-0.8999999999996362,11570.1,6744,1.85,2.96836952923559e-07
11571.25,409,7494,224,12531,12546,17,0,0,17,0,0,1876.537,-1,22.02438,0.6,0.6,11568.25,-0.8999999999996362,11570.35,6744,2.1,3.3637032203857197e-07
11571.5,410,7497,225,12535,12538,24,0,0,24,0,0,1876.788,-1,22.02438,0.6,0.6,11568.25,-0.8999999999996362,11570.6,6744,2.35,4.746857224503087e-07
11571.75,411,7489,224,12504,12522,19,0,0,19,0,0,1877.0385,-1,22.02438,0.6,0.6,11568.25,-0.8999999999996362,11570.85,6744,2.6,3.7619429809826255e-07
11572.0,412,7491,225,12508,12532,20,0,0,20,0,0,1877.2895,-1,22.02438,0.6,0.6,11568.25,-0.8999999999996362,11571.1,6744,2.85,3.958882727283812e-07
11572.25,413,7482,224,12471,12479,29,0,0,29,0,0,1877.54,-1,22.02438,0.6,0.6,11568.25,-0.8999999999996362,11571.35,6744,3.1,5.747284982574232e-07
11572.5,414,7493,224,12510,12526,28,0,0,28,0,0,1877.791,-1,22.02438,0.6,0.6,11568.25,-0.8999999999996362,11571.6,6744,3.35,5.540956454573101e-07
