MONO,Epoch,I0,I1,MPF_top,MPF_bot,FF1,FF2,FF3,DTC_FF1,DTC_FF2,DTC_FF3,RAMAN,pd1,tempC,Seconds,Seconds.1,emission,SHIFT,Calibrated,Concentration Sum,Energy Transfer,RIXS
11556.5,7939,7430,224,12519,12625,48,0,0,48,0,0,1861.7915,-1,22.02438,0.6,0.6,11557.75,0.1000000000003638,11556.6,7653,-1.15,8.441521098790594e-07
11556.75,7940,7430,224,12528,12618,147,0,0,147,0,0,1862.0415,-1,22.02438,0.6,0.6,11557.75,0.1000000000003638,11556.85,7653,-0.9,2.5852158365046196e-06
11557.0,7941,7433,224,12519,12597,309,0,0,309,0,0,1862.2915,-1,22.02438,0.6,0.6,11557.75,0.1000000000003638,11557.1,7653,-0.65,5.4320359223172455e-06
11557.25,7942,7434,224,12536,12597,552,0,0,552,0,0,1862.5415,-1,22.02438,0.6,0.6,11557.75,0.1000000000003638,11557.35,7653,-0.4,9.702525831129435e-06
11557.5,7943,7432,224,12514,12567,1001,0,0,1001,0,0,1862.792,-1,22.02438,0.6,0.6,11557.75,0.1000000000003638,11557.6,7653,-0.15,1.759935141555047e-05
11557.75,7944,7430,225,12524,12563,1417,0,0,1417,0,0,1863.042,-1,22.02438,0.6,0.6,11557.75,0.1000000000003638,11557.85,7653,0.1,2.49200737437214e-05
11558.0,7945,7427,224,12499,12535,1632,0,0,1632,0,0,1863.292,-1,22.02438,0.6,0.6,11557.75,0.1000000000003638,11558.1,7653,0.35,2.871276504613545e-05
11558.25,7946,7428,224,12524,12554,1341,0,0,1341,0,0,1863.5425,-1,22.02438,0.6,0.6,11557.75,0.1000000000003638,11558.35,7653,0.6,2.3589849461929783e-05
11558.5,7947,7426,225,12509,12545,940,0,0,940,0,0,1863.7925,-1,22.02438,0.6,0.6,11557.75,0.1000000000003638,11558.6,7653,0.85,1.6540216709919335e-05
11558.75,7947,7432,224,12561,12586,587,0,0,587,0,0,1864.0425,-1,22.02438,0.6,0.6,11557.75,0.1000000000003638,11558.85,7653,1.1,1.032049878214598e-05
11559.0,7948,7433,224,12562,12601,275,0,0,275,0,0,1864.293,-1,22.02438,0.6,0.6,11557.75,0.1000000000003638,11559.1,7653,1.35,4.834336176819555e-06
11559.25,7949,7430,224,12557,12560,89,0,0,89,0,0,1864.537,-1,22.02438,0.6,0.6,11557.75,0.1000000000003638,11559.35,7653,1.6,1.5651987037340893e-06
11559.5,7950,7426,224,12528,12560,43,0,0,43,0,0,1864.7875,-1,22.02438,0.6,0.6,11557.75,0.1000000000003638,11559.6,7653,1.85,7.566269346026928e-07
11559.75,7951,7436,224,12573,12586,21,0,0,21,0,0,1865.0375,-1,22.02438,0.6,0.6,11557.75,0.1000000000003638,11559.85,7653,2.1,3.69018551933246e-07
11560.0,7952,7440,224,12588,12602,22,0,0,22,0,0,1865.288,-1,22.02438,0.6,0.6,11557.75,0.1000000000003638,11560.1,7653,2.35,3.863830193795672e-07
11560.25,7953,7432,225,12570,12564,11,0,0,11,0,0,1865.538,-1,22.02438,0.6,0.6,11557.75,0.1000000000003638,11560.35,7653,2.6,1.9339946610495023e-07
11560.5,7954,7436,224,12566,12547,15,0,0,15,0,0,1865.7885,-1,22.02438,0.6,0.6,11557.75,0.1000000000003638,11560.6,7653,2.85,2.635846799523186e-07
11560.75,7955,7429,224,12553,12534,9,0,0,9,0,0,1866.0385,-1,22.02438,0.6,0.6,11557.75,0.1000000000003638,11560.85,7653,3.1,1.5829982609708772e-07
11561.0,7956,7431,224,12566,12537,18,0,0,18,0,0,1866.289,-1,22.02438,0.6,0.6,11557.75,0.1000000000003638,11561.1,7653,3.35,3.1651444168355933e-07
11561.25,7957,7438,224,12594,12575,21,0,0,21,0,0,1866.539,-1,22.02438,0.6,0.6,11557.75,0.1000000000003638,11561.35,7653,3.6,3.689193267243369e-07
11561.5,7958,7435,224,12566,12536,42,0,0,42,0,0,1866.7895,-1,22.02438,0.6,0.6,11557.75,0.1000000000003638,11561.6,7653,3.85,7.381363691124727e-07
11561.75,7959,7432,224,12578,12540,43,0,0,43,0,0,1867.04,-1,22.02438,0.6,0.6,11557.75,0.1000000000003638,11561.85,7653,4.1,7.560160947738963e-07
11562.0,7960,7420,224,12503,12478,47,0,0,47,0,0,1867.29,-1,22.02438,0.6,0.6,11557.75,0.1000000000003638,11562.1,7653,4.35,8.276795774114621e-07
11562.25,7960,7425,224,12518,12489,60,0,0,60,0,0,1867.5405,-1,22.02438,0.6,0.6,11557.75,0.1000000000003638,11562.35,7653,4.6,1.0559007030978806e-06
11562.5,7961,7427,224,12538,12519,57,0,0,57,0,0,1867.791,-1,22.02438,0.6,0.6,11557.75,0.1000000000003638,11562.6,7653,4.85,1.0028355438907602e-06
11562.75,7962,7440,224,12584,12549,62,0,0,62,0,0,1868.041,-1,22.02438,0.6,0.6,11557.75,0.1000000000003638,11562.85,7653,5.1,1.0888976000696895e-06
11563.0,7963,7434,224,12579,12541,68,0,0,68,0,0,1868.2915,-1,22.02438,0.6,0.6,11557.75,0.1000000000003638,11563.1,7653,5.35,1.195238689342032e-06
11563.25,7964,7436,224,12577,12537,59,0,0,59,0,0,1868.542,-1,22.02438,0.6,0.6,11557.75,0.1000000000003638,11563.35,7653,5.6,1.036766407812453e-06
11563.5,7965,7434,224,12536,12522,53,0,0,53,0,0,1868.7925,-1,22.02438,0.6,0.6,11557.75,0.1000000000003638,11563.6,7653,5.85,9.31583096104819e-07
11563.75,7966,7440,224,12560,12548,47,0,0,47,0,0,1869.043,-1,22.02438,0.6,0.6,11557.75,0.1000000000003638,11563.85,7653,6.1,8.254546323108936e-07
11564.0,7967,7439,224,12561,12555,31,0,0,31,0,0,1869.2875,-1,22.02438,0.6,0.6,11557.75,0.1000000000003638,11564.1,7653,6.35,5.445219884741558e-07
11564.25,7968,7435,224,12524,12521,36,0,0,36,0,0,1869.538,-1,22.02438,0.6,0.6,11557.75,0.1000000000003638,11564.35,7653,6.6,6.326883163821194e-07
