MONO,Epoch,I0,I1,MPF_top,MPF_bot,FF1,FF2,FF3,DTC_FF1,DTC_FF2,DTC_FF3,RAMAN,pd1,tempC,Seconds,Seconds.1,emission,SHIFT,Calibrated,Concentration Sum,Energy Transfer,RIXS
11562.5,3714,7478,224,12596,12666,72,0,0,72,0,0,1867.791,-1,22.02438,0.6,0.6,11563.75,0.1000000000003638,11562.6,10040,-1.15,9.58988331243094e-07
11562.75,3715,7480,224,12587,12643,202,0,0,202,0,0,1868.041,-1,22.02438,0.6,0.6,11563.75,0.1000000000003638,11562.85,10040,-0.9,2.6897756567313632e-06
11563.0,3716,7477,224,12579,12632,387,0,0,387,0,0,1868.2915,-1,22.02438,0.6,0.6,11563.75,0.1000000000003638,11563.1,10040,-0.65,5.155251669528919e-06
11563.25,3717,7476,223,12550,12601,547,0,0,547,0,0,1868.542,-1,22.02438,0.6,0.6,11563.75,0.1000000000003638,11563.35,10040,-0.4,7.287596537339141e-06
11563.5,3718,7478,224,12576,12610,836,0,0,836,0,0,1868.7925,-1,22.02438,0.6,0.6,11563.75,0.1000000000003638,11563.6,10040,-0.15,1.1134920068322591e-05
11563.75,3719,7486,224,12594,12640,1120,0,0,1120,0,0,1869.043,-1,22.02438,0.6,0.6,11563.75,0.1000000000003638,11563.85,10040,0.1,1.4901654402959895e-05
11564.0,3720,7474,224,12560,12581,1265,0,0,1265,0,0,1869.2875,-1,22.02438,0.6,0.6,11563.75,0.1000000000003638,11564.1,10040,0.35,1.6857909544588573e-05
11564.25,3721,7482,224,12573,12625,1023,0,0,1023,0,0,1869.538,-1,22.02438,0.6,0.6,11563.75,0.1000000000003638,11564.35,10040,0.6,1.3618341389853575e-05
11564.5,3722,7478,224,12587,12618,720,0,0,720,0,0,1869.7885,-1,22.02438,0.6,0.6,11563.75,0.1000000000003638,11564.6,10040,0.85,9.58988331243094e-06
11564.75,3723,7477,223,12572,12596,425,0,0,425,0,0,1870.0385,-1,22.02438,0.6,0.6,11563.75,0.1000000000003638,11564.85,10040,1.1,5.661452091859925e-06
11565.0,3724,7480,223,12597,12620,242,0,0,242,0,0,1870.289,-1,22.02438,0.6,0.6,11563.75,0.1000000000003638,11565.1,10040,1.35,3.2224044996484653e-06
11565.25,3725,7481,224,12576,12619,89,0,0,89,0,0,1870.5395,-1,22.02438,0.6,0.6,11563.75,0.1000000000003638,11565.35,10040,1.6,1.1849407609503173e-06
11565.5,3725,7487,224,12616,12646,59,0,0,59,0,0,1870.79,-1,22.02438,0.6,0.6,11563.75,0.1000000000003638,11565.6,10040,1.85,7.848930177513533e-07
11565.75,3726,7473,224,12544,12581,47,0,0,47,0,0,1871.0405,-1,22.02438,0.6,0.6,11563.75,0.1000000000003638,11565.85,10040,2.1,6.26425117141497e-07
11566.0,3727,7474,225,12572,12576,30,0,0,30,0,0,1871.291,-1,22.02438,0.6,0.6,11563.75,0.1000000000003638,11566.1,10040,2.35,3.9979232121553924e-07
11566.25,3728,7480,224,12583,12590,54,0,0,54,0,0,1871.5415,-1,22.02438,0.6,0.6,11563.75,0.1000000000003638,11566.35,10040,2.6,7.190489379380873e-07
11566.5,3729,7488,224,12612,12627,70,0,0,70,0,0,1871.792,-1,22.02438,0.6,0.6,11563.75,0.1000000000003638,11566.6,10040,2.85,9.311046412640038e-07
11566.75,3730,7487,224,12638,12638,78,0,0,78,0,0,1872.043,-1,22.02438,0.6,0.6,11563.75,0.1000000000003638,11566.85,10040,3.1,1.0376551760102638e-06
11567.0,3731,7483,224,12602,12608,96,0,0,96,0,0,1872.2875,-1,22.02438,0.6,0.6,11563.75,0.1000000000003638,11567.1,10040,3.35,1.2777967376784456e-06
11567.25,3732,7475,224,12572,12587,160,0,0,160,0,0,1872.538,-1,22.02438,0.6,0.6,11563.75,0.1000000000003638,11567.35,10040,3.6,2.131940465562499e-06
11567.5,3733,7484,224,12627,12624,160,0,0,160,0,0,1872.7885,-1,22.02438,0.6,0.6,11563.75,0.1000000000003638,11567.6,10040,3.85,2.129376667568103e-06
11567.75,3734,7483,223,12627,12620,177,0,0,177,0,0,1873.0395,-1,22.02438,0.6,0.6,11563.75,0.1000000000003638,11567.85,10040,4.1,2.3559377350946343e-06
11568.0,3735,7480,224,12612,12607,202,0,0,202,0,0,1873.29,-1,22.02438,0.6,0.6,11563.75,0.1000000000003638,11568.1,10040,4.35,2.6897756567313632e-06
11568.25,3736,7487,223,12652,12634,197,0,0,197,0,0,1873.5405,-1,22.02438,0.6,0.6,11563.75,0.1000000000003638,11568.35,10040,4.6,2.6207444830002815e-06
11568.5,3737,7488,224,12626,12612,215,0,0,215,0,0,1873.791,-1,22.02438,0.6,0.6,11563.75,0.1000000000003638,11568.6,10040,4.85,2.8598213981680116e-06
11568.75,3738,7480,224,12610,12601,160,0,0,160,0,0,1874.0415,-1,22.02438,0.6,0.6,11563.75,0.1000000000003638,11568.85,10040,5.1,2.1305153716684065e-06
11569.0,3738,7484,224,12627,12620,170,0,0,170,0,0,1874.2925,-1,22.02438,0.6,0.6,11563.75,0.1000000000003638,11569.1,10040,5.35,2.2624627092911092e-06
11569.25,3739,7485,224,12628,12608,154,0,0,154,0,0,1874.537,-1,22.02438,0.6,0.6,11563.75,0.1000000000003638,11569.35,10040,5.6,2.049251224893346e-06
11569.5,3740,7479,224,12609,12597,135,0,0,135,0,0,1874.788,-1,22.02438,0.6,0.6,11563.75,0.1000000000003638,11569.6,10040,5.85,1.7978627008212636e-06
11569.75,3741,7480,224,12597,12592,130,0,0,130,0,0,1875.0385,-1,22.02438,0.6,0.6,11563.75,0.1000000000003638,11569.85,10040,6.1,1.7310437394805804e-06
11570.0,3742,7475,224,12596,12588,86,0,0,86,0,0,1875.2895,-1,22.02438,0.6,0.6,11563.75,0.1000000000003638,11570.1,10040,6.35,1.1459180002398433e-06
11570.25,3743,7477,224,12595,12593,80,0,0,80,0,0,1875.54,-1,22.02438,0.6,0.6,11563.75,0.1000000000003638,11570.35,10040,6.6,1.065685099644221e-06
11570.5,3744,7474,224,12593,12581,75,0,0,75,0,0,1875.7905,-1,22.02438,0.6,0.6,11563.75,0.1000000000003638,11570.6,10040,6.85,9.99480803038848e-07
11570.75,3745,7478,224,12601,12587,55,0,0,55,0,0,1876.0415,-1,22.02438,0.6,0.6,11563.75,0.1000000000003638,11570.85,10040,7.1,7.325605308106968e-07
11571.0,3746,7475,224,12578,12563,53,0,0,53,0,0,1876.292,-1,22.02438,0.6,0.6,11563.75,0.1000000000003638,11571.1,10040,7.35,7.062052792175778e-07
11571.25,3747,7479,223,12628,12600,70,0,0,70,0,0,1876.537,-1,22.02438,0.6,0.6,11563.75,0.1000000000003638,11571.35,10040,7.6,9.322251041295441e-07
11571.5,3748,7472,224,12559,12555,59,0,0,59,0,0,1876.788,-1,22.02438,0.6,0.6,11563.75,0.1000000000003638,11571.6,10040,7.85,7.864686862827065e-07
11571.75,3749,7482,224,12611,12605,66,0,0,66,0,0,1877.0385,-1,22.02438,0.6,0.6,11563.75,0.1000000000003638,11571.85,10040,8.1,8.78602670313134e-07
