MONO,Epoch,I0,I1,MPF_top,MPF_bot,FF1,FF2,FF3,DTC_FF1,DTC_FF2,DTC_FF3,RAMAN,pd1,tempC,Seconds,Seconds.1,emission,SHIFT,Calibrated,Concentration Sum,Energy Transfer,RIXS
11560.5,5149,7481,224,12535,12674,78,0,0,78,0,0,1865.7885,-1,22.02438,0.6,0.6,11561.75,0.1000000000003638,11560.6,7661,-1.15,1.3609729253455226e-06
11560.75,5150,7476,224,12516,12642,181,0,0,181,0,0,1866.0385,-1,22.02438,0.6,0.6,11561.75,0.1000000000003638,11560.85,7661,-0.9,3.1602673174093574e-06
11561.0,5151,7479,224,12527,12648,390,0,0,390,0,0,1866.289,-1,22.02438,0.6,0.6,11561.75,0.1000000000003638,11561.1,7661,-0.65,6.8066843525269786e-06
11561.25,5152,7485,224,12556,12653,593,0,0,593,0,0,1866.539,-1,22.02438,0.6,0.6,11561.75,0.1000000000003638,11561.35,7661,-0.4,1.0341354509916146e-05
11561.5,5153,7487,224,12549,12648,831,0,0,831,0,0,1866.7895,-1,22.02438,0.6,0.6,11561.75,0.1000000000003638,11561.6,7661,-0.15,1.4487976348230419e-05
11561.75,5154,7487,224,12573,12664,1163,0,0,1163,0,0,1867.04,-1,22.02438,0.6,0.6,11561.75,0.1000000000003638,11561.85,7661,0.1,2.0276193132360985e-05
11562.0,5155,7486,224,12554,12654,1308,0,0,1308,0,0,1867.29,-1,22.02438,0.6,0.6,11561.75,0.1000000000003638,11562.1,7661,0.35,2.2807225622013897e-05
11562.25,5156,7484,225,12538,12617,1116,0,0,1116,0,0,1867.5405,-1,22.02438,0.6,0.6,11561.75,0.1000000000003638,11562.35,7661,0.6,1.9464576250244962e-05
11562.5,5157,7483,224,12554,12622,809,0,0,809,0,0,1867.791,-1,22.02438,0.6,0.6,11561.75,0.1000000000003638,11562.6,7661,0.85,1.4111959260988965e-05
11562.75,5158,7487,224,12583,12640,480,0,0,480,0,0,1868.041,-1,22.02438,0.6,0.6,11561.75,0.1000000000003638,11562.85,7661,1.1,8.368506193923708e-06
11563.0,5159,7486,224,12548,12626,217,0,0,217,0,0,1868.2915,-1,22.02438,0.6,0.6,11561.75,0.1000000000003638,11563.1,7661,1.35,3.7837675534992476e-06
11563.25,5159,7485,224,12545,12630,96,0,0,96,0,0,1868.542,-1,22.02438,0.6,0.6,11561.75,0.1000000000003638,11563.35,7661,1.6,1.674148453544604e-06
11563.5,5160,7480,223,12510,12574,39,0,0,39,0,0,1868.7925,-1,22.02438,0.6,0.6,11561.75,0.1000000000003638,11563.6,7661,1.85,6.805774367987871e-07
11563.75,5161,7487,224,12554,12629,28,0,0,28,0,0,1869.043,-1,22.02438,0.6,0.6,11561.75,0.1000000000003638,11563.85,7661,2.1,4.881628613122163e-07
11564.0,5162,7487,224,12547,12616,27,0,0,27,0,0,1869.2875,-1,22.02438,0.6,0.6,11561.75,0.1000000000003638,11564.1,7661,2.35,4.707284734082086e-07
11564.25,5163,7486,224,12558,12613,29,0,0,29,0,0,1869.538,-1,22.02438,0.6,0.6,11561.75,0.1000000000003638,11564.35,7661,2.6,5.056647882556598e-07
11564.5,5164,7492,224,12554,12626,37,0,0,37,0,0,1869.7885,-1,22.02438,0.6,0.6,11561.75,0.1000000000003638,11564.6,7661,2.85,6.446418450053812e-07
11564.75,5165,7490,224,12560,12614,43,0,0,43,0,0,1870.0385,-1,22.02438,0.6,0.6,11561.75,0.1000000000003638,11564.85,7661,3.1,7.493784080379374e-07
11565.0,5166,7481,224,12523,12588,49,0,0,49,0,0,1870.289,-1,22.02438,0.6,0.6,11561.75,0.1000000000003638,11565.1,7661,3.35,8.549701710503924e-07
11565.25,5167,7496,224,12585,12650,69,0,0,69,0,0,1870.5395,-1,22.02438,0.6,0.6,11561.75,0.1000000000003638,11565.35,7661,3.6,1.2015284277446774e-06
11565.5,5168,7489,224,12539,12610,87,0,0,87,0,0,1870.79,-1,22.02438,0.6,0.6,11561.75,0.1000000000003638,11565.6,7661,3.85,1.5163866757438385e-06
11565.75,5169,7484,224,12538,12594,125,0,0,125,0,0,1871.0405,-1,22.02438,0.6,0.6,11561.75,0.1000000000003638,11565.85,7661,4.1,2.1801720710399824e-06
11566.0,5170,7486,224,12543,12605,162,0,0,162,0,0,1871.291,-1,22.02438,0.6,0.6,11561.75,0.1000000000003638,11566.1,7661,4.35,2.8247481274971342e-06
11566.25,5171,7482,224,12516,12575,166,0,0,166,0,0,1871.5415,-1,22.02438,0.6,0.6,11561.75,0.1000000000003638,11566.35,7661,4.6,2.8960424393735324e-06
11566.5,5172,7495,225,12573,12625,177,0,0,177,0,0,1871.792,-1,22.02438,0.6,0.6,11561.75,0.1000000000003638,11566.6,7661,4.85,3.082592850700885e-06
11566.75,5172,7483,224,12548,12602,181,0,0,181,0,0,1872.043,-1,22.02438,0.6,0.6,11561.75,0.1000000000003638,11566.85,7661,5.1,3.157311033669966e-06
11567.0,5173,7486,224,12534,12586,200,0,0,200,0,0,1872.2875,-1,22.02438,0.6,0.6,11561.75,0.1000000000003638,11567.1,7661,5.35,3.4873433672804123e-06
