MONO,Epoch,I0,I1,MPF_top,MPF_bot,FF1,FF2,FF3,DTC_FF1,DTC_FF2,DTC_FF3,RAMAN,pd1,tempC,Seconds,Seconds.1,emission,SHIFT,Calibrated,Concentration Sum,Energy Transfer,RIXS
11550.25,12539,7413,227,12516,12601,43,0,0,43,0,0,1855.537,-1,22.02438,0.6,0.6,11551.5,0.1000000000003638,11550.35,10197,-1.15,5.688555978717975e-07
11550.5,12540,7412,228,12519,12618,136,0,0,136,0,0,1855.7925,-1,22.02438,0.6,0.6,11551.5,0.1000000000003638,11550.6,10197,-0.9,1.7994139308827117e-06
11550.75,12540,7406,227,12465,12565,262,0,0,262,0,0,1856.0425,-1,22.02438,0.6,0.6,11551.5,0.1000000000003638,11550.85,10197,-0.65,3.4693264270961702e-06
11551.0,12541,7414,228,12492,12592,534,0,0,534,0,0,1856.2925,-1,22.02438,0.6,0.6,11551.5,0.1000000000003638,11551.1,10197,-0.4,7.063439928578305e-06
11551.25,12542,7410,227,12473,12588,880,0,0,880,0,0,1856.542,-1,22.02438,0.6,0.6,11551.5,0.1000000000003638,11551.35,10197,-0.15,1.1646409193675417e-05
11551.5,12543,7417,228,12536,12602,1242,0,0,1242,0,0,1856.792,-1,22.02438,0.6,0.6,11551.5,0.1000000000003638,11551.6,10197,0.1,1.6421805253811494e-05
11551.75,12544,7416,228,12526,12590,1605,0,0,1605,0,0,1857.042,-1,22.02438,0.6,0.6,11551.5,0.1000000000003638,11551.85,10197,0.35,2.1224276573508357e-05
11552.0,12545,7418,228,12534,12575,1606,0,0,1606,0,0,1857.292,-1,22.02438,0.6,0.6,11551.5,0.1000000000003638,11552.1,10197,0.6,2.1231774484816808e-05
11552.25,12546,7403,227,12492,12512,1160,0,0,1160,0,0,1857.5415,-1,22.02438,0.6,0.6,11551.5,0.1000000000003638,11552.35,10197,0.85,1.536660120362083e-05
11552.5,12547,7410,228,12517,12550,778,0,0,778,0,0,1857.7915,-1,22.02438,0.6,0.6,11551.5,0.1000000000003638,11552.6,10197,1.1,1.0296484491681221e-05
