MONO,Epoch,I0,I1,MPF_top,MPF_bot,FF1,FF2,FF3,DTC_FF1,DTC_FF2,DTC_FF3,RAMAN,pd1,tempC,Seconds,Seconds.1,emission,SHIFT,Calibrated,Concentration Sum,Energy Transfer,RIXS
11565.0,1919,7477,225,12450,12561,85,0,0,85,0,0,1870.289,-1,22.02438,0.6,0.6,11566.25,-1.1000000000003638,11563.9,4653,-2.35,2.44319703426923e-06
11565.25,1920,7473,225,12439,12532,188,0,0,188,0,0,1870.5395,-1,22.02438,0.6,0.6,11566.25,-1.1000000000003638,11564.15,4653,-2.1,5.406669397034712e-06
11565.5,1921,7473,224,12456,12525,309,0,0,309,0,0,1870.79,-1,22.02438,0.6,0.6,11566.25,-1.1000000000003638,11564.4,4653,-1.85,8.886493849381522e-06
11565.75,1922,7483,224,12482,12541,429,0,0,429,0,0,1871.0405,-1,22.02438,0.6,0.6,11566.25,-1.1000000000003638,11564.65,4653,-1.6,1.2321071971172482e-05
11566.0,1923,7473,224,12441,12489,535,0,0,535,0,0,1871.291,-1,22.02438,0.6,0.6,11566.25,-1.1000000000003638,11564.9,4653,-1.35,1.538600067773176e-05
11566.25,1924,7479,224,12465,12516,535,0,0,535,0,0,1871.5415,-1,22.02438,0.6,0.6,11566.25,-1.1000000000003638,11565.15,4653,-1.1,1.53736573157761e-05
11566.5,1925,7475,224,12457,12505,506,0,0,506,0,0,1871.792,-1,22.02438,0.6,0.6,11566.25,-1.1000000000003638,11565.4,4653,-0.85,1.4548099654482632e-05
11566.75,1926,7482,224,12505,12558,339,0,0,339,0,0,1872.043,-1,22.02438,0.6,0.6,11566.25,-1.1000000000003638,11565.65,4653,-0.6,9.737532984815825e-06
11567.0,1927,7474,225,12471,12514,204,0,0,204,0,0,1872.2875,-1,22.02438,0.6,0.6,11566.25,-1.1000000000003638,11565.9,4653,-0.35,5.866026510644164e-06
11567.25,1928,7477,224,12481,12525,126,0,0,126,0,0,1872.538,-1,22.02438,0.6,0.6,11566.25,-1.1000000000003638,11566.15,4653,-0.1,3.621680309622624e-06
11567.5,1929,7474,224,12478,12505,64,0,0,64,0,0,1872.7885,-1,22.02438,0.6,0.6,11566.25,-1.1000000000003638,11566.4,4653,0.15,1.8403220425550318e-06
11567.75,1930,7474,224,12493,12502,41,0,0,41,0,0,1873.0395,-1,22.02438,0.6,0.6,11566.25,-1.1000000000003638,11566.65,4653,0.4,1.1789563085118173e-06
11568.0,1930,7485,224,12533,12520,13,0,0,13,0,0,1873.29,-1,22.02438,0.6,0.6,11566.25,-1.1000000000003638,11566.9,4653,0.65,3.7326605356281727e-07
11568.25,1931,7472,224,12487,12478,16,0,0,16,0,0,1873.5405,-1,22.02438,0.6,0.6,11566.25,-1.1000000000003638,11567.15,4653,0.9,4.602036585270446e-07
11568.5,1932,7479,224,12516,12512,19,0,0,19,0,0,1873.791,-1,22.02438,0.6,0.6,11566.25,-1.1000000000003638,11567.4,4653,1.15,5.45980353270553e-07
11568.75,1933,7472,224,12483,12482,9,0,0,9,0,0,1874.0415,-1,22.02438,0.6,0.6,11566.25,-1.1000000000003638,11567.65,4653,1.4,2.5886455792146257e-07
11569.0,1934,7465,224,12488,12450,21,0,0,21,0,0,1874.2925,-1,22.02438,0.6,0.6,11566.25,-1.1000000000003638,11567.9,4653,1.65,6.045836944641294e-07
11569.25,1935,7471,224,12496,12483,11,0,0,11,0,0,1874.537,-1,22.02438,0.6,0.6,11566.25,-1.1000000000003638,11568.15,4653,1.9,3.1643236432250407e-07
11569.5,1936,7473,225,12514,12486,22,0,0,22,0,0,1874.788,-1,22.02438,0.6,0.6,11566.25,-1.1000000000003638,11568.4,4653,2.15,6.326953549721471e-07
11569.75,1937,7460,224,12453,12416,16,0,0,16,0,0,1875.0385,-1,22.02438,0.6,0.6,11566.25,-1.1000000000003638,11568.65,4653,2.4,4.6094393250858946e-07
11570.0,1938,7464,225,12470,12437,22,0,0,22,0,0,1875.2895,-1,22.02438,0.6,0.6,11566.25,-1.1000000000003638,11568.9,4653,2.65,6.334582513004898e-07
11570.25,1939,7464,224,12476,12423,29,0,0,29,0,0,1875.54,-1,22.02438,0.6,0.6,11566.25,-1.1000000000003638,11569.15,4653,2.9,8.350131494415548e-07
11570.5,1940,7462,224,12471,12443,22,0,0,22,0,0,1875.7905,-1,22.02438,0.6,0.6,11566.25,-1.1000000000003638,11569.4,4653,3.15,6.33628033731822e-07
11570.75,1941,7465,225,12486,12452,23,0,0,23,0,0,1876.0415,-1,22.02438,0.6,0.6,11566.25,-1.1000000000003638,11569.65,4653,3.4,6.621630939369036e-07
11571.0,1942,7473,224,12514,12481,34,0,0,34,0,0,1876.292,-1,22.02438,0.6,0.6,11566.25,-1.1000000000003638,11569.9,4653,3.65,9.77801912229682e-07
11571.25,1943,7461,224,12468,12443,29,0,0,29,0,0,1876.537,-1,22.02438,0.6,0.6,11566.25,-1.1000000000003638,11570.15,4653,3.9,8.353489006073938e-07
11571.5,1943,7467,225,12487,12467,19,0,0,19,0,0,1876.788,-1,22.02438,0.6,0.6,11566.25,-1.1000000000003638,11570.4,4653,4.15,5.468577825245034e-07
11571.75,1944,7461,225,12455,12439,21,0,0,21,0,0,1877.0385,-1,22.02438,0.6,0.6,11566.25,-1.1000000000003638,11570.65,4653,4.4,6.049078245777679e-07
11572.0,1945,7466,225,12468,12447,16,0,0,16,0,0,1877.2895,-1,22.02438,0.6,0.6,11566.25,-1.1000000000003638,11570.9,4653,4.65,4.6057349805974784e-07
11572.25,1946,7473,224,12501,12476,17,0,0,17,0,0,1877.54,-1,22.02438,0.6,0.6,11566.25,-1.1000000000003638,11571.15,4653,4.9,4.88900956114841e-07
11572.5,1947,7469,225,12500,12482,11,0,0,11,0,0,1877.791,-1,22.02438,0.6,0.6,11566.25,-1.1000000000003638,11571.4,4653,5.15,3.165170965127096e-07
11572.75,1948,7473,224,12506,12478,7,0,0,7,0,0,1878.042,-1,22.02438,0.6,0.6,11566.25,-1.1000000000003638,11571.65,4653,5.4,2.0131215840022864e-07
11573.0,1949,7468,224,12483,12450,5,0,0,5,0,0,1878.2925,-1,22.02438,0.6,0.6,11566.25,-1.1000000000003638,11571.9,4653,5.65,1.438906725576659e-07
11573.25,1950,7466,224,12480,12451,13,0,0,13,0,0,1878.5375,-1,22.02438,0.6,0.6,11566.25,-1.1000000000003638,11572.15,4653,5.9,3.7421596717354504e-07
11573.5,1951,7467,224,12485,12453,2,0,0,2,0,0,1878.7885,-1,22.02438,0.6,0.6,11566.25,-1.1000000000003638,11572.4,4653,6.15,5.756397710784246e-08
11573.75,1952,7470,224,12509,12470,8,0,0,8,0,0,1879.0395,-1,22.02438,0.6,0.6,11566.25,-1.1000000000003638,11572.65,4653,6.4,2.3016343617898776e-07
11574.0,1953,7477,224,12533,12500,6,0,0,6,0,0,1879.2905,-1,22.02438,0.6,0.6,11566.25,-1.1000000000003638,11572.9,4653,6.65,1.7246096712488684e-07
11574.25,1954,7470,224,12499,12459,7,0,0,7,0,0,1879.541,-1,22.02438,0.6,0.6,11566.25,-1.1000000000003638,11573.15,4653,6.9,2.0139300665661428e-07
11574.5,1955,7463,224,12462,12430,11,0,0,11,0,0,1879.792,-1,22.02438,0.6,0.6,11566.25,-1.1000000000003638,11573.4,4653,7.15,3.1677156557060534e-07
11574.75,1956,7462,224,12461,12424,13,0,0,13,0,0,1880.037,-1,22.02438,0.6,0.6,11566.25,-1.1000000000003638,11573.65,4653,7.4,3.744165653869857e-07
11575.0,1956,7467,225,12485,12444,17,0,0,17,0,0,1880.288,-1,22.02438,0.6,0.6,11566.25,-1.1000000000003638,11573.9,4653,7.65,4.892938054166609e-07
11575.25,1957,7465,225,12485,12445,18,0,0,18,0,0,1880.539,-1,22.02438,0.6,0.6,11566.25,-1.1000000000003638,11574.15,4653,7.9,5.18214595254968e-07
11575.5,1958,7474,224,12530,12463,18,0,0,18,0,0,1880.79,-1,22.02438,0.6,0.6,11566.25,-1.1000000000003638,11574.4,4653,8.15,5.175905744686027e-07
11575.75,1959,7468,225,12507,12449,12,0,0,12,0,0,1881.041,-1,22.02438,0.6,0.6,11566.25,-1.1000000000003638,11574.65,4653,8.4,3.4533761413839816e-07
11576.0,1960,7466,225,12489,12434,8,0,0,8,0,0,1881.292,-1,22.02438,0.6,0.6,11566.25,-1.1000000000003638,11574.9,4653,8.65,2.3028674902987392e-07
11576.25,1961,7456,225,12454,12403,9,0,0,9,0,0,1881.537,-1,22.02438,0.6,0.6,11566.25,-1.1000000000003638,11575.15,4653,8.9,2.5942006126464167e-07
11576.5,1962,7463,225,12477,12429,15,0,0,15,0,0,1881.788,-1,22.02438,0.6,0.6,11566.25,-1.1000000000003638,11575.4,4653,9.15,4.3196122577809824e-07
11576.75,1963,7471,225,12518,12463,14,0,0,14,0,0,1882.039,-1,22.02438,0.6,0.6,11566.25,-1.1000000000003638,11575.65,4653,9.4,4.0273210004682335e-07
11577.0,1964,7461,224,12466,12410,11,0,0,11,0,0,1882.29,-1,22.02438,0.6,0.6,11566.25,-1.1000000000003638,11575.9,4653,9.65,3.1685647954073554e-07
11577.25,1965,7468,224,12494,12465,16,0,0,16,0,0,1882.541,-1,22.02438,0.6,0.6,11566.25,-1.1000000000003638,11576.15,4653,9.9,4.6045015218453094e-07
11577.5,1966,7466,224,12484,12454,9,0,0,9,0,0,1882.792,-1,22.02438,0.6,0.6,11566.25,-1.1000000000003638,11576.4,4653,10.15,2.590725926586082e-07
11577.75,1967,7457,225,12452,12421,14,0,0,14,0,0,1883.0375,-1,22.02438,0.6,0.6,11566.25,-1.1000000000003638,11576.65,4653,10.4,4.0348820161590683e-07
11578.0,1968,7468,224,12496,12452,14,0,0,14,0,0,1883.2885,-1,22.02438,0.6,0.6,11566.25,-1.1000000000003638,11576.9,4653,10.65,4.028938831614645e-07
11578.25,1969,7460,224,12475,12448,9,0,0,9,0,0,1883.5395,-1,22.02438,0.6,0.6,11566.25,-1.1000000000003638,11577.15,4653,10.9,2.5928096203608156e-07
11578.5,1969,7455,224,12422,12394,11,0,0,11,0,0,1883.7905,-1,22.02438,0.6,0.6,11566.25,-1.1000000000003638,11577.4,4653,11.15,3.171114948160198e-07
11578.75,1970,7470,224,12514,12494,17,0,0,17,0,0,1884.0415,-1,22.02438,0.6,0.6,11566.25,-1.1000000000003638,11577.65,4653,11.4,4.890973018803489e-07
11579.0,1971,7453,224,12426,12397,6,0,0,6,0,0,1884.293,-1,22.02438,0.6,0.6,11566.25,-1.1000000000003638,11577.9,4653,11.65,1.7301632244636775e-07
11579.25,1972,7458,224,12447,12428,10,0,0,10,0,0,1884.538,-1,22.02438,0.6,0.6,11566.25,-1.1000000000003638,11578.15,4653,11.9,2.8816721444372464e-07
11579.5,1973,7464,224,12478,12442,5,0,0,5,0,0,1884.789,-1,22.02438,0.6,0.6,11566.25,-1.1000000000003638,11578.4,4653,12.15,1.4396778438647495e-07
11700.0,1976,7473,224,12123,11833,15,0,0,15,0,0,2005.289,-1,22.02438,0.6,0.6,11566.25,-1.1000000000003638,11698.9,4653,132.65,4.3138319657191854e-07
