MONO,Epoch,I0,I1,MPF_top,MPF_bot,FF1,FF2,FF3,DTC_FF1,DTC_FF2,DTC_FF3,RAMAN,pd1,tempC,Seconds,Seconds.1,emission,SHIFT,Calibrated,Concentration Sum,Energy Transfer,RIXS
11552.0,11270,7435,228,12469,12614,39,0,0,39.0,0,0,1857.292,-1,22.02438,0.6,0.6,11553.25,0.1000000000003638,11552.1,9124,-1.15,5.749080073482088e-07
11552.25,11271,7444,227,12549,12674,128,0,0,128.0,0,0,1857.5415,-1,22.02438,0.6,0.6,11553.25,0.1000000000003638,11552.35,9124,-0.9,1.8845962758964142e-06
11552.5,11272,7441,228,12529,12625,277,0,0,277.0,0,0,1857.7915,-1,22.02438,0.6,0.6,11553.25,0.1000000000003638,11552.6,9124,-0.65,4.080028417029691e-06
11552.75,11273,7439,227,12506,12617,544,0,0,544.0,0,0,1858.0415,-1,22.02438,0.6,0.6,11553.25,0.1000000000003638,11552.85,9124,-0.4,8.014917647605169e-06
11553.0,11274,7444,227,12545,12642,1002,0,0,1002.0,0,0,1858.2915,-1,22.02438,0.6,0.6,11553.25,0.1000000000003638,11553.1,9124,-0.15,1.4752855222251616e-05
11553.25,11275,7445,228,12554,12612,1478,0,0,1478.0,0,0,1858.5415,-1,22.02438,0.6,0.6,11553.25,0.1000000000003638,11553.35,9124,0.1,2.175827469542096e-05
11553.5,11276,7439,227,12533,12589,1957,0,0,1916.3144,0,0,1858.7915,-1,22.02438,0.6,0.6,11553.25,0.1000000000003638,11553.6,9124,0.35,2.8233643571543953e-05
11553.75,11277,7443,227,12544,12588,1750,0,0,1750.0,0,0,1859.041,-1,22.02438,0.6,0.6,11553.25,0.1000000000003638,11553.85,9124,0.6,2.576942648094538e-05
11554.0,11278,7440,228,12554,12575,1377,0,0,1377.0,0,0,1859.291,-1,22.02438,0.6,0.6,11553.25,0.1000000000003638,11554.1,9124,0.85,2.0285033445998503e-05
11554.25,11279,7443,228,12602,12601,759,0,0,759.0,0,0,1859.541,-1,22.02438,0.6,0.6,11553.25,0.1000000000003638,11554.35,9124,1.1,1.1176568399450024e-05
