Time,Epoch,I0,I1,MPF_top,MPF_bot,FF1,FF2,FF3,DTC_FF1,DTC_FF2,DTC_FF3,EMISSION,RAMAN,pd1,tempC,Seconds,Seconds
7.15256e-06,747,165615,1102,57736,57567,1664,0,0,1664,0,0,11562.309,2010.288,-1,22.02438,3,3
3.01486,750,165472,1102,57570,57431,1724,0,0,1724,0,0,11562.309,2010.288,-1,22.02438,3,3
6.03167,753,165467,1102,57518,57452,1720,0,0,1720,0,0,11562.309,2010.288,-1,22.02438,3,3
9.04747,756,165582,1103,57650,57586,1848,0,0,1848,0,0,11562.309,2010.288,-1,22.02438,3,3
12.063,759,166084,1105,57573,57614,1837,0,0,1837,0,0,11562.309,2010.288,-1,22.02438,3,3
