Time,Epoch,I0,I1,MPF_top,MPF_bot,FF1,FF2,FF3,DTC_FF1,DTC_FF2,DTC_FF3,EMISSION,RAMAN,pd1,tempC,Seconds,Seconds
7.15256e-06,465,167500,1107,57694,57546,1491,0,0,1491,0,0,11562.309,2010.288,-1,22.02438,3,3
3.01516,468,167636,1107,57706,57549,1477,0,0,1477,0,0,11562.309,2010.288,-1,22.02438,3,3
6.03216,471,167463,1107,57481,57325,1557,0,0,1557,0,0,11562.309,2010.288,-1,22.02438,3,3
9.04725,474,167554,1106,57567,57487,1550,0,0,1550,0,0,11562.309,2010.288,-1,22.02438,3,3
12.0639,477,167561,1105,57605,57501,1586,0,0,1586,0,0,11562.309,2010.288,-1,22.02438,3,3
