Time,Epoch,I0,I1,MPF_top,MPF_bot,FF1,FF2,FF3,DTC_FF1,DTC_FF2,DTC_FF3,EMISSION,RAMAN,pd1,tempC,Seconds,Seconds
6.91414e-06,166,167723,1107,57877,57634,1529,0,0,1529,0,0,11562.309,2010.288,-1,22.02438,3,3
3.01475,169,167533,1105,57728,57475,1454,0,0,1454,0,0,11562.309,2010.288,-1,22.02438,3,3
6.03078,172,167632,1105,57812,57582,1497,0,0,1497,0,0,11562.309,2010.288,-1,22.02438,3,3
9.0479,175,167513,1105,57595,57575,1513,0,0,1513,0,0,11562.309,2010.288,-1,22.02438,3,3
12.063,178,167582,1106,57539,57741,1597,0,0,1597,0,0,11562.309,2010.288,-1,22.02438,3,3
