Time,Epoch,I0,I1,MPF_top,MPF_bot,FF1,FF2,FF3,DTC_FF1,DTC_FF2,DTC_FF3,EMISSION,RAMAN,pd1,tempC,Seconds,Seconds
8.10623e-06,590,166629,1107,57319,57560,1188,0,0,1188,0,0,11562.309,2010.288,-1,22.02438,3,3
3.01679,593,166540,1107,57265,57499,1168,0,0,1168,0,0,11562.309,2010.288,-1,22.02438,3,3
6.03212,596,166626,1107,57366,57610,1177,0,0,1177,0,0,11562.309,2010.288,-1,22.02438,3,3
9.04541,599,166682,1107,57486,57676,1192,0,0,1192,0,0,11562.309,2010.288,-1,22.02438,3,3
12.0606,602,166624,1106,57480,57595,1223,0,0,1223,0,0,11562.309,2010.288,-1,22.02438,3,3
