Time,Epoch,I0,I1,MPF_top,MPF_bot,FF1,FF2,FF3,DTC_FF1,DTC_FF2,DTC_FF3,EMISSION,RAMAN,pd1,tempC,Seconds,Seconds
7.15256e-06,968,166313,1103,57445,57657,2697,0,0,2697,0,0,11562.309,2010.288,-1,22.02438,3,3
3.01471,971,166280,1103,57417,57573,2709,0,0,2709,0,0,11562.309,2010.288,-1,22.02438,3,3
6.02933,974,166180,1102,57388,57492,2661,0,0,2661,0,0,11562.309,2010.288,-1,22.02438,3,3
9.04445,977,166174,1103,57393,57604,2814,0,0,2814,0,0,11562.309,2010.288,-1,22.02438,3,3
12.0601,981,166114,1104,57354,57527,2733,0,0,2733,0,0,11562.309,2010.288,-1,22.02438,3,3
