Time,Epoch,I0,I1,MPF_top,MPF_bot,FF1,FF2,FF3,DTC_FF1,DTC_FF2,DTC_FF3,EMISSION,RAMAN,pd1,tempC,Seconds,Seconds
9.05991e-06,731,165806,1104,57663,57731,1538,0,0,1538,0,0,11562.309,2010.288,-1,22.02438,3,3
3.01804,734,165881,1104,57675,57755,1659,0,0,1659,0,0,11562.309,2010.288,-1,22.02438,3,3
6.03528,737,165805,1104,57729,57650,1608,0,0,1608,0,0,11562.309,2010.288,-1,22.02438,3,3
9.05152,740,165741,1104,57847,57548,1682,0,0,1682,0,0,11562.309,2010.288,-1,22.02438,3,3
12.0685,743,165623,1105,57784,57499,1631,0,0,1631,0,0,11562.309,2010.288,-1,22.02438,3,3
