Time,Epoch,I0,I1,MPF_top,MPF_bot,FF1,FF2,FF3,DTC_FF1,DTC_FF2,DTC_FF3,EMISSION,RAMAN,pd1,tempC,Seconds,Seconds
7.15256e-06,261,167042,1108,57918,57692,1982,0,0,1982,0,0,11562.309,2010.288,-1,22.02438,3,3
3.01675,264,167005,1108,57923,57713,1999,0,0,1999,0,0,11562.309,2010.288,-1,22.02438,3,3
6.03448,267,166936,1107,57835,57673,1912,0,0,1912,0,0,11562.309,2010.288,-1,22.02438,3,3
9.04937,270,166946,1107,57824,57703,1974,0,0,1974,0,0,11562.309,2010.288,-1,22.02438,3,3
12.0669,273,167027,1106,57851,57891,2019,0,0,2019,0,0,11562.309,2010.288,-1,22.02438,3,3
