Time,Epoch,I0,I1,MPF_top,MPF_bot,FF1,FF2,FF3,DTC_FF1,DTC_FF2,DTC_FF3,EMISSION,RAMAN,pd1,tempC,Seconds,Seconds
0.000123978,605,166494,1105,57387,57443,1425,0,0,1425,0,0,11562.309,2010.288,-1,22.02438,3,3
3.0149,608,166595,1106,57513,57517,1543,0,0,1543,0,0,11562.309,2010.288,-1,22.02438,3,3
6.03658,611,166564,1105,57554,57500,1509,0,0,1509,0,0,11562.309,2010.288,-1,22.02438,3,3
9.0532,614,166542,1105,57591,57447,1582,0,0,1582,0,0,11562.309,2010.288,-1,22.02438,3,3
12.0697,617,166470,1105,57608,57393,1728,0,0,1728,0,0,11562.309,2010.288,-1,22.02438,3,3
