Energy Transfer,RIXS
-2.149999999999636,3.6822524932412848e-06
-1.8999999999996362,8.187236643887955e-06
-0.9500000000007276,6.461329272844194e-06
-0.7000000000007276,2.8530336075021517e-06
-0.2000000000007276,1.3720157115197647e-05
0.0499999999992724,1.4148196110723895e-05
0.2999999999992724,1.930677071579009e-05
0.5499999999992724,1.4550852357574549e-05
1.0499999999992724,5.1512576891688495e-06
1.25,6.6510919813977304e-06
1.5499999999992724,3.1053369096463413e-06
1.7999999999992724,1.0205527807676501e-06
2.0499999999992724,6.133728115409161e-07
2.2999999999992724,2.8211569846909913e-07
2.350000000000364,5.436189215449173e-07
2.600000000000364,5.422715569043038e-07
2.850000000000364,9.9197761980922e-07
2.9499999999989086,2.9807920413913717e-06
3.100000000000364,1.0302835151590255e-06
3.350000000000364,1.483148764306817e-06
3.600000000000364,2.148444285144282e-06
3.6999999999989086,3.4362770692387915e-06
3.9499999999989086,2.7687727614472226e-06
4.299999999999272,2.1999134700701765e-06
4.350000000000364,3.1074691884335084e-06
4.600000000000363,2.953434620318839e-06
4.6999999999989095,2.502733920005844e-06
4.850000000000363,2.9538746788371363e-06
5.100000000000363,3.482662388644945e-06
5.1999999999989095,1.591333538489584e-06
5.350000000000363,3.2581491688240045e-06
5.600000000000364,3.097913018189175e-06
5.850000000000364,2.5623980102021e-06
6.100000000000364,2.0137385740974137e-06
6.350000000000364,1.727357084017279e-06
6.600000000000364,1.412233277131771e-06
6.850000000000364,9.619412744471365e-07
7.100000000000364,1.1727929718554682e-06
7.350000000000364,8.542402375923589e-07
7.600000000000364,9.666970803328232e-07
7.850000000000364,7.84627040876042e-07
8.100000000000364,8.438423348104794e-07
8.350000000000364,7.900103507156152e-07
8.600000000000364,6.211985189159351e-07
8.850000000000364,8.072715595297041e-07
8.899999999999636,7.49511039647528e-07
9.100000000000364,7.083688564215536e-07
9.149999999999636,7.193057358985123e-07
9.350000000000364,6.115267186161833e-07
9.600000000000364,6.515336572921561e-07
9.850000000000364,8.603104450048819e-07
10.100000000000364,7.430670095543476e-07
10.350000000000364,8.172831653279429e-07
10.600000000000364,7.715654302505754e-07
10.850000000000362,3.8081596421142346e-07
11.100000000000362,7.382701638609231e-07
11.350000000000366,4.6763159745009635e-07
11.600000000000366,4.6193854092290435e-07
11.850000000000366,4.3121539496455404e-07
12.100000000000366,6.739932730978056e-07
12.350000000000366,3.109619083884891e-07
12.600000000000366,3.037710411421227e-07
12.649999999999634,3.0555623456941016e-07
12.850000000000366,3.368734731942161e-07
12.899999999999634,4.460424763902675e-07
13.100000000000366,2.636048822904616e-07
13.350000000000366,1.6960938382233805e-07
