Energy Transfer,RIXS
-2.5500000000010914,8.397498939617705e-07
-2.0500000000010914,5.806766556174068e-06
-1.1499999999996362,1.268292484922888e-06
-0.8999999999996362,4.499507243092517e-06
-0.6499999999996362,7.027028516958455e-06
-0.3999999999996362,1.0255637068559674e-05
-0.1499999999996362,1.7916366937971652e-05
0.1000000000003638,2.7045684307177115e-05
0.3500000000003638,3.17723049886682e-05
0.6000000000003638,2.808316361021839e-05
0.8500000000003638,2.004199149243276e-05
1.1000000000003638,1.032049878214598e-05
1.3500000000003638,4.758486934849237e-06
1.6000000000003638,2.1428872610198554e-06
1.6499999999996362,7.830522797484671e-07
1.8500000000003638,9.64920818276012e-07
1.8999999999996362,2.3043393521294608e-07
2.100000000000364,7.718331084565412e-07
2.350000000000364,3.262477620932807e-07
2.600000000000364,1.4333487935041898e-07
2.850000000000364,1.7556375704589832e-07
3.100000000000364,2.089517025424871e-07
3.350000000000364,1.6440472616239155e-07
3.600000000000364,1.6950170989087392e-07
3.850000000000364,3.140868594300567e-07
4.100000000000364,4.3652421873919104e-07
4.350000000000364,5.844376362194171e-07
4.600000000000363,4.973489468793107e-07
4.850000000000363,4.0172483288729023e-07
5.100000000000363,5.194409335335168e-07
5.350000000000363,3.5295471332194626e-07
5.399999999999636,4.931267523611377e-07
5.600000000000364,3.9593636721872136e-07
5.649999999999636,3.5284951861916344e-07
5.850000000000364,4.993214221872475e-07
6.100000000000364,3.05706355594372e-07
6.350000000000364,1.7469368470603747e-07
6.600000000000364,1.843488746142075e-07
6.850000000000364,1.3683605020463566e-07
7.100000000000364,1.561980885415113e-07
7.350000000000364,9.233038529008132e-08
7.600000000000364,1.3188281230918206e-07
