Energy Transfer,RIXS
-1.1000000000003638,1.4924904714247354e-05
-0.8500000000003638,1.3347654545027526e-05
-0.7000000000007276,2.19996984747209e-06
-0.4500000000007276,8.054185016489838e-06
-0.3500000000003638,5.8660265106441635e-06
-0.1000000000003638,3.6216803096226235e-06
0.0499999999992724,1.6957528989177576e-05
0.2999999999992724,1.27292994595488e-05
0.5499999999992724,2.117329136987038e-05
0.7999999999992724,9.269420770749527e-06
1.0499999999992724,7.508358426357385e-06
1.2999999999992724,6.590878797538361e-06
1.5499999999992724,2.014370153427475e-06
1.7999999999992724,1.2542875015096585e-06
2.0499999999992724,5.2380605064508e-07
2.100000000000364,6.264251171414972e-07
2.350000000000364,3.6471712548288364e-07
2.600000000000364,5.335463042990318e-07
2.850000000000364,7.103233929117871e-07
3.100000000000364,9.63488962794811e-07
3.350000000000364,1.4688296975391753e-06
3.600000000000364,1.2929775354952615e-06
3.850000000000364,1.7151767661175164e-06
4.100000000000364,2.266207246572002e-06
4.350000000000364,2.6691341204141285e-06
4.600000000000363,2.9955869389661144e-06
4.850000000000363,3.2457011731900073e-06
4.9499999999989095,2.927411132905506e-06
5.100000000000363,3.518746104018953e-06
5.350000000000363,3.3324317400739794e-06
5.600000000000364,2.696062322123289e-06
5.850000000000364,2.9073891512840055e-06
6.100000000000364,2.6115974035944004e-06
6.350000000000364,1.5702960995190857e-06
6.600000000000364,1.5949158430918446e-06
6.850000000000364,1.5176591690700732e-06
7.100000000000364,1.7142858461580965e-06
7.350000000000364,1.583519847917952e-06
7.600000000000364,1.059917114481648e-06
7.850000000000364,1.0443417873020178e-06
8.100000000000364,8.119341312101727e-07
8.350000000000364,8.902895260151155e-07
8.600000000000364,1.0258360108480502e-06
8.850000000000364,5.486285110167348e-07
9.100000000000364,6.990482945330637e-07
9.350000000000364,9.205054455951531e-07
9.399999999999636,8.581279179413952e-07
9.600000000000364,4.430088594683752e-07
9.649999999999636,8.371334085609998e-07
9.850000000000364,7.402728254231683e-07
10.100000000000364,7.575492943638753e-07
10.199999999998909,5.106121343448859e-07
10.350000000000364,6.949606600787829e-07
10.600000000000364,6.891707971542796e-07
10.850000000000362,6.545421035747823e-07
11.100000000000362,4.2846825214990226e-07
11.399999999999634,5.512515858819061e-07
11.649999999999634,4.46791249062494e-07
11.850000000000366,5.477423245472189e-07
12.100000000000366,5.363317814586453e-07
12.350000000000366,3.144510397274495e-07
12.600000000000366,3.529350935304469e-07
12.850000000000366,3.676900569313635e-07
12.899999999999634,4.850254848557261e-07
13.100000000000366,2.2179934754821463e-07
13.149999999999634,4.0418790404643825e-07
13.350000000000366,3.7499906463301493e-07
