Energy Transfer,RIXS
1.75,1.2508847238474051e-06
2.0,6.234277930344414e-07
2.25,4.3775616694969597e-07
2.5,1.6486052799331767e-07
2.75,2.9278518383999994e-07
3.0,4.025488183531668e-07
3.25,4.344397790439284e-07
3.399999999999636,5.118572904648199e-07
3.649999999999636,5.426603941326939e-07
3.7999999999992724,6.712055865029743e-07
4.049999999999272,1.0100714758473305e-06
4.149999999999636,5.468577825245034e-07
4.399999999999637,6.049078245777679e-07
4.549999999999272,1.2343406973761162e-06
4.799999999999272,1.3081299818760356e-06
5.049999999999272,1.7959315537251748e-06
5.299999999999272,1.545526323017952e-06
5.549999999999272,1.6529177330921552e-06
5.799999999999272,1.4638352189970678e-06
6.049999999999272,2.0316976548460844e-06
6.299999999999272,1.2936759507257857e-06
6.549999999999272,2.0110927343185045e-06
6.600000000000364,1.065685099644221e-06
6.850000000000364,1.3108909841697991e-06
7.100000000000364,1.3271969252266715e-06
7.350000000000364,1.1786821986828056e-06
7.600000000000364,1.1648184611743916e-06
7.850000000000364,1.2857378141963371e-06
8.100000000000364,1.2090458966456215e-06
8.350000000000364,1.1281759071494878e-06
8.600000000000364,1.2802573578434746e-06
8.850000000000364,1.0955376667486128e-06
9.100000000000364,1.4085869334859459e-06
9.350000000000364,1.4241249307709138e-06
9.449999999998909,1.4330885422681973e-06
9.600000000000364,1.1418276855152815e-06
9.850000000000364,1.1588793680647762e-06
10.100000000000364,9.835807390189637e-07
10.350000000000364,1.1543700061761724e-06
10.600000000000364,1.1136209201991397e-06
10.850000000000362,9.486976235900736e-07
11.100000000000362,1.0108379658338771e-06
11.350000000000366,1.0560573616394599e-06
11.600000000000366,1.0003793030725816e-06
11.850000000000366,9.433594918222776e-07
12.100000000000366,8.011499612290546e-07
12.350000000000366,7.169722653587595e-07
12.600000000000366,7.509583470736996e-07
12.850000000000366,6.653791317691569e-07
13.100000000000366,7.285019086750007e-07
13.350000000000366,3.552340049107549e-07
