Energy Transfer,RIXS
6.5,2.532759663269602e-07
6.75,2.31391833214988e-07
7.0,1.5933373007432125e-07
7.25,3.11777152695153e-07
7.5,2.3804813421168452e-07
7.75,3.524188266164823e-07
8.0,4.347292126075819e-07
8.149999999999636,2.636840587243012e-07
8.399999999999636,2.480400380028343e-07
8.549999999999272,4.0063562019483967e-07
8.799999999999274,3.904823824111115e-07
8.899999999999636,2.594200612646417e-07
9.149999999999636,4.319612257780983e-07
9.299999999999274,2.708650753343491e-07
9.549999999999274,7.904395137456781e-07
9.799999999999274,5.376029219794015e-07
10.049999999999274,6.144502404852907e-07
10.299999999999274,7.84447447525673e-07
10.549999999999274,1.2325391569986807e-06
10.799999999999272,8.774454259159002e-07
11.049999999999272,1.25562665805738e-06
11.299999999999272,1.0349837552919569e-06
11.350000000000366,9.200147202355238e-07
11.600000000000366,1.3967110221276035e-06
11.850000000000366,1.0886502998125202e-06
12.100000000000366,1.4162347055318229e-06
12.350000000000366,1.097493949309502e-06
12.600000000000366,1.1881190484430454e-06
12.850000000000366,8.020391042185652e-07
13.100000000000366,1.324380412740703e-06
13.350000000000366,1.2045752653421884e-06
