Energy Transfer,RIXS
-0.75,2.8956818737435237e-06
-0.5,1.0150823028731167e-05
-0.25,1.1674961448800767e-05
0.0,1.4422922929793493e-05
0.25,1.7303280139740412e-05
0.5,2.887901378671037e-05
0.75,3.705564065437096e-05
0.8999999999996362,2.785964773797073e-07
1.1499999999996362,2.942711600324008e-07
1.2999999999992724,3.959222599572534e-06
1.5499999999992724,3.259266502073708e-06
1.6499999999996362,6.045836944641293e-07
1.8999999999996362,3.1643236432250407e-07
2.0499999999992724,4.564154053655114e-07
2.2999999999992724,4.1225240047211147e-07
2.5499999999992724,4.7033976941794387e-07
2.7999999999992724,5.441542561463978e-07
3.0499999999992724,8.245813039734086e-07
3.2999999999992724,1.3329427810984714e-06
3.5499999999992724,1.388803305722215e-06
3.7999999999992724,1.6909368350545266e-06
4.049999999999272,1.9699278467866653e-06
4.100000000000364,2.3559377350946343e-06
4.350000000000364,2.940059217225807e-06
4.600000000000363,3.0995873096975684e-06
4.850000000000363,3.5591315715104896e-06
5.100000000000363,4.241982136150773e-06
5.350000000000363,3.65341273515145e-06
5.600000000000364,3.781125291721297e-06
5.850000000000364,3.448539617019246e-06
6.100000000000364,3.312187939788886e-06
6.350000000000364,3.1240756685057122e-06
6.600000000000364,2.201991147845022e-06
6.850000000000364,2.1054497632383805e-06
6.9499999999989095,1.6107200676879891e-06
7.100000000000364,3.0477374739894657e-06
7.350000000000364,2.149256794882308e-06
7.600000000000364,1.5254812754795003e-06
7.850000000000364,1.554358494251242e-06
8.100000000000364,1.6805552068459748e-06
8.350000000000364,1.2424320787403757e-06
8.600000000000364,1.3100762528939224e-06
8.850000000000364,1.287720765986365e-06
9.100000000000364,1.4772184367564821e-06
9.350000000000364,1.3232956413288166e-06
9.600000000000364,9.88989579016806e-07
9.850000000000364,1.142161785233796e-06
10.100000000000364,1.1805593578074003e-06
10.350000000000364,1.0495707035925438e-06
10.600000000000364,1.090700469655622e-06
10.850000000000362,7.419624817315933e-07
11.100000000000362,9.110002012062938e-07
11.350000000000366,6.412377005676432e-07
11.399999999999634,8.983870726020486e-07
11.600000000000366,7.22710634493772e-07
11.649999999999634,6.943015000179701e-07
11.850000000000366,6.525038406029628e-07
12.100000000000366,7.415052776216825e-07
12.350000000000366,4.5019671795787885e-07
12.600000000000366,5.483263878881969e-07
12.850000000000366,4.740440025978875e-07
13.100000000000366,3.5502198118596523e-07
