Energy Transfer,RIXS
-0.9500000000007276,2.2769414373508487e-06
-0.7000000000007276,2.649791347035585e-06
-0.4500000000007276,7.0873582025540145e-06
-0.2000000000007276,9.422664328867913e-06
-0.1499999999996362,1.1314443915641205e-05
0.1000000000003638,2.1656120148619526e-05
0.3500000000003638,3.2125870556019154e-05
0.4499999999989086,8.888430502305323e-07
0.6000000000003638,3.959082388822104e-05
0.8500000000003638,1.9633734373557797e-05
1.1000000000003638,7.56313560627119e-06
1.1999999999989086,4.873562131642464e-07
1.4499999999989086,6.473374103286183e-07
1.7999999999992724,2.543143574882251e-06
1.8500000000003638,7.91418323993366e-07
2.100000000000364,5.987672579692928e-07
2.1999999999989086,8.871639042917441e-07
2.350000000000364,3.782978254797885e-07
2.600000000000364,4.920496696132494e-07
2.6999999999989086,1.738749307780936e-06
2.850000000000364,6.019041459411005e-07
3.100000000000364,4.4273668956416493e-07
3.350000000000364,4.305572761537614e-07
3.600000000000364,8.167381617079365e-07
3.850000000000364,1.020880717166708e-06
4.100000000000364,1.2210729761014562e-06
4.350000000000364,1.8598993288157184e-06
4.600000000000363,1.960536702688645e-06
4.850000000000363,1.5576894192039357e-06
5.100000000000363,1.5576227883721842e-06
5.350000000000363,1.699957873441018e-06
5.600000000000364,1.1962449729564196e-06
5.850000000000364,9.315830961048193e-07
6.100000000000364,8.247658832290296e-07
6.350000000000364,7.745288763316335e-07
6.399999999999636,5.370263067399748e-07
6.600000000000364,2.574503724180543e-07
6.649999999999636,4.751390394773103e-07
6.850000000000364,3.215539958614715e-07
7.100000000000364,4.077549777504419e-07
7.350000000000364,3.0829441303588755e-07
7.600000000000364,2.522092615855488e-07
7.850000000000364,4.17652912886438e-07
8.100000000000364,3.777261274706122e-07
8.350000000000364,4.022962732501309e-07
8.600000000000364,4.2983012816654406e-07
8.850000000000364,4.15185303270967e-07
9.100000000000364,3.414561224155821e-07
9.350000000000364,4.448772838724003e-07
9.600000000000364,4.65313949808959e-07
9.850000000000364,3.767104776174409e-07
10.100000000000364,5.390205291358724e-07
10.149999999999636,3.5223339454366995e-07
10.350000000000364,3.080741661855331e-07
10.399999999999636,2.348222630291133e-07
10.600000000000364,3.077857843771219e-07
10.850000000000362,3.0615803724803725e-07
11.100000000000362,3.06144887160555e-07
11.350000000000366,2.9027035632849434e-07
11.600000000000366,1.7838428571890208e-07
11.850000000000366,2.4921473993040056e-07
12.100000000000366,1.7149378127931143e-07
12.350000000000366,2.1072910928414237e-07
