Energy Transfer,RIXS
-1.5500000000010914,1.9602170646696565e-05
-1.1499999999996362,1.3440114572119502e-06
-0.8999999999996362,4.046987464790936e-06
-0.6499999999996362,8.33715983795523e-06
-0.3500000000003638,2.8662954933564563e-05
-0.1000000000003638,4.215304208728887e-05
0.1000000000003638,1.7360124587612338e-05
0.3500000000003638,2.063423828868141e-05
0.6000000000003638,1.847286418507864e-05
0.8500000000003638,2.0285033445998503e-05
1.1000000000003638,1.1176568399450024e-05
1.1499999999996362,5.909822711471348e-06
1.3500000000003638,6.486861561804785e-06
1.3999999999996362,2.4092815745486214e-06
1.6000000000003638,2.747640016151344e-06
1.75,1.8717466703186524e-07
2.100000000000364,6.263892138282935e-07
2.350000000000364,4.2593752377471145e-07
2.600000000000364,2.1994662710315856e-07
2.850000000000364,1.4573745630426714e-07
