Energy Transfer,RIXS
-1.1499999999996362,8.659153693074976e-07
-0.8999999999996362,3.194787154834509e-06
-0.6499999999996362,5.459062346955587e-06
-0.3999999999996362,7.311033615668159e-06
-0.1499999999996362,1.0211988933810533e-05
-0.1000000000003638,1.9806158094022628e-05
0.1000000000003638,2.2020034590831934e-05
0.1499999999996362,2.0761076645010014e-05
0.3500000000003638,2.708843785058323e-05
0.6000000000003638,2.4843801180374328e-05
0.8500000000003638,1.797163372798725e-05
1.1000000000003638,1.1049405431952454e-05
1.3500000000003638,6.566866465403766e-06
1.6000000000003638,3.0606612121311487e-06
1.8500000000003638,8.043769817425809e-07
2.100000000000364,3.824087290251614e-07
