Energy Transfer,RIXS
8.25,7.889546351084813e-08
8.5,2.0950987678444801e-07
8.600000000000364,2.5767135184539466e-07
8.850000000000364,3.5668036160730635e-07
9.0,1.4636714460113348e-07
9.25,2.0029252905953267e-07
9.5,4.353954970258971e-07
9.799999999999274,3.286745541255777e-07
10.049999999999274,2.785591620197582e-07
10.549999999999274,3.706857474507412e-07
10.799999999999272,6.025657248564386e-07
11.049999999999272,3.583774308229165e-07
11.299999999999272,7.652015799364237e-07
11.799999999999272,6.660437171465173e-07
12.0,7.687639085575563e-07
12.299999999999272,6.733653047180014e-07
12.549999999999272,8.736911467837557e-07
12.799999999999272,9.488263776769242e-07
13.049999999999272,9.457201786197228e-07
13.100000000000366,7.833236502138606e-07
13.350000000000366,1.111614327394614e-06
