Energy Transfer,RIXS
-0.9500000000007276,1.1721914828736327e-06
-0.8999999999996362,2.7604439006134025e-06
-0.6499999999996362,6.187783401690501e-06
-0.3999999999996362,1.3479930330430925e-05
-0.3000000000010914,7.6222843546643615e-06
-0.1499999999996362,3.859832484252977e-05
0.1000000000003638,3.371932284103593e-05
0.3500000000003638,2.0317894382005162e-05
0.4499999999989086,7.989358174911019e-07
0.6999999999989086,4.956995857824106e-07
1.0499999999992724,1.6403137315842408e-05
1.1000000000003638,7.843834944467583e-06
1.3500000000003638,3.6185493232250038e-06
1.4499999999989086,3.647622650835858e-07
1.6000000000003638,9.425901464919471e-06
1.8500000000003638,2.061998155287265e-06
1.9499999999989088,8.53315437339423e-07
2.100000000000364,1.5807793419202953e-06
2.350000000000364,5.381850525876444e-07
2.600000000000364,5.286948751882595e-07
2.850000000000364,4.184634595681266e-07
3.100000000000364,5.701730611713514e-07
3.350000000000364,6.402367048220643e-07
3.600000000000364,7.221321094959287e-07
3.850000000000364,1.133122495727264e-06
4.100000000000364,1.0715548903308645e-06
4.350000000000364,1.2604719554878044e-06
4.600000000000363,1.2566409291926834e-06
4.850000000000363,1.267292202097622e-06
5.100000000000363,1.0888976000696895e-06
5.350000000000363,1.207762965883302e-06
5.600000000000364,8.922715896264505e-07
5.649999999999636,7.825240469639631e-07
5.850000000000364,6.435395498974986e-07
5.899999999999636,7.679056594109564e-07
6.100000000000364,3.216402727586708e-07
6.350000000000364,3.870036988184044e-07
6.600000000000364,4.950399475231499e-07
6.850000000000364,3.459659509400401e-07
7.100000000000364,2.990436707868371e-07
7.350000000000364,3.773726877042314e-07
7.600000000000364,2.330022329239441e-07
7.850000000000364,4.668041074935064e-07
8.100000000000364,2.935237727278445e-07
8.350000000000364,3.145034772976113e-07
8.600000000000364,2.746300883103128e-07
8.850000000000364,5.135875113236016e-07
9.100000000000364,2.5900149023402576e-07
9.350000000000364,3.04054977220103e-07
9.399999999999636,2.3479072632980772e-07
9.600000000000364,2.4906000359466837e-07
9.649999999999636,2.821657159249627e-07
9.850000000000364,5.131821840740507e-07
10.100000000000364,2.3773972421410842e-07
10.350000000000364,3.119008853429419e-07
10.600000000000364,3.1392229607056903e-07
10.850000000000362,3.044982439014529e-07
11.100000000000362,2.492480886176654e-07
11.350000000000366,1.9758507568792695e-07
11.600000000000366,2.3735714215354837e-07
