Energy Transfer,RIXS
-0.75,2.3991620448403717e-06
-0.5,1.1316413061821455e-05
-0.3500000000003638,5.841308384903797e-06
-0.1000000000003638,2.7575954325544047e-06
0.0499999999992724,1.082338106777713e-05
0.2999999999992724,2.422359742893674e-05
0.3999999999996362,1.178956308511817e-06
0.6499999999996362,3.7326605356281727e-07
0.7999999999992724,1.2684897687288091e-05
1.0499999999992724,6.840775005553707e-06
1.2999999999992724,4.919143385407531e-06
1.5499999999992724,1.6162119267023999e-06
1.7999999999992724,5.688086927619663e-07
2.0499999999992724,8.758482977167048e-07
2.2999999999992724,4.2911959348510633e-07
2.5499999999992724,7.788670941190595e-07
2.7999999999992724,6.245816722299859e-07
2.850000000000364,9.311046412640035e-07
3.100000000000364,9.83582337470609e-07
3.350000000000364,1.410592953034704e-06
3.600000000000364,2.115273554197289e-06
3.850000000000364,2.0681084214148777e-06
4.100000000000364,2.8591750962724337e-06
4.350000000000364,2.9634665206719866e-06
4.600000000000363,3.2399854789741717e-06
4.850000000000363,3.2814427446958864e-06
5.100000000000363,3.51738597701427e-06
5.350000000000363,3.593222191256304e-06
5.600000000000364,2.9989519611931063e-06
5.6999999999989095,2.1470542854373987e-06
5.850000000000364,4.883829551557891e-06
6.100000000000364,3.298835856359158e-06
6.350000000000364,2.594778544519368e-06
6.600000000000364,2.1922628871437164e-06
6.850000000000364,1.7434000550103543e-06
7.100000000000364,1.0007135950616925e-06
7.350000000000364,1.3318994699530946e-06
7.600000000000364,1.3449942306850975e-06
7.850000000000364,1.4742360949092148e-06
8.100000000000364,1.5632655993063269e-06
8.350000000000364,9.649225244877328e-07
8.600000000000364,1.226785191046294e-06
8.850000000000364,8.975956044078863e-07
9.100000000000364,9.298267583412557e-07
9.350000000000364,9.750201168133593e-07
9.600000000000364,6.12678214791116e-07
9.850000000000364,7.737138989526675e-07
10.100000000000364,8.385416084346104e-07
10.149999999999636,5.719314509108374e-07
10.350000000000364,7.22903898468767e-07
10.399999999999636,7.550559669930343e-07
10.600000000000364,6.706497888351221e-07
10.850000000000362,6.912247001222792e-07
10.949999999998909,6.752351148083329e-07
11.100000000000362,6.299387195613611e-07
11.350000000000366,4.887063914704512e-07
11.600000000000366,4.4266925423093207e-07
11.850000000000366,7.248365449213454e-07
12.149999999999634,4.7256481639951145e-07
12.399999999999634,5.245084850655519e-07
12.600000000000366,4.6700349750191786e-07
12.850000000000366,4.383162241825214e-07
13.100000000000366,2.8512382937741715e-07
13.350000000000366,3.673449931964769e-07
