Energy Transfer,RIXS
2.0,5.679716077304089e-07
2.25,6.520709435487515e-07
2.350000000000364,4.746857224503087e-07
2.600000000000364,3.761942980982626e-07
2.75,2.221228839324636e-07
3.0,3.273568996595452e-07
3.25,5.515858092014542e-07
3.5499999999992724,6.562912848236361e-07
3.7999999999992724,4.328504422881278e-07
4.299999999999272,9.891579457379743e-07
4.549999999999272,7.165747817155569e-07
4.799999999999272,8.877687523564285e-07
5.049999999999272,9.75797093081649e-07
5.549999999999272,8.052913946911691e-07
5.75,1.3080729434335587e-06
6.049999999999272,5.176951301661571e-07
6.299999999999272,1.0220537943508087e-06
6.549999999999272,7.095939693718147e-07
6.799999999999272,1.0152090727204408e-06
6.850000000000364,7.031949463369381e-07
7.100000000000364,8.117426524587945e-07
7.350000000000364,1.0480718566890814e-06
7.449999999998909,1.1543990293812962e-06
7.600000000000364,9.734172109025344e-07
7.850000000000364,1.0597712148569381e-06
8.100000000000364,1.4577561108427538e-06
8.199999999998909,1.3414821372168202e-06
8.449999999998909,1.762961457916237e-06
8.799999999999274,1.0595012650445105e-06
8.850000000000364,8.442933010902413e-07
9.100000000000364,1.3563977317506814e-06
9.199999999998909,1.5996343837641353e-06
9.350000000000364,1.9288044249042687e-06
9.600000000000364,1.3436740977900269e-06
9.699999999998909,1.9726376743285667e-06
9.850000000000364,1.39164441511589e-06
10.100000000000364,1.58162581010874e-06
10.350000000000364,1.2925387223058892e-06
10.600000000000364,1.4488642864014524e-06
10.850000000000362,1.3529784304779075e-06
11.100000000000362,1.1951085634169965e-06
11.350000000000366,1.30724031215385e-06
11.600000000000366,1.1928206051679145e-06
11.850000000000366,1.2302763302210947e-06
12.100000000000366,8.618328234811525e-07
12.350000000000366,9.187357669505549e-07
12.600000000000366,5.387604405917296e-07
12.850000000000366,7.199806736114598e-07
13.100000000000366,5.85028707053388e-07
13.350000000000366,6.098986819825743e-07
