Energy Transfer,RIXS
-2.3000000000010914,2.6004587670105802e-06
-1.1499999999996362,1.8670358743637462e-06
-0.8999999999996362,3.1936476173757417e-06
-0.6499999999996362,5.659586509089257e-06
-0.3999999999996362,1.0365549840816124e-05
-0.1499999999996362,1.9442651523836225e-05
0.1000000000003638,3.023553461400919e-05
0.3500000000003638,3.0096825653207012e-05
0.6000000000003638,2.7341500590015804e-05
0.8500000000003638,1.7515528443466568e-05
1.1000000000003638,9.698465295370212e-06
1.3500000000003638,4.301315203223578e-06
1.6000000000003638,2.3236031054826417e-06
1.8500000000003638,1.1422166572909791e-06
2.100000000000364,4.1226234436313207e-07
2.149999999999636,1.636289765318413e-07
2.350000000000364,1.4770915653492635e-07
2.399999999999636,2.451134789617876e-07
2.600000000000364,1.573468978371498e-07
2.850000000000364,1.857231413313428e-07
2.9499999999989086,4.6156969103942564e-07
3.100000000000364,1.8041618405337435e-07
3.350000000000364,1.897532597443311e-07
3.600000000000364,3.16219373672201e-07
3.850000000000364,3.704597911315097e-07
4.149999999999636,4.869341294065878e-07
4.399999999999637,6.183714283244562e-07
4.600000000000363,5.486280418217866e-07
4.850000000000363,4.666546978358051e-07
5.100000000000363,5.122163702815292e-07
5.350000000000363,5.744444341666352e-07
5.600000000000364,5.595646893005283e-07
5.649999999999636,2.748844749485004e-07
5.850000000000364,2.727265924603745e-07
5.899999999999636,3.8822771910973954e-07
6.100000000000364,4.6022612477688206e-07
6.25,9.356224980284877e-08
6.600000000000364,2.0343966394271392e-07
6.850000000000364,1.7652182802399267e-07
7.100000000000364,1.9657988156638337e-07
7.350000000000364,2.1163864954541733e-07
