Energy Transfer,RIXS
4.5,6.309954426354157e-07
4.75,7.456242169052534e-07
4.850000000000363,2.1788398050421682e-07
5.100000000000363,1.1879819939945135e-07
5.25,5.176593477954414e-07
5.5,2.1838397026716804e-07
5.75,4.5147807148432895e-07
6.049999999999272,2.1923415808492822e-07
6.299999999999272,2.160494327274921e-07
6.799999999999272,4.062612991423824e-07
7.049999999999272,1.4327673902141987e-07
7.299999999999272,3.9240312999844815e-07
7.549999999999272,3.294047813245183e-07
8.049999999999272,4.724811574514408e-07
8.25,5.137422537807779e-07
8.549999999999272,8.287572981144633e-07
8.799999999999274,7.573865606167418e-07
9.049999999999274,8.228919350562204e-07
9.299999999999274,8.468002326555412e-07
9.350000000000364,9.82081003102845e-07
9.600000000000364,1.3065058088496287e-06
9.850000000000364,1.194688320153532e-06
9.949999999998909,1.5439862018164015e-06
10.100000000000364,1.9224721893799888e-06
10.350000000000364,1.9272911870847106e-06
10.600000000000364,2.1236176007853746e-06
10.699999999998909,1.3133294216877102e-06
10.949999999998909,1.6961486724230552e-06
11.299999999999272,1.464844107627956e-06
11.350000000000366,1.5705633156895088e-06
11.600000000000366,1.4112429579847537e-06
11.699999999998909,1.2825311655073222e-06
11.850000000000366,1.8391596140267586e-06
12.100000000000366,1.9697757607273988e-06
12.350000000000366,1.4535390769445447e-06
12.600000000000366,1.2967595686307157e-06
12.850000000000366,9.977085568885205e-07
13.100000000000366,1.19177718563345e-06
13.350000000000366,1.0528043699632026e-06
