Energy Transfer,RIXS
-0.75,5.7700646903357525e-06
-0.6499999999996362,1.6020643132697918e-05
-0.3999999999996362,1.0724277326170945e-05
-0.25,8.457190550843781e-06
0.0,1.3845477484852027e-05
0.25,2.7141947880449234e-05
0.5499999999992724,3.853342654335678e-05
0.7999999999992724,9.338916616209503e-06
1.2999999999992724,5.272208163000454e-06
1.5499999999992724,1.719091656036234e-06
1.7999999999992724,5.976973963959873e-07
2.0499999999992724,3.8776013285085156e-07
2.5499999999992724,6.995037510538897e-07
2.75,4.7185927031844213e-07
3.0499999999992724,1.1119994176226306e-06
3.2999999999992724,1.0520692064274854e-06
3.5499999999992724,1.4188061800512976e-06
3.7999999999992724,1.2414751568970659e-06
3.850000000000364,1.7776523103112325e-06
4.100000000000364,2.3344221411844853e-06
4.350000000000364,2.902063653790712e-06
4.4499999999989095,1.310048898510886e-06
4.600000000000363,3.0518307678457074e-06
4.850000000000363,3.6246436545759406e-06
5.100000000000363,3.506893691477318e-06
5.1999999999989095,1.449884734163634e-06
5.4499999999989095,9.223040090215095e-07
5.799999999999272,2.9495136154274232e-06
5.850000000000364,2.212691920072721e-06
6.100000000000364,2.109028069001845e-06
6.1999999999989095,1.2828750998504452e-06
6.350000000000364,1.4188060701517882e-06
6.600000000000364,1.3796830221726024e-06
6.6999999999989095,1.2458132070297304e-06
6.850000000000364,2.7203963933870324e-06
7.100000000000364,1.7381595936423053e-06
7.350000000000364,9.392717012464762e-07
7.600000000000364,1.1513036615543118e-06
7.850000000000364,1.1963227601554482e-06
8.100000000000364,1.1697507802033226e-06
8.350000000000364,1.1346271176912605e-06
8.600000000000364,1.209294986781254e-06
8.850000000000364,1.3123957635132654e-06
9.100000000000364,1.0987269992279522e-06
9.350000000000364,1.034762147697401e-06
9.600000000000364,8.91080759962447e-07
9.850000000000364,9.486496972911518e-07
10.100000000000364,1.0279903520433356e-06
10.350000000000364,1.2028307451711123e-06
10.399999999999636,8.730544383905012e-07
10.600000000000364,9.966837117800327e-07
10.649999999999636,8.125535039652765e-07
10.850000000000362,7.386825404191829e-07
11.100000000000362,7.126149376632958e-07
11.350000000000366,5.969632446158212e-07
11.600000000000366,6.727073325921219e-07
11.850000000000366,6.609314540285626e-07
12.100000000000366,4.928181285579825e-07
12.350000000000366,8.243270320929538e-07
12.600000000000366,5.704895618015862e-07
12.850000000000366,4.916660177241041e-07
13.100000000000366,4.920993061329916e-07
13.350000000000366,5.628649680265865e-07
