Energy Transfer,RIXS
-0.5,4.950737786466612e-06
-0.25,1.688171409054504e-05
0.0,1.67998981997658e-05
0.25,2.0716465792896647e-05
0.5,1.8236600671347862e-05
0.75,2.5407046594965868e-05
1.0,3.1715293877618635e-05
1.1499999999996362,2.942711600324008e-07
1.3999999999996362,4.028488541312964e-07
1.5499999999992724,1.7305419103699367e-06
1.7999999999992724,1.0977883283499056e-06
1.8999999999996362,3.1643236432250407e-07
2.149999999999636,6.326953549721471e-07
2.2999999999992724,3.2139516083087487e-07
2.5499999999992724,3.06408824583576e-07
2.7999999999992724,4.026646602334053e-07
3.0499999999992724,8.776681550748352e-07
3.2999999999992724,8.655971834766047e-07
3.5499999999992724,1.332588416408561e-06
3.7999999999992724,1.5689871684100452e-06
4.049999999999272,2.470895699691138e-06
4.299999999999272,2.2958871307873358e-06
4.350000000000364,2.6897756567313632e-06
4.600000000000363,2.8595547397183982e-06
4.850000000000363,3.261326621235545e-06
5.100000000000363,3.749782559915588e-06
5.350000000000363,3.619165367678977e-06
5.600000000000364,3.6182390895431626e-06
5.850000000000364,3.603344295114605e-06
6.100000000000364,3.5932215182683884e-06
6.350000000000364,2.8984738530988117e-06
6.600000000000364,2.3116242533076396e-06
6.850000000000364,2.4604247229833475e-06
7.100000000000364,1.632777979976446e-06
7.1999999999989095,1.189446965818553e-06
7.350000000000364,2.537394856700625e-06
7.600000000000364,1.7799544805079845e-06
7.850000000000364,1.4455147366533333e-06
8.100000000000364,1.7624547954931113e-06
8.350000000000364,1.761073997657407e-06
8.600000000000364,1.2258349515793468e-06
8.850000000000364,1.3334597729419644e-06
9.100000000000364,1.3190802489655203e-06
9.350000000000364,1.3270053722411898e-06
9.600000000000364,1.263484893493839e-06
9.850000000000364,1.1311876494670055e-06
10.100000000000364,1.098496509049693e-06
10.350000000000364,1.1057842860454779e-06
10.600000000000364,9.160137431589764e-07
10.850000000000362,9.434874832977888e-07
11.100000000000362,1.0645548650931556e-06
11.350000000000366,6.75757182152586e-07
11.600000000000366,4.777118905092252e-07
11.649999999999634,6.943015000179701e-07
11.850000000000366,6.649582559155686e-07
11.899999999999634,6.332098206512845e-07
12.100000000000366,6.585158364390349e-07
12.350000000000366,5.221455837895019e-07
12.600000000000366,5.659615882899049e-07
12.850000000000366,5.46747514208661e-07
13.100000000000366,4.5361909311693353e-07
13.350000000000366,3.8496818289790994e-07
